Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;gprstext;edge;year;status;dimensions;weight;sim;bodyother;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;optionalother;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;price;speed;memoryother;build;models;tbench;net5g;cam2features;displayprotection;sar-us;batlife;batstandby1;battalktime1;featuresother;displayother;sar-eu
https://www.gsmarena.com/lenovo_ideatab_a3000-5353.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-ideatab-a3000.jpg;Lenovo IdeaTab A3000;Released 2013, May;339g, 11mm thickness;Android 4.1, up to 4.2;16GB storage, microSDXC;71;0.1%;2,460,231 hits;"7.0""";600x1024 pixels;1 GB RAM;MT8125;3500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA (optional);;Yes;Yes;2013, January. Released 2013, May;Discontinued;194 x 120 x 11 mm (7.64 x 4.72 x 0.43 in);339 g (11.96 oz);Single SIM or Dual SIM (dual stand-by);;IPS LCD;7.0 inches, 137.9 cm(~59.2% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);Android 4.1 (Jelly Bean), upgradable to 4.2 (Jelly Bean);Mediatek MT8125 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDXC (dedicated slot);16GB 1GB RAM;5 MP, AF;;1080p@30fps;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;No;microUSB 2.0, OTG;Accelerometer;Li-Po 3500 mAh, non-removable;Black;About 180 EUR;HSPA;;;A3000-H;;;;;;;Up to 336 h;Up to 8 h;;;
https://www.gsmarena.com/lenovo_ideatab_a1000-5352.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-ideatab-a1000.jpg;Lenovo IdeaTab A1000;Released 2013, May;340g, 10.7mm thickness;Android 4.1, up to 4.2;4GB/16GB storage, microSDHC;17;0.1%;2,495,802 hits;"7.0""";600x1024 pixels;1 GB RAM;MT8317;3500 mAh Li-Po;N/A;;;No;No;2013, January. Released 2013, May;Discontinued;199 x 121 x 10.7 mm (7.83 x 4.76 x 0.42 in);340 g (11.99 oz);No;;TFT;7.0 inches, 137.9 cm(~57.3% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);Android 4.1 (Jelly Bean), upgradable to 4.2 (Jelly Bean);Mediatek MT8317;Dual-core 1.2 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB 1GB RAM, 16GB 1GB RAM;No;;No;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;No;microUSB 2.0, OTG;Accelerometer;Li-Po 3500 mAh, non-removable;Black, White;About 150 EUR;;;;;;;;;;;Up to 336 h;Up to 8 h;;;
https://www.gsmarena.com/lenovo_k900-5241.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-k900-new.jpg;Lenovo K900;Released 2013, April;162g, 6.9mm thickness;Android 4.2;16GB/32GB storage, no card slot;273;0.1%;7,589,241 hits;"5.5""";1080x1920 pixels;2 GB RAM;Intel Atom Z2580;2500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1700 / 1900 / 2100;;;;2013, January. Released 2013, April;Discontinued;157 x 78 x 6.9 mm (6.18 x 3.07 x 0.27 in);162 g (5.71 oz);Micro-SIM;;IPS LCD;5.5 inches, 83.4 cm(~68.1% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 4.2 (Jelly Bean);Intel Atom Z2580;Dual-core 2.0 GHz;PowerVR SGX544MP2;No;16GB 2GB RAM, 32GB 2GB RAM;13 MP, AF;Dual-LED flash;1080p@30fps;2 MP;;;Wi-Fi 802.11 a/b/g/n, dual band, hotspot;3.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0, OTG;Accelerometer, proximity, compass;Li-Po 2500 mAh, non-removable;Black/Gray;About 360 EUR;HSPA;;;;;;;Corning Gorilla Glass 2;;;Up to 300 h (2G) / Up to 300 h (3G);Up to 15 h (2G) / Up to 12 h (3G);;;
https://www.gsmarena.com/lenovo_s890-5244.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-s890.jpg;Lenovo S890;Released 2013, January;176g, 9.3mm thickness;Android 4.1;4GB 1GB RAM storage, microSDHC slot;59;N/A;2,824,856 hits;"5.0""";540x960 pixels;1 GB RAM;MT6577;2250 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;;2013, January. Released 2013, January;Discontinued;143 x 74.2 x 9.3 mm (5.63 x 2.92 x 0.37 in);176 g (6.21 oz);Dual SIM (Mini-SIM);;IPS LCD;5.0 inches, 68.9 cm(~65.0% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~220 ppi density);Android 4.1 (Jelly Bean);Mediatek MT6577 (40 nm);Dual-core 1.2 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB 1GB RAM;8 MP, AF;LED flash;720p;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;Yes;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2250 mAh, removable;Black, Blue, White;About 230 EUR;HSPA;;;;;;;;;;;;;;0.41 W/kg (head)
https://www.gsmarena.com/lenovo_ideatab_a2107-5247.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-ideatab-a2107.jpg;Lenovo IdeaTab A2107;Released 2013, January;400g, 11.9mm thickness;Android 4.0.3;16GB storage, microSDHC;16;N/A;1,406,786 hits;"7.0""";600x1024 pixels;1 GB RAM;MT6575;3550 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 1900 - for AT&T;;;;2013, January. Released 2013, January;Discontinued;195.1 x 125 x 11.9 mm (7.68 x 4.92 x 0.47 in);400 g (14.11 oz);Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by);;TFT;7.0 inches, 137.9 cm(~56.5% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);Android 4.0.3 (Ice Cream Sandwich);Mediatek MT6575 (40 nm);1.0 GHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);16GB 1GB RAM;3.15 MP;;720p;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;3.0;;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 3550 mAh, non-removable;Black;About 150 EUR;HSPA;;;;;;;;;;Up to 500 h;Up to 7 h;;;
https://www.gsmarena.com/lenovo_a830-5463.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a830.jpg;Lenovo A830;Released 2013;165.4g, 9.4mm thickness;Android 4.2.1;4GB 1GB RAM storage, microSDXC slot;17;N/A;480,339 hits;"5.0""";540x960 pixels;1 GB RAM;MT6589;2250 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;;;2013. Released 2013;Discontinued;147 x 73 x 9.4 mm (5.79 x 2.87 x 0.37 in);165.4 g (5.82 oz);Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;5.0 inches, 68.9 cm(~64.2% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~220 ppi density);Android 4.2.1 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDXC (dedicated slot);4GB 1GB RAM;8 MP, AF;LED flash;720p;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;Yes;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2250 mAh, removable;Black, White;About 140 EUR;HSPA;;;;;;;;;;;;;;0.38 W/kg (head)
https://www.gsmarena.com/lenovo_a820-5462.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a820.jpg;Lenovo A820;Released 2013;151g, 9.9mm thickness;Android 4.1.2;4GB 1GB RAM storage, microSDHC slot;33;0.1%;870,684 hits;"4.5""";540x960 pixels;1 GB RAM;MT6589;2000 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;;2013. Released 2013;Discontinued;135 x 68.2 x 9.9 mm (5.31 x 2.69 x 0.39 in);151 g (5.33 oz);Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;4.5 inches, 55.8 cm(~60.6% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~245 ppi density);Android 4.1.2 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);4GB 1GB RAM;8 MP, AF;;720p;No;;;Wi-Fi 802.11 b/g/n, hotspot;Yes;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Black;About 110 EUR;HSPA;;;;;;;;;;;;;;0.37 W/kg (head)
https://www.gsmarena.com/lenovo_a800-5245.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a800.jpg;Lenovo A800;Released 2013, January;155g, 11.5mm thickness;Android 4.0.4;4GB storage, microSDHC slot;34;N/A;1,522,721 hits;"4.5""";480x854 pixels;512 MB RAM;MT6577T;2000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;;2013, January. Released 2013, January;Discontinued;133.5 x 68.9 x 11.5 mm (5.26 x 2.71 x 0.45 in);155 g (5.47 oz);Dual SIM (Mini-SIM);;IPS LCD;4.5 inches, 55.8 cm(~60.7% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 4.0.4 (Ice Cream Sandwich);Mediatek MT6577T (40 nm);Dual-core 1.2 GHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);4GB (1.65 user available), 512MB RAM;5 MP, AF;;720p;No;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP, EDR;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Black, White;About 120 EUR;HSPA;;;;;;;;;;;;;;
https://www.gsmarena.com/lenovo_a789-5333.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a789.jpg;Lenovo A789;Released 2012, August;154.8g, 13.2mm thickness;Android 4.0.4;4GB 512MB RAM storage, microSDHC slot;9;N/A;228,181 hits;"4.0""";480x800 pixels;512 MB RAM;MT6577;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;;;2012, June. Released 2012, August;Discontinued;126.6 x 65.4 x 13.2 mm (4.98 x 2.57 x 0.52 in);154.8 g (5.43 oz);Dual SIM (Mini-SIM);;TFT;4.0 inches, 45.5 cm(~55.0% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.0.4 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB 512MB RAM;5 MP, AF;;720p;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;Yes;GPS;No;FM radio, FM transmitter;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Black;About 150 EUR;HSPA;;;;;;;;;;;;;;0.44 W/kg (head)
https://www.gsmarena.com/lenovo_a690-5246.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a690.jpg;Lenovo A690;Released 2013, January;134g, 11mm thickness;Android 2.3.6;512MB RAM storage, microSDHC slot;15;N/A;1,631,137 hits;"4.0""";480x800 pixels;512 MB RAM;MT6575;1500 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;;;2013, January. Released 2013, January;Discontinued;124 x 65 x 11 mm (4.88 x 2.56 x 0.43 in);134 g (4.73 oz);Dual SIM (Mini-SIM);;TFT;4.0 inches, 45.5 cm(~56.5% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 2.3.6 (Gingerbread);Mediatek MT6575 (40 nm);1.0 GHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);512MB RAM, 512MB;3.15 MP;;480p;No;;;Wi-Fi 802.11 b/g/n, hotspot;Yes;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1500 mAh, removable;Black;About 90 EUR;HSPA;;;;;;;;;;;;;;0.25 W/kg (head)
https://www.gsmarena.com/lenovo_s720-5243.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-s720.jpg;Lenovo S720;Released 2013, January;140g, 9.9mm thickness;Android 4.0.4;4GB 512MB RAM storage, microSDHC slot;15;N/A;1,463,129 hits;"4.5""";540x960 pixels;512 MB RAM;MT6577;2000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 2100;;;;2013, January. Released 2013, January;Discontinued;132.3 x 68.3 x 9.9 mm (5.21 x 2.69 x 0.39 in);140 g (4.94 oz);Dual SIM (Mini-SIM);;IPS LCD;4.5 inches, 55.8 cm(~61.8% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~245 ppi density);Android 4.0.4 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB 512MB RAM;8 MP, AF;LED flash;720p;1 MP;;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP, EDR;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Pink, White;About 230 EUR;HSPA;;;;;;;;;;;;;;
https://www.gsmarena.com/lenovo_p770-5140.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-p770.jpg;Lenovo P770;Released 2012, November;161g, 11.9mm thickness;Android 4.1;4GB 1GB RAM storage, microSDHC slot;64;N/A;2,552,715 hits;"4.5""";540x960 pixels;1 GB RAM;MT6577;3500 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;;;2012, November. Released 2012, November;Discontinued;133 x 67 x 11.9 mm (5.24 x 2.64 x 0.47 in);161 g (5.68 oz);Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;4.5 inches, 55.8 cm(~62.6% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~245 ppi density);Android 4.1 (Jelly Bean);Mediatek MT6577 (40 nm);Dual-core 1.2 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot), 8 GB included;4GB 1GB RAM;5 MP, AF;LED flash;Yes,;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;Yes;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 3500 mAh, removable;Black;About 140 EUR;HSPA;;;;;;;;;;Up to 644 h;Up to 29 h;;;
https://www.gsmarena.com/lenovo_a60+-5095.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a60-plus.jpg;Lenovo A60+;Released 2012;135g, 11.9mm thickness;Android 2.3.6;256MB RAM storage, microSDHC slot;22;N/A;733,143 hits;"3.5""";320x480 pixels;256 MB RAM;MT6575;1500 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100 - SIM 1 only;;;;2012;Discontinued;115.8 x 60.8 x 11.9 mm (4.56 x 2.39 x 0.47 in);135 g (4.76 oz);Dual SIM (Mini-SIM, dual stand-by);;TFT;3.5 inches, 36.5 cm(~51.8% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 2.3.6 (Gingerbread);Mediatek MT6575 (40 nm);1.0 GHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);256MB RAM, 512MB;2 MP, AF;;480p;No;;;Wi-Fi 802.11 b/g/n, hotspot;2.0, A2DP, EDR;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1500 mAh, removable;Black;About 70 EUR;HSPA 7.2/5.76 Mbps;;;;;;;;;;Up to 192 h (2G) / Up to 192 h (3G);Up to 5 h (2G) / Up to 3 h (3G);MP4/WMV/H.264 playerMP3/WAV/WMA/eAAC+ playerPhoto/video editorDocument viewer;;
https://www.gsmarena.com/lenovo_s560-5094.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-lephone-s560.jpg;Lenovo S560;Released 2012;155g, 12.3mm thickness;Android 4.0;4GB 512MB RAM storage, microSDHC slot;38;N/A;1,275,331 hits;"4.0""";480x800 pixels;512 MB RAM;MT6577;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100 - SIM 1 only;;;;2012;Discontinued;125 x 63 x 12.3 mm (4.92 x 2.48 x 0.48 in);155 g (5.47 oz);Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;4.0 inches, 45.5 cm(~57.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.0 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB 512MB RAM;5 MP, AF;;480p;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP, EDR;GPS;No;FM radio, buit-in antenna;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2000 mAh, removable;Deep Blue;About 180 EUR;HSPA;;;;;;;;;;Up to 250 h;Up to 8 h;MP4/WMV/H.264 playerMP3/WAV/WMA/eAAC+ playerPhoto/video editorDocument viewer;;
https://www.gsmarena.com/lenovo_s880-5060.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-lephone-s880.jpg;Lenovo S880;Released 2012, September;196g, 9.9mm thickness;Android 4.0;4GB 512MB RAM storage, microSDHC slot;30;N/A;2,535,977 hits;"5.0""";480x800 pixels;512 MB RAM;MT6575;2250 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100 - SIM 1 only;;;;2012, August. Released 2012, September;Discontinued;142 x 78 x 9.9 mm (5.59 x 3.07 x 0.39 in);196 g (6.91 oz);Dual SIM (Mini-SIM, dual stand-by);;TFT;5.0 inches, 71.2 cm(~64.2% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~187 ppi density);Android 4.0 (Ice Cream Sandwich);Mediatek MT6575 (40 nm);1.0 GHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);4GB 512MB RAM;5 MP, AF;;720p;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP, EDR;GPS;No;"FM radio; FM transmitter; built-in antenna";microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2250 mAh, removable;Black, White;About 280 EUR;HSPA 7.2/5.76 Mbps;;;;;;;;;;Up to 312 h;Up to 17 h;MP4/WMV/H.264 playerMP3/WAV/WMA/eAAC+ playerPhoto/video editorDocument viewer;;
https://www.gsmarena.com/lenovo_a660-4985.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a660.jpg;Lenovo A660;Released Exp. release 2012, October;138g, 10.5mm thickness;Android 4.0.4;4GB 512MB RAM storage, microSDHC slot;21;N/A;690,876 hits;"4.0""";480x800 pixels; ;MT6577;1500 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 2100;;;;2012, September. Released Exp. release 2012, October;Discontinued;125 x 65 x 10.5 mm (4.92 x 2.56 x 0.41 in);138 g (4.87 oz);Mini-SIM;IP67 dust/water resistant (up to 1m for 30 min);IPS LCD;4.0 inches, 45.5 cm(~56.1% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.0.4 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot), 8 GB included;4GB 512MB RAM;5 MP, AF;;Yes;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;Yes;GPS, A-GPS;;;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion 1500 mAh battery;Black, Orange;About 190 EUR;HSPA;;;;;;;Corning Gorilla Glass;;;;;MP4/WMV/H.264 playerMP3/WAV/WMA/eAAC+ playerOrganizerPhoto/video editorDocument viewerVoice memo/dialPredictive text input;;
https://www.gsmarena.com/lenovo_k860-4956.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-ideaphone-k860.jpg;Lenovo K860;Released 2012, August;193.5g, 9.6mm thickness;Android 4.0.4;8GB storage, microSDHC;46;N/A;1,290,064 hits;"5.0""";720x1280 pixels;1 GB RAM;Exynos 4412 Quad;2250 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 2100;;;;2012, August. Released 2012, August;Discontinued;143.5 x 74.4 x 9.6 mm (5.65 x 2.93 x 0.38 in);193.5 g (6.81 oz);Mini-SIM;;IPS LCD;5.0 inches, 68.9 cm(~64.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.0.4 (Ice Cream Sandwich);Exynos 4412 Quad (32 nm);Quad-core 1.4 GHz Cortex-A9;Mali-400MP4;microSDHC (dedicated slot);8GB 1GB RAM;8 MP, AF;Dual-LED flash;1080p@30fps;2 MP;;;Wi-Fi 802.11 b/g/n, hotspot;Yes;GPS, A-GPS;;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 2250 mAh battery;Black, Red;About 290 EUR;HSPA;;;;;;;Corning Gorilla Glass;;;Up to 336 h;;MP4/WMV/H.264 playerMP3/WAV/WMA/eAAC+ playerOrganizerPhoto/video editorDocument viewerVoice memo/dialPredictive text input;;
https://www.gsmarena.com/lenovo_p700i-4911.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-p700i.jpg;Lenovo P700i;Released 2013, January;162g, 12.8mm thickness;Android 4.0.4;4GB storage, microSDHC slot;41;N/A;1,280,140 hits;"4.0""";480x800 pixels;512 MB RAM;MT6577;2500 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;;2012. Released 2013, January;Discontinued;125.6 x 64.6 x 12.8 mm (4.94 x 2.54 x 0.50 in);162 g (5.71 oz);Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;4.0 inches, 45.5 cm(~56.1% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.0.4 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot), 2 GB included;4GB (1.85GB user available), 512MB RAM;5 MP, AF;;720p@30fps;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP, EDR;GPS, A-GPS;;"FM radio; FM transmitter";microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 2500 mAh battery;Dark Blue, White;About 140 EUR;HSPA 7.2/5.76 Mbps;;;;;;;;;;Up to 312 h;Up to 22 h;MP4/WMV/H.264 playerMP3/WAV/WMA/eAAC+ playerOrganizerPhoto/video editorDocument viewerVoice memo/dialPredictive text input;;0.40 W/kg (head)
https://www.gsmarena.com/lenovo_a65-4912.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a65.jpg;Lenovo A65;Released 2012, July;12.6mm thickness;Android 2.3.5;220MB storage, microSDHC slot;10;N/A;192,376 hits;"3.5""";320x480 pixels; ;MT6573;1500 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;;2012, July. Released 2012, July;Discontinued;116 x 59.9 x 12.6 mm (4.57 x 2.36 x 0.50 in);-;Dual SIM (Mini-SIM, dual stand-by);;TFT, 256K colors;3.5 inches, 36.5 cm(~52.5% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 2.3.5 (Gingerbread);Mediatek MT6573 (65 nm);650 MHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot), 4 GB included;220MB;3.15 MP;;Yes;No;;;Wi-Fi 802.11 b/g/n, hotspot;Yes;GPS, A-GPS;;FM radio;microUSB 2.0;Accelerometer;Removable Li-Ion 1500 mAh battery;Black;About 90 EUR;HSPA;;;;;;;;;;;;MP4/WMV/H.264 playerMP3/WAV/WMA/eAAC+ playerOrganizerPhoto/video editorDocument viewerVoice memo/dialPredictive text input;;
https://www.gsmarena.com/lenovo_a335-4864.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a335.jpg;Lenovo A335;Released 2012, January;102g, 13.5mm thickness;Feature phone;microSDHC slot;8;N/A;110,243 hits;"2.6""";240x320 pixels; ;MT6253;1700 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;;;Yes;Yes;2012, January;Discontinued;118.5 x 51.3 x 13.5 mm (4.67 x 2.02 x 0.53 in);102 g (3.60 oz);Dual SIM (Mini-SIM, dual stand-by);;TFT, 256K colors;2.6 inches, 20.9 cm(~34.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;Mediatek MT6253;104 MHz;No;microSDHC (dedicated slot);;VGA;LED flash;Yes;No;;;No;2.0, A2DP;No;;FM radio, recording;miniUSB;;Removable Li-Ion 1700 mAh battery;Black, White;About 40 EUR;;;;;;;;;;;Up to 400 h;Up to 7 h;MP3 playerOrganizer;;
https://www.gsmarena.com/lenovo_a185-4863.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a185.jpg;Lenovo A185;Released 2011, December;93g, 15.8mm thickness;Feature phone;microSDHC slot;10;N/A;110,024 hits;"2.4""";240x320 pixels; ;MT6252;1800 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;;;Yes;Yes;2011, December;Discontinued;118 x 49.8 x 15.8 mm (4.65 x 1.96 x 0.62 in);93 g (3.28 oz);Dual SIM (Mini-SIM, dual stand-by);Flashlight;TFT, 256K colors;2.4 inches, 17.8 cm(~30.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;Mediatek MT6252;;;microSDHC (dedicated slot);;VGA;;Yes;No;;;No;2.0, A2DP;No;;FM radio, recording;microUSB;;Removable Li-Ion 1800 mAh battery;Black;About 40 EUR;;;;;;;;;;;Up to 545 h;Up to 7 h;MP3 playerOrganizer;;
https://www.gsmarena.com/lenovo_s800-4862.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-s800.jpg;Lenovo S800;Released 2011, October;124g, 13mm thickness;Feature phone;microSDHC slot;21;N/A;287,627 hits;"2.4""";240x320 pixels; ;MT6253;650 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;;;Yes;Yes;2011, October;Discontinued;120.5 x 48.5 x 13 mm (4.74 x 1.91 x 0.51 in);124 g (4.37 oz);Dual SIM (Mini-SIM);;Transparent, monochrome;2.4 inches, 17.8 cm(~30.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;Mediatek MT6253;104 MHz;No;microSDHC (dedicated slot);;2 MP;;Yes;No;;;No;2.0, A2DP;No;;FM radio, recording;miniUSB;Accelerometer;Removable Li-Ion 650 mAh battery;Black, White;About 160 EUR;;;;;;;;;;;Up to 350 h;Up to 4 h;MP3 playerOrganizerVoice memo;;
