Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;net5g;speed;year;status;dimensions;weight;build;sim;bodyother;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;featuresother;batdescription1;colors;models;price;cam2features;memoryother;tbench;batlife;displayother;sar-us;optionalother;gprstext;edge;sar-eu;battalktime1;batstandby1;batmusicplayback1
https://www.gsmarena.com/motorola_edge_30_ultra-11206.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-edge30-ultra.jpg;Motorola Edge 30 Ultra;Released 2022, September 08;198.5g, 8.4mm thickness;Android 12, planned upgrade to Android 13;128GB/256GB/512GB storage, no card slot;281;5.9%;1,098,564 hits;"6.67""";1080x2400 pixels;8/12 GB RAM;Snapdragon 8+ Gen 1;4610 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 32, 34, 38, 39, 40, 41, 42, 43, 48, 66;1, 2, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 SA/NSA/Sub6;HSPA, LTE-A (CA), 5G;2022, September 08;Available. Released 2022, September 08;161.8 x 73.5 x 8.4 mm (6.37 x 2.89 x 0.33 in);198.5 g (7.02 oz);Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame;Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);;P-OLED, 1B colors, 144Hz, HDR10+, 1250 nits (peak);6.67 inches, 107.4 cm(~90.3% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~395 ppi density);Corning Gorilla Glass 5;Android 12, planned upgrade to Android 13;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510);Adreno 730;No;128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM;"200 MP, f/1.9, (wide), 1/1.22"", 0.64µm, PDAF, OIS12 MP, f/1.6, (telephoto), 1.22µm, PDAF, 2x optical zoom50 MP, f/2.2, 114˚ (ultrawide), 1/2.76"", 0.64µm";Dual-LED dual-tone flash, panorama, HDR;8K@30fps, 4K@30/60fps, 1080p@30/60/120/320/960fps, gyro-EIS, HDR10+;"60 MP, f/2.2, (wide), 1/2.8"", 0.61µm";4K@30fps, 1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac/6e, tri-band, Wi-Fi Direct - InternationalWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct - PRC;5.2, A2DP, LE;GPS (L1+L5), GLONASS, BDS, GALILEO;Yes;No;USB Type-C 3.1, OTG, DisplayPort 1.4;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass;Ready For support;Li-Po 4610 mAh, non-removable;Interstellar Black, Starlight White;XT-2201;;HDR;UFS 3.1;AnTuTu: 1074722 (v9)GeekBench: 4265 (v5.1)GFXBench: 73fps (ES 3.1 onscreen);;;;;;;;;;
https://www.gsmarena.com/motorola_edge_30_fusion-11851.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-edge30-fusion.jpg;Motorola Edge 30 Fusion;Released 2022, September 08;168g / 175g, 7.5mm thickness;Android 12, planned upgrade to Android 13;128GB/256GB/512GB storage, no card slot;144;5.5%;598,816 hits;"6.55""";1080x2400 pixels;8/12 GB RAM;Snapdragon 888+ 5G;4400 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - International;1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 32, 38, 39, 40, 41, 42, 43, 66 - International;1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 SA/NSA - International;HSPA, LTE-A (CA), 5G;2022, September 08;Available. Released 2022, September 08;158.5 x 72 x 7.5 mm or 7.7 mm;168 g / 175 g (5.93 oz);Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame;Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);Splash and dust resistant;P-OLED, 1B colors, 144Hz, HDR10+, 1100 nits (peak);6.55 inches, 103.6 cm(~90.8% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~402 ppi density);Corning Gorilla Glass 5;Android 12, planned upgrade to Android 13;Qualcomm SM8350 Snapdragon 888+ 5G (5 nm);Octa-core (1x2.99 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55);Adreno 660;No;128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM;"50 MP, f/1.8, (wide), 1/1.55"", 1.0µm, multi-directional PDAF, OIS13 MP, f/2.2, 120˚ (ultrawide), 1.12µm, AF2 MP, f/2.4, (depth)";LED flash, panorama, HDR;8K@30fps, 4K@30fps, 1080p@30/60/120fps, 720p@960fps, gyro-EIS;"32 MP, f/2.5, (wide), 1/2.8"", 0.8µm, AF";4K@30fps, 1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac/6e, tri-band, Wi-Fi Direct;5.2, A2DP, LE;GPS (L1+L5), GLONASS, BDS (B1I+B1c), GALILEO;Yes;No;USB Type-C 3.1, OTG;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass;Ready For 3.5 support;Li-Po 4400 mAh, non-removable;Neptune Blue, Cosmic Grey, Solar Gold, Aurora White, Viva Magenta;;;HDR;UFS 3.1;AnTuTu: 827929 (v9)GeekBench: 3458 (v5.1)GFXBench: 62fps (ES 3.1 onscreen);;;;;;;;;;
https://www.gsmarena.com/motorola_edge_30_neo-11635.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-edge30-neo-.jpg;Motorola Edge 30 Neo;Released 2022, October 07;155g, 7.8mm thickness;Android 12, planned upgrade to Android 13;128GB/256GB storage, no card slot;121;3.8%;475,267 hits;"6.28""";1080x2400 pixels;6/8 GB RAM;Snapdragon 695 5G;4020 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 25, 26, 28, 32, 38, 40, 41, 42, 43;1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 78 SA/NSA;HSPA, LTE-A, 5G;2022, September 08;Available. Released 2022, October 07;152.9 x 71.2 x 7.8 mm (6.02 x 2.80 x 0.31 in);155 g (5.47 oz);Glass front, plastic frame, plastic back;Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);Splash and dust resistant;P-OLED, 120Hz;6.28 inches, 95.2 cm(~87.5% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~419 ppi density);;Android 12, planned upgrade to Android 13;Qualcomm SM6375 Snapdragon 695 5G (6 nm);Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver);Adreno 619;No;128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM;64 MP, f/1.8, (wide), 0.7µm, PDAF, OIS13 MP, f/2.2, 120˚ (ultrawide), 1.12µm, AF;Dual-LED flash, HDR, panorama;1080p@30/60/120fps;32 MP, f/2.4, (wide), 0.7µm;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE, aptX HD, aptX Adaptive;GPS, GLONASS, GALILEO;Yes;No;USB Type-C 3.1, OTG;Fingerprint (under display, optical), accelerometer, proximity, compass;;Li-Po 4020 mAh, non-removable;Very Peri, Black Onyx, Ice Palace, Aqua Foam;;;HDR;;AnTuTu: 380818 (v9)GeekBench: 1964 (v5.1)GFXBench: 16fps (ES 3.1 onscreen);;;;;;;;;;
https://www.gsmarena.com/motorola_moto_e22s-11837.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-e22s.jpg;Motorola Moto E22s;Released 2022, October 22;185g, 8.5mm thickness;Android 12;64GB storage, microSDXC;7;0.5%;88,310 hits;"6.5""";720x1600 pixels;4 GB RAM;MT6765V;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 2100;1, 3, 5, 7, 8, 20, 38, 40, 41;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2022, August 24;Available. Released 2022, October 22;164 x 75 x 8.5 mm (6.46 x 2.95 x 0.33 in);185 g (6.53 oz);Glass front, plastic frame, plastic back;Dual SIM (Nano-SIM, dual stand-by);Water-repellent coating;IPS LCD, 90Hz;6.5 inches, 102.0 cm(~82.9% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~270 ppi density);;Android 12;Mediatek MT6765V/CB Helio G37 (12 nm);Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53);PowerVR GE8320;microSDXC (dedicated slot);64GB 4GB RAM;16 MP, f/2.2, (wide), 1.0µm, PDAF2 MP, f/2.4, (depth);LED flash, HDR, panorama;1080p@30fps;8 MP, f/2.2, (wide), 1/4.0, 1.12µm;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band;5.0, A2DP, LE;GPS, GLONASS, GALILEO;No;Unspecified;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, compass;;Li-Po 5000 mAh, non-removable;Iceberg Blue, Cosmic Black;;About 110 EUR;HDR;eMMC 5.1;;;;;;;;;;;
https://www.gsmarena.com/motorola_edge_(2022)-11777.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-edge-2022.jpg;Motorola Edge (2022);Released 2022, September 22;170g, 8mm thickness;Android 12, planned upgrade to Android 13;128GB/256GB storage, no card slot;65;2.5%;393,950 hits;"6.6""";1080x2400 pixels;6/8 GB RAM;Dimensity 1050;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 20, 29, 30, 40, 41, 48, 66;2, 5, 30, 66 SA/NSA;HSPA, LTE-A (CA), 5G;2022, August 18;Available. Released 2022, September 22;160.9 x 74.2 x 8 mm (6.33 x 2.92 x 0.31 in);170 g (6.00 oz);Glass front, plastic frame, plastic back;Nano-SIM and eSIM;Water-repellent design;OLED, 1B colors, 144Hz, HDR10+;6.6 inches, 105.2 cm(~88.1% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~399 ppi density);;Android 12, planned upgrade to Android 13;MediaTek Dimensity 1050 (6 nm);Octa-core (2x2.5 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55);Arm Mali-G610 MC3;No;128GB 6GB RAM, 256GB 8GB RAM;"50 MP, f/1.8, (wide), 1/1.55"", 1.0µm, multi-directional PDAF, OIS13 MP, f/1.5, 120˚ (ultrawide), 1.12µm2 MP, f/2.4, (depth)";LED flash, HDR, panorama;4K@30fps, 1080p@30/60/120fps, gyro-EIS;32 MP, f/2.5, (wide), 0.7µm;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac/6e, tri-band, Wi-Fi Direct;5.2, A2DP, LE;GPS, GLONASS, BDS, GALILEO;Yes;No;USB Type-C 2.0, OTG;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, barometer;;Li-Po 5000 mAh, non-removable;Grey;;;HDR;;;;;;;;;;;;
https://www.gsmarena.com/motorola_moto_tab_g62-11746.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-tab-g62.jpg;Motorola Moto Tab G62;Released 2022, August 22;465g, 7.5mm thickness;Android 12;64GB storage, microSDXC;20;0.4%;69,222 hits;"10.6""";1200x2000 pixels;4 GB RAM;Snapdragon 680 4G;7700 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;LTE;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2022, August 17;Available. Released 2022, August 22;251.2 x 158.8 x 7.5 mm (9.89 x 6.25 x 0.30 in);465 g (1.03 lb);Glass front, aluminum back, aluminum frame;No;Water-repellent design;IPS LCD;10.6 inches, 319.8 cm(~80.2% screen-to-body ratio);1200 x 2000 pixels, 5:3 ratio (~220 ppi density);;Android 12;Qualcomm SM6225 Snapdragon 680 4G (6 nm);Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver);Adreno 610;microSDXC (dedicated slot);64GB 4GB RAM;8 MP, f/2.2, 118˚ (ultrawide), 1/4.0, 1.12µm, AF;HDR;1080p@30fps;8 MP, (wide);1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.2, A2DP, LE;;No;No;USB Type-C 2.0, OTG;Accelerometer, gyro, proximity;;Li-Po 7700 mAh, non-removable;Gray;;About 200 EUR;;;;;;;;;;;;;
https://www.gsmarena.com/motorola_moto_x30_pro-11366.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-x30-pro.jpg;Motorola Moto X30 Pro;Released 2022, August 11;198.5g, 8.4mm thickness;Android 12, MYUI 4.0;128GB/256GB/512GB storage, no card slot;207;1.7%;650,620 hits;"6.7""";1080x2400 pixels;8/12 GB RAM;Snapdragon 8+ Gen 1;4610 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;LTE;SA/NSA/Sub6;HSPA, LTE-A (CA), 5G;2022, August 11;Available. Released 2022, August 11;161.7 x 73.5 x 8.4 mm (6.37 x 2.89 x 0.33 in);198.5 g (7.02 oz);Glass front, glass back (Gorilla Glass 5);Dual SIM (Nano-SIM, dual stand-by);Splash and dust resistant;OLED, 1B colors, 144Hz, HDR10+, 1000 nits (HBM), 1250 nits (peak);6.7 inches, 108.4 cm(~91.2% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~393 ppi density);;Android 12, MYUI 4.0;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510);Adreno 730;No;128GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM;"200 MP, f/2.0, (wide), 1/1.22"", 0.64µm, PDAF, OIS50 MP, f/2.2, 117˚ (ultrawide), 1/2.76"", 0.64µm, AF12 MP, f/1.6, (telephoto), 1/2.93"", 1.22µm, PDAF, 2x optical zoom";Dual-LED flash, panorama, HDR;8K@30fps, 4K@30fps, 1080p@30/60/120/240fps, gyro-EIS;60 MP, f/2.2, (wide), 0.64µm;4K@30fps, 1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct;5.2, A2DP, LE;GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5);Yes;No;USB Type-C;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass;Ready For 3.5 support;Li-Po 4610 mAh, non-removable;White, Black;XT2241-1;About 550 EUR;HDR;UFS 3.1;;;;;;;;;;;
https://www.gsmarena.com/motorola_moto_s30_pro-11750.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-s30-pro.jpg;Motorola Moto S30 Pro;Released 2022, August 11;172g / 167g, 7.5mm thickness;Android 12, MYUI 4.0;128GB/256GB/512GB storage, no card slot;77;0.8%;233,252 hits;"6.55""";1080x2400 pixels;8/12 GB RAM;Snapdragon 888+ 5G;4400 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1800 / 1900 / 2100;LTE;SA/NSA/Sub6;HSPA, LTE-A (CA), 5G;2022, August 11;Available. Released 2022, August 11;158.5 x 71.2 x 7.5 mm or 7.7 mm;172 g / 167 g (5.89 oz);Glass front, glass back (Gorilla Glass 5);Dual SIM (Nano-SIM, dual stand-by);Splash and dust resistant;P-OLED, 1B colors, 144Hz, HDR10+;6.55 inches, 103.6 cm(~91.8% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~402 ppi density);;Android 12, MYUI 4.0;Qualcomm SM8350 Snapdragon 888+ 5G (5 nm);Octa-core (1x2.99 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55);Adreno 660;No;128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM;"50 MP, f/1.8, (wide), 1/1.55"", 1.0µm, PDAF, OIS13 MP, f/2.2, 123˚ (ultrawide), 1.12µm2 MP, f/2.4, (depth)";LED flash, panorama, HDR;4K@30fps, 1080p@30ps, gyro-EIS;"32 MP, f/2.2, (wide), 1/2.8"", AF";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct;5.2, A2DP, LE;GPS (L1+L5), GLONASS, BDS (B1I+B1c), GALILEO;Yes;No;USB Type-C;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass;Ready For 3.5 support;Li-Po 4400 mAh, non-removable;Blue, Black;XT2243-2;About 330 EUR;;UFS 3.1;;;;;;;;;;;
https://www.gsmarena.com/motorola_razr_2022-11752.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-razr-2022-1.jpg;Motorola Razr 2022;Released 2022, August 18;200g, 7.6mm thickness;Android 12, planned upgrade to Android 13;128GB/256GB/512GB storage, no card slot;122;1.9%;351,289 hits;"6.7""";1080x2400 pixels;8/12 GB RAM;Snapdragon 8+ Gen 1;3500 mAh Li-Po;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 34, 38, 39, 40, 41, 42, 43, 48, 66;1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 38, 40, 41, 66, 77, 78, 79 SA/NSA/Sub6;HSPA, LTE-A (CA), 5G;2022, August 11;Available. Released 2022, August 18;Unfolded: 167.0 x 79.8 x 7.6 mmFolded: 86.5 x 79.8 x 17 mm;200 g (7.05 oz);Plastic front (opened), glass front (closed, Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame (7000 series), hinge (stainless steel);Nano-SIM and eSIM;Water-repellent coating;Foldable AMOLED, 1B colors, 144Hz, HDR10+;6.7 inches, 108.4 cm(~81.3% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~393 ppi density);;Android 12, planned upgrade to Android 13;Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm);Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510);Adreno 730;No;128GB 8GB RAM, 256GB 8GB RAM, 512GB 12GB RAM;"50 MP, f/1.8, (wide), 1/1.55"", 1.0µm, PDAF, OIS13 MP, f/2.2, 120˚ (ultrawide), 1.12µm, AF";LED flash, panorama, auto HDR;8K@30fps, 4K@30/60fps, 1080p@30/60/120fps, gyro-EIS;32 MP, f/2.4, (wide), 0.7µm;1080p@30/60fps;Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct;5.2, A2DP, EDR, LE;GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5);Yes;No;USB Type-C 3.1;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 3500 mAh, non-removable;Satin Black;XT2251-1;;Auto HDR;UFS 3.1;AnTuTu: 965260 (v9)GeekBench: 3944 (v5.1)GFXBench: 76fps (ES 3.1 onscreen);;Second external AMOLED display, 2.7 inches, 573 x 800 pixels;;;;;;;;
https://www.gsmarena.com/motorola_moto_g62_(india)-11754.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g62.jpg;Motorola Moto G62 (India);Released 2022, August 19;184g, 8.6mm thickness;Android 12;128GB storage, microSDXC;13;0.7%;107,306 hits;"6.5""";1080x2400 pixels;6/8 GB RAM;Snapdragon 695 5G;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 26, 28, 32, 38, 39, 40, 41, 42, 43;1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 77, 78 SA/NSA;HSPA, LTE-A, 5G;2022, August 11;Available. Released 2022, August 19;161.8 x 74 x 8.6 mm (6.37 x 2.91 x 0.34 in);184 g (6.49 oz);Glass front, plastic frame, plastic back;Hybrid Dual SIM (Nano-SIM, dual stand-by);Water-repellent design;IPS LCD, 120Hz;6.5 inches, 102.0 cm(~85.2% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~405 ppi density);;Android 12;Qualcomm SM6375 Snapdragon 695 5G (6 nm);Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver);Adreno 619;microSDXC (uses shared SIM slot);128GB 6GB RAM, 128GB 8GB RAM;"50 MP, f/1.8 (wide), 1/2.76"", 0.64µm, PDAF8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm2 MP, f/2.4, (macro)";LED flash, HDR, panorama;1080p@30/60fps;16 MP, f/2.2, (wide), 1.0µm;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, GALILEO, BDS;No;FM radio, recording;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 5000 mAh, non-removable;Midnight Gray, Frosted Blue;;;;;;;;1.05 W/kg (head)     1.21 W/kg (body);;;;;;;
https://www.gsmarena.com/motorola_moto_g32-11733.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g32.jpg;Motorola Moto G32;Released 2022, August 16;184g, 8.5mm thickness;Android 12, planned upgrade to Android 13;64GB/128GB storage, microSDXC;38;3.2%;344,186 hits;"6.5""";1080x2400 pixels;4/6 GB RAM;Snapdragon 680 4G;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual sim model only);HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 28, 38, 40, 41;;HSPA, LTE;2022, July 28;Available. Released 2022, August 16;161.8 x 73.8 x 8.5 mm (6.37 x 2.91 x 0.33 in);184 g (6.49 oz);Glass front, plastic frame, plastic back;Single SIM (Nano-SIM) or SIM (Nano-SIM, dual stand-by);Water-repellent design;IPS LCD, 90Hz;6.5 inches, 102.0 cm(~85.4% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~405 ppi density);;Android 12, planned upgrade to Android 13;Qualcomm SM6225 Snapdragon 680 4G (6 nm);Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver);Adreno 610;microSDXC (dedicated slot);64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM;"50 MP, f/1.8 (wide), 1/2.76"", 0.64µm, PDAF8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm2 MP, f/2.4, (macro/depth)";LED flash, HDR, panorama;1080p@30fps;16 MP, f/2.4, (wide), 1.0µm;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.2, A2DP, LE;GPS, GLONASS, GALILEO;Yes;FM radio;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 5000 mAh, non-removable;Mineral Grey, Satin Silver, Rose Gold;;;;;;;;;;;;;;;
https://www.gsmarena.com/motorola_moto_g62_5g-11602.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g62.jpg;Motorola Moto G62 5G;Released 2022, June 28;184g, 8.6mm thickness;Android 12, planned upgrade to Android 13;128GB storage, microSDXC;45;3.6%;538,293 hits;"6.5""";1080x2400 pixels;4 GB RAM;Snapdragon 480+ 5G;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 26, 28, 32, 38, 39, 40, 41, 42, 43 - Europe;1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 77, 78 SA/NSA - Europe;HSPA, LTE-A, 5G;2022, June 09;Available. Released 2022, June 28;161.8 x 74 x 8.6 mm (6.37 x 2.91 x 0.34 in);184 g (6.49 oz);Glass front, plastic frame, plastic back;Hybrid Dual SIM (Nano-SIM, dual stand-by);Water-repellent design;IPS LCD, 120Hz;6.5 inches, 102.0 cm(~85.2% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~405 ppi density);;Android 12, planned upgrade to Android 13;Qualcomm SM4350-AC Snapdragon 480+ 5G (8 nm);Octa-core (2x2.2 GHz Kryo 460 & 6x1.8 GHz Kryo 460);Adreno 619;microSDXC (uses shared SIM slot);128GB 4GB RAM;"50 MP, f/1.8 (wide), 1/2.76"", 0.64µm, PDAF8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm2 MP, f/2.4, (macro)";LED flash, HDR, panorama;1080p@30/60fps;16 MP, f/2.2, (wide), 1.0µm;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, GALILEO, BDS;Yes;Unspecified;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 5000 mAh, non-removable;Midnight Gray, Frosted Blue;;;;;AnTuTu: 303072 (v9)GeekBench: 1697 (v5.1)GFXBench: 14fps (ES 3.1 onscreen);;;;;;;;;;
