Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2features;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;batstandby1;battalktime1;colors;sar-us;net4g;memoryother;price;sar-eu;bodyother;featuresother;gprstext;edge;displayother;models
https://www.gsmarena.com/verykool_t742-6040.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-t742-kolorpad.jpg;verykool T742;Released 2014, February;250g, 9.5mm thickness;Android 4.2;4GB 512MB RAM storage, microSDHC slot;4;N/A;86,370 hits;"7.0""";480x800 pixels;512 MB RAM;;2500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2 (optional);HSDPA 850 / 1900;HSPA 21.1/5.76 Mbps;2014, February. Released 2014, February;Discontinued;192 x 107.8 x 9.5 mm (7.56 x 4.24 x 0.37 in);250 g (8.82 oz);Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by);TFT;7.0 inches, 139.5 cm(~67.4% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~133 ppi density);;Android 4.2 (Jelly Bean);;Dual-core 1.3 GHz;;microSDHC (dedicated slot);4GB 512MB RAM;3.15 MP;LED flash;Yes;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0, OTG;Accelerometer;Li-Ion 2500 mAh, non-removable;Up to 144 h (3G);Up to 4 h (3G);Black;;;;About 110 EUR;;;Analog TV;;;;
https://www.gsmarena.com/verykool_s353-6016.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s353-jasper.jpg;verykool s353;Released 2014, February;104g, 12.4mm thickness;Android 4.2;4GB 512MB RAM storage, microSDHC slot;1;N/A;88,554 hits;"3.5""";480x800 pixels;512 MB RAM;;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2 (optional);HSDPA 850 / 1900;HSPA 21.1/5.76 Mbps;2014, February. Released 2014, February;Discontinued;118 x 63.1 x 12.4 mm (4.65 x 2.48 x 0.49 in);104 g (3.67 oz);Single SIM or Dual SIM (dual stand-by);TFT;3.5 inches;480 x 800 pixels;;Android 4.2 (Jelly Bean);;Dual-core 1.0 GHz;;microSDHC (dedicated slot);4GB 512MB RAM;2 MP;;Yes;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;2.1, EDR;No;No;FM radio;1.1;Accelerometer;Li-Ion 1400 mAh, removable;Up to 168 h (3G);Up to 4 h (3G);Black, White, Red, Pink;;;;;;;;;;;
https://www.gsmarena.com/verykool_r80l_granite_ii-5973.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-R80L-Granite-II.jpg;verykool R80L Granite II;Released 2014, January;73.7g, 14.6mm thickness;Feature phone;microSDHC slot;2;N/A;67,871 hits;"2.4""";240x320 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2014, January. Released 2014, January;Discontinued;109.9 x 47.3 x 14.6 mm (4.33 x 1.86 x 0.57 in);73.7 g (2.57 oz);Mini-SIM;TFT;2.4 inches, 17.8 cm(~34.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);Scratch-resistant glass;;;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;;No;2.1, A2DP, EDR;No;No;FM radio;2.0;;Li-Ion 800 mAh battery;Up to 240 h;Up to 3 h;Black;;;;;;IPX5 water and shock resistantFlashlight;MP3/WAV/MP4 playerPredictive text input;Yes;Yes;"Secondary 1"" display on the back";
https://www.gsmarena.com/verykool_i240-5959.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i240-rutti.jpg;verykool i240;Released 2014, January;85g, 11.8mm thickness;Feature phone;4MB ROM storage, microSDHC slot;6;N/A;59,849 hits;"2.4""";240x320 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2014, January. Released 2014, January;Discontinued;116 x 51 x 11.8 mm (4.57 x 2.01 x 0.46 in);85 g (3.00 oz);Dual SIM;TFT;2.4 inches, 17.8 cm(~30.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;108 MHz;;microSDHC (dedicated slot);4MB ROM, 4MB RAM;VGA;;Yes;No;;;No;2.1, EDR;No;No;"FM radio; built-in antenna";microUSB;;Li-Ion 800 mAh, removable;Up to 144 h;Up to 4 h;White, Red, Blue;;;;;;Flashlight;Analog TVMP3 player;Yes;No;;
https://www.gsmarena.com/verykool_i603-5881.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i603.jpg;verykool i603;Released 2013;85g, 13mm thickness;Feature phone;microSDHC slot;2;N/A;67,475 hits;"2.0""";176x220 pixels; ;;650 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2013. Released 2013;Discontinued;100 x 59 x 13 mm (3.94 x 2.32 x 0.51 in);85 g (3.00 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.6 cm(~21.3% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;;microSDHC (dedicated slot);;VGA;;;No;;;No;3.0;No;No;FM radio;1.1;;Li-Ion 650 mAh, removable;Up to 120 h;Up to 3 h;Black, Blue, Yellow, Red, Pink;;;;;;Flashlight;MP3 player;Yes;No;;
https://www.gsmarena.com/verykool_i128-5816.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i128.jpg;verykool i128;Released 2013;55g, 10.9mm thickness;Feature phone;microSDHC slot;1;N/A;58,865 hits;"1.77""";128x160 pixels; ;;500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2013. Released 2013;Discontinued;108.5 x 46.8 x 10.9 mm (4.27 x 1.84 x 0.43 in);55 g (1.94 oz);Dual SIM;TFT;1.77 inches, 9.9 cm(~19.4% screen-to-body ratio);128 x 160 pixels (~116 ppi density);;;;;;microSDHC (dedicated slot);;VGA;;Yes;No;;;No;2.1;No;No;FM radio;Proprietary;;Li-Ion 500 mAh, removable;Up to 96 h;Up to 4 h;Blue, Red, Pink;;;;;;Flashlight;MP3 player;Yes;No;;
https://www.gsmarena.com/verykool_i133-5785.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i133.jpg;verykool i133;Released 2013;85g, 12.4mm thickness;Feature phone;70MB storage, microSDHC slot;1;N/A;56,566 hits;"1.8""";128x160 pixels;70 MB RAM;;600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900;Yes, 384 kbps;2013. Released 2013;Discontinued;110 x 48.2 x 12.4 mm (4.33 x 1.90 x 0.49 in);85 g (3.00 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~19.2% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;microSDHC (dedicated slot);70MB;VGA;;Yes;No;;;No;2.1;No;No;FM radio;Proprietary;;Li-Ion 600 mAh, removable;Up to 120 h;Up to 3 h;Black;;;;;;Flashlight;MP3 player;;;;
https://www.gsmarena.com/verykool_s400-5744.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s400.jpg;verykool s400;Released 2013, September;120g, 12mm thickness;Android 4.2.1;4GB storage, microSDHC slot;1;N/A;91,431 hits;"4.0""";480x800 pixels; ;MT6589;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2 (optional);HSDPA 850 / 1900 / 2100;HSPA 21.1/5.76 Mbps;2013, September. Released 2013, September;Discontinued;119 x 65 x 12 mm (4.69 x 2.56 x 0.47 in);120 g (4.23 oz);Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by);TFT;4.0 inches, 45.5 cm(~58.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);;Android 4.2.1 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);4GB;5 MP;;Yes;VGA;;;Wi-Fi 802.11 b/g, hotspot;3.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1400 mAh, removable;Up to 240 h (3G);Up to 6 h (3G);Black, White, Pink, Blue;;;;;;;;;;;
https://www.gsmarena.com/verykool_i127-5737.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i127.jpg;verykool i127;Released 2013;55g, 13.4mm thickness;Feature phone;microSDHC slot;1;N/A;63,737 hits;"1.77""";128x160 pixels; ;;500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2013. Released 2013;Discontinued;109 x 46 x 13.4 mm (4.29 x 1.81 x 0.53 in);55 g (1.94 oz);Dual SIM (Mini-SIM);TFT;1.77 inches, 9.9 cm(~19.7% screen-to-body ratio);128 x 160 pixels (~116 ppi density);;;;;;microSDHC (dedicated slot);;VGA;;Yes;No;;;No;3.0;No;No;FM radio;charging only;;Li-Ion 500 mAh, removable;Up to 120 h;Up to 3 h;Blue, Red, Pink, Yellow, Green;;;;;;Flashlight;MP3 player;Yes;No;;
https://www.gsmarena.com/verykool_s470-5707.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s470.jpg;verykool s470;Released 2013, September;150g, 10.5mm thickness;Android 4.2.1;1GB RAM storage, microSDHC slot;3;N/A;76,533 hits;"4.7""";720x1280 pixels;1 GB RAM;MT6589;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2 (optional);HSDPA 850 / 1900;HSPA 42.2/11.5 Mbps;2013, September. Released 2013, September;Discontinued;137 x 71 x 10.5 mm (5.39 x 2.80 x 0.41 in);150 g (5.29 oz);Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by);IPS LCD;4.7 inches, 60.9 cm(~62.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~312 ppi density);;Android 4.2.1 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);1GB RAM;8 MP, AF;Dual-LED flash, panorama;1080p@30fps;2 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2000 mAh, removable;Up to 300 h (3G);Up to 10 h (3G);Black, White;;;;;;;;;;;
https://www.gsmarena.com/verykool_i316-5688.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i316.jpg;verykool i316;Released 2013, September;69g, 16.4mm thickness;Feature phone;microSDHC slot;2;N/A;65,812 hits;"1.8""";128x160 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional);;;2013, September. Released 2013, September;Discontinued;89 x 44 x 16.4 mm (3.50 x 1.73 x 0.65 in);69 g (2.43 oz);Mini-SIM;TFT;1.8 inches, 10.2 cm(~26.0% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;microSDHC (dedicated slot);;VGA;;Yes;No;;;No;2.1;No;No;FM radio;Proprietary;;Li-Ion 800 mAh, removable;;;Black, Blue, Red, Light green;;;;;;;MP3/H.263 playerOrganizerPredictive text input;Yes;No;;
https://www.gsmarena.com/verykool_rs90-5606.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-rs90.jpg;verykool RS90;Released 2013;201g, 12.1mm thickness;Android 4.0;2GB storage, microSDHC slot;2;N/A;97,720 hits;"4.5""";540x960 pixels; ;;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900;HSPA 7.2/5.76 Mbps;2013. Released 2013;Discontinued;144 x 75.6 x 12.1 mm (5.67 x 2.98 x 0.48 in);201 g (7.09 oz);Dual SIM (Mini-SIM);IPS LCD;4.5 inches, 55.8 cm(~51.3% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~245 ppi density);Corning Gorilla Glass;Android 4.0 (Ice Cream Sandwich);;Dual-core 1.2 GHz;;microSDHC (dedicated slot);2GB;5 MP;LED flash;Yes;VGA;;;Wi-Fi 802.11 b/g, hotspot;2.1;GPS;No;FM radio;2.0;Accelerometer, proximity;Li-Ion 1800 mAh, removable;Up to 192 h;Up to 9 h;Black;;;;;;IP67 dust/water resistant (up to 1m for 30 min)Flashlight;;;;;
https://www.gsmarena.com/verykool_i126-5484.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i126.jpg;verykool i126;Released 2013;64g, 14.6mm thickness;Feature phone;microSDHC slot;1;N/A;75,474 hits;"1.8""";128x160 pixels; ;;650 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2013. Released 2013;Discontinued;111.4 x 44.4 x 14.6 mm (4.39 x 1.75 x 0.57 in);64 g (2.26 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~20.6% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;microSDHC (dedicated slot);;VGA;;Yes;No;;;No;3.0;No;No;FM radio;2.0;;Li-Ion 650 mAh, removable;;;Black, Black/Green, Black/Red, Black/Blue;;;;;;Flashlight;Audio/video player;No;No;;
https://www.gsmarena.com/verykool_rs75-5454.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-rs75.jpg;verykool RS75;Released 2013;120g, 12.5mm thickness;Android 2.3;microSDHC slot;2;N/A;72,446 hits;"3.5""";320x480 pixels; ;;1350 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900;HSPA 7.2/5.76 Mbps;2013. Released 2013;Discontinued;121.6 x 64.7 x 12.5 mm (4.79 x 2.55 x 0.49 in);120 g (4.23 oz);Dual SIM (Mini-SIM);TFT;3.5 inches, 36.5 cm(~46.4% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Scratch-resistant glass;Android 2.3 (Gingerbread);;1.0 GHz;;microSDHC (dedicated slot);;3.15 MP;;Yes;VGA;;;Wi-Fi 802.11 b/g, hotspot;2.1;GPS;No;FM radio;2.0;Accelerometer, proximity;Li-Ion 1350 mAh, removable;Up to 120 h;Up to 6 h;Black;;;;;;IP67 dust/water resistant (up to 1m for 30 min)Flashlight;;;;;
https://www.gsmarena.com/verykool_i607-5443.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i607.jpg;verykool i607;Released 2013;82g, 11mm thickness;Feature phone;microSDHC slot;3;N/A;74,985 hits;"2.2""";176x220 pixels; ;;700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2013. Released 2013;Discontinued;111 x 59 x 11 mm (4.37 x 2.32 x 0.43 in);82 g (2.89 oz);Dual SIM (Mini-SIM);TFT;2.2 inches, 15.2 cm(~23.3% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;;;microSDHC (dedicated slot);;2 MP;;;No;;;Wi-Fi 802.11 b/g/n;3.0;No;No;FM radio;Proprietary;;Li-Ion 700 mAh, removable;Up to 192 h;Up to 4 h;Black, White/ various backs;;;;;;Flashlight;Analog TVMP3/WAV player;Yes;Yes;;
https://www.gsmarena.com/verykool_s732-5407.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s732.jpg;verykool s732;Released 2013;120g, 12.8mm thickness;Android 2.3.7;microSDHC slot;2;N/A;88,508 hits;"3.5""";320x480 pixels; ;;1450 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2 (optional);HSDPA 850 / 1900;HSPA 7.2/0.384 Mbps;2013. Released 2013;Discontinued;117.5 x 62.5 x 12.8 mm (4.63 x 2.46 x 0.50 in);120 g (4.23 oz);Single SIM or Dual SIM (dual stand-by);TFT;3.5 inches, 36.5 cm(~49.7% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);;Android 2.3.7 (Gingerbread);;832 MHz;;microSDHC (dedicated slot);;2 MP;;Yes;No;;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP;No;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1450 mAh, removable;Up to 240 h;Up to 6 h;Black;;;;;;Flashlight;;;;;
https://www.gsmarena.com/verykool_s758-5350.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s758.jpg;verykool s758;Released 2013;212g, 11mm thickness;Android 4.0;microSDHC slot;6;N/A;94,387 hits;"5.15""";480x800 pixels; ;MT6577;2350 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 / 2100;Yes, 384 kbps;2013. Released 2013;Discontinued;152.3 x 80 x 11 mm (6.00 x 3.15 x 0.43 in);212 g (7.48 oz);Dual SIM (Mini-SIM);TFT;5.15 inches, 75.5 cm(~62.0% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~181 ppi density);;Android 4.0 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cotex-A9;PowerVR SGX531;microSDHC (dedicated slot);;5 MP;LED flash;Yes;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP, EDR;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2350 mAh, removable;;;Black, White;;;;;;;;;;;
https://www.gsmarena.com/verykool_s350-5349.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s350.jpg;verykool s350;Released 2013;100g, 10.6mm thickness;Android 2.3;microSDHC slot;1;N/A;78,239 hits;"3.5""";320x480 pixels; ;;1100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2013. Released 2013;Discontinued;113 x 60 x 10.6 mm (4.45 x 2.36 x 0.42 in);100 g (3.53 oz);Dual SIM (Mini-SIM);TFT;3.5 inches, 36.5 cm(~53.8% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);;Android 2.3 (Gingerbread);;1.0 GHz;;microSDHC (dedicated slot);;2 MP;;Yes;No;;;Wi-Fi 802.11 b/g/n, hotspot;2.1, EDR;No;No;FM radio;1.1;Accelerometer;Li-Ion 1100 mAh, removable;;;Black, White;;;;;;;;Yes;Yes;;
https://www.gsmarena.com/verykool_r623-5348.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-r623.jpg;verykool R623;Released 2013;112g, 15.4mm thickness;Feature phone;microSDHC slot;0;N/A;63,825 hits;"2.3""";320x240 pixels; ;;1050 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2013. Released 2013;Discontinued;115 x 62.4 x 15.4 mm (4.53 x 2.46 x 0.61 in);112 g (3.95 oz);Dual SIM (Mini-SIM);TFT;2.3 inches, 16.4 cm(~22.8% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~174 ppi density);Scratch-resistant glass;;;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;;No;2.1, EDR;No;No;FM radio;2.0;;Li-Ion 1050 mAh, removable;;;Black;;;;;;IP65 certified sealed all-weather designFlashlight;MP3/WAV/MP4 player;Yes;Yes;;
https://www.gsmarena.com/verykool_i601-5347.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i601.jpg;verykool i601;Released 2013;85g, 12.4mm thickness;Feature phone;microSDHC slot;0;N/A;69,810 hits;"2.0""";176x220 pixels; ;;550 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2013. Released 2013;Discontinued;100 x 55 x 12.4 mm (3.94 x 2.17 x 0.49 in);85 g (3.00 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.6 cm(~22.9% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;;microSDHC (dedicated slot);;VGA;;;No;;;No;2.1, EDR;No;No;FM radio;1.1;;Li-Ion 550 mAh, removable;Up to 120 h;Up to 3 h;Black, Blue, Red, Lime;;;;;;Flashlight;MP3/WAV player;Yes;No;;
https://www.gsmarena.com/verykool_i121c-5346.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i121c.jpg;verykool i121C;Released 2013;65g, 13mm thickness;Feature phone;microSDHC slot;1;N/A;71,840 hits;"1.77""";128x160 pixels; ;;650 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2013. Released 2013;Discontinued;109 x 44 x 13 mm (4.29 x 1.73 x 0.51 in);65 g (2.29 oz);Dual SIM (Mini-SIM);TFT;1.77 inches, 9.9 cm(~20.6% screen-to-body ratio);128 x 160 pixels (~116 ppi density);;;;;;microSDHC (dedicated slot);;VGA;;No;No;;;No;2.0;No;No;FM radio;miniUSB;;Li-Ion 650 mAh, removable;;;Black, Dark blue, Light blue, Lime, Green, Yellow, Red;;;;;;Flashlight;MP3 player;Yes;No;;
https://www.gsmarena.com/verykool_i121-5345.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i121.jpg;verykool i121;Released 2013;65g, 13mm thickness;Feature phone;microSDHC slot;1;N/A;60,443 hits;"1.77""";128x160 pixels; ;;650 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2013. Released 2013;Discontinued;109 x 44 x 13 mm (4.29 x 1.73 x 0.51 in);65 g (2.29 oz);Dual SIM (Mini-SIM);TFT;1.77 inches, 9.9 cm(~20.6% screen-to-body ratio);128 x 160 pixels (~116 ppi density);;;;;;microSDHC (dedicated slot);;No;;;;;;No;2.0;No;No;FM radio;miniUSB;;Li-Ion 650 mAh, removable;;;Black, Dark blue, Light blue, Lime, Green, Yellow, Red;;;;;;Flashlight;MP3 player;Yes;No;;
https://www.gsmarena.com/verykool_r25-5344.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-r25.jpg;verykool R25;Released 2013;110g, 15.6mm thickness;Feature phone;microSDHC slot;0;N/A;64,341 hits;"2.2""";176x220 pixels; ;;1050 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2013. Released 2013;Discontinued;111.4 x 51.5 x 15.6 mm (4.39 x 2.03 x 0.61 in);110 g (3.88 oz);Dual SIM (Mini-SIM);TFT;2.2 inches, 15.2 cm(~26.6% screen-to-body ratio);176 x 220 pixels (~128 ppi density);Scratch-resistant glass;;;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;;No;2.1, A2DP, EDR;No;No;FM radio;2.0;;Li-Ion 1050 mAh, removable;Up to 240 h;Up to 3 h;Black;;;;;;IP65 certified sealed all-weather designFlashlight;MP3/WAV/MP4 playerPredictive text input;Yes;Yes;;
https://www.gsmarena.com/verykool_s735-5143.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s375.jpg;verykool s735;Released 2012;121g, 10.8mm thickness;Android 2.3.6;microSDHC slot;5;N/A;82,495 hits;"3.5""";320x480 pixels; ;;1350 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2 (optional);HSDPA 850 / 1900;HSPA;2012;Discontinued;118.5 x 61 x 10.8 mm (4.67 x 2.40 x 0.43 in);121 g (4.27 oz);Dual SIM (Mini-SIM);TFT;3.5 inches, 36.5 cm(~50.5% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);;Android 2.3.6 (Gingerbread);;1.0 GHz;;microSDHC (dedicated slot);;3.15 MP;;Yes;VGA;;;Wi-Fi 802.11 b/g, hotspot;2.1, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1350 mAh, removable;;;Black;;;;;;;;;;;
https://www.gsmarena.com/verykool_s135-5126.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s135.jpg;verykool s135;Released 2012, November;80g, 12.3mm thickness;Feature phone;microSDHC slot;6;N/A;75,625 hits;"1.8""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900;HSPA 7.2/5.76 Mbps;2012, November. Released 2012, November;Discontinued;108 x 45 x 12.3 mm (4.25 x 1.77 x 0.48 in);80 g (2.82 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~21.0% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;;Wi-Fi 802.11 b/g, hotspot;2.1, A2DP;No;No;FM radio;2.0;;Li-Ion 1000 mAh, removable;Up to 192 h;Up to 4 h;Black;;;;;;;MP3 playerOrganizerPredictive text input;;;;
https://www.gsmarena.com/verykool_i320-5107.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i320.jpg;verykool i320;Released 2012, November;85g, 17mm thickness;Feature phone;microSDHC slot;7;N/A;64,039 hits;"2.2""";240x320 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional);;;2012, November. Released 2012, November;Discontinued;96 x 48 x 17 mm (3.78 x 1.89 x 0.67 in);85 g (3.00 oz);Mini-SIM;TFT;2.2 inches, 15.0 cm(~32.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;;No;2.1;No;No;FM radio;Proprietary;;Li-Ion 800 mAh, removable;Up to 168 h;Up to 4 h;Black, White, Blue;;;;;;;MP3/H.263 playerOrganizerPredictive text input;Yes;No;Secondary external display;
https://www.gsmarena.com/verykool_i315n-5093.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-i315n.jpg;verykool i315N;Released 2012, October;70g, 22mm thickness;Feature phone;microSDHC slot;9;N/A;77,069 hits;"1.44""";128x128 pixels; ;;;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional);;;2012, October. Released 2012, October;Discontinued;80 x 38 x 22 mm (3.15 x 1.50 x 0.87 in);70 g (2.47 oz);Mini-SIM;TFT;1.44 inches, 6.7 cm(~22.0% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~126 ppi density);;;;;;microSDHC (dedicated slot);;VGA;;No;No;;;No;2.1, A2DP;No;No;FM radio;Proprietary;;Li-Ion, removable;Up to 96 h;Up to 2 h 30 min;Red, Black, Blue;;;;;;;MP3/MP4/3GP playerOrganizerVoice memoUnit & currency converterPredictive text input;Yes;No;Dedicated music keys;
https://www.gsmarena.com/verykool_s635-5064.php;https://fdn2.gsmarena.com/vv/bigpic/verykool-s365.jpg;verykool s635;Released 2012, October;80g, 12.5mm thickness;Feature phone;microSDHC slot;7;N/A;77,941 hits;"2.0""";320x240 pixels; ;;1100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 - SIM 1 only;HSPA;2012, October. Released 2012, October;Discontinued;108 x 57.2 x 12.5 mm (4.25 x 2.25 x 0.49 in);80 g (2.82 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.4 cm(~20.1% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~200 ppi density);;;;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;;Wi-Fi 802.11 b/g/n, hotspot;2.1;No;No;FM radio;2.0;;Li-Ion 1100 mAh, removable;;;Black/Red, Black/Blue;;;;;;;SNS applicationsMP3/AAC playerOrganizerPredictive text input;;;;
