Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;build;sim;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;sar-us;sar-eu;price;tbench;cam2features;bodyother;batlife;batstandby1;battalktime1;batmusicplayback1;displayother;featuresother;gprstext;edge;optionalother
https://www.gsmarena.com/blackberry_curve_8980-3675.php;https://fdn2.gsmarena.com/vv/bigpic/bb-8980.jpg;BlackBerry Curve 8980;Released 2012;117g, 13.6mm thickness;BlackBerry OS 5.0;256MB storage, microSDHC slot;20;N/A;298,372 hits;"2.4""";480x360 pixels; ;;;GSM 850 / 900 / 1800 / 1900;;;;2012;Discontinued;109 x 60 x 13.6 mm (4.29 x 2.36 x 0.54 in);117 g (4.13 oz);;Mini-SIM;TFT;2.4 inches, 17.8 cm(~27.3% screen-to-body ratio);480 x 360 pixels, 4:3 ratio (~250 ppi density);;BlackBerry OS 5.0;;;;microSDHC (dedicated slot);256MB;;3.15 MP, AF;LED flash;Yes;No;;Wi-Fi 802.11 b/g/n;2.1, A2DP;GPS, A-GPS;;No;microUSB 2.0;;Removable Li-Ion battery;Black;;0.64 W/kg (head)     0.66 W/kg (body);;About 70 EUR;;;Optical trackpad;;;;;;BlackBerry mapsMP3/AAC/AAC+/WMA playerMP4/H.264/WMV playerOrganizerDocument viewerPhoto viewerVoice dial/memoPredictive text input;Yes;Yes;
https://www.gsmarena.com/blackberry_curve_8900-2604.php;https://fdn2.gsmarena.com/vv/bigpic/bb-curve-8900.jpg;BlackBerry Curve 8900;Released 2008, November;110g, 13.5mm thickness;BlackBerry OS;256MB ROM storage, microSDHC slot;43;0.1%;7,107,686 hits;"2.4""";480x360 pixels; ;;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2008, November. Released 2008, November;Discontinued;109 x 60 x 13.5 mm (4.29 x 2.36 x 0.53 in);110 g (3.88 oz);;Mini-SIM;TFT, 65K colors;2.4 inches, 17.8 cm(~27.3% screen-to-body ratio);480 x 360 pixels, 4:3 ratio (~250 ppi density);;BlackBerry OS;;512 MHz;;microSDHC (dedicated slot);256MB ROM;;3.15 MP, AF;LED flash;SCIF;No;;Wi-Fi 802.11b/g;2.0, A2DP;GPS, A-GPS;;No;microUSB 2.0;;Removable Li-Ion 1400 mAh battery;Black;;1.01 W/kg (head)     0.59 W/kg (body);0.65 W/kg (head)     0.45 W/kg (body);About 60 EUR;;;Trackball;;Up to 356 h;Up to 5 h 30 min;;;BlackBerry mapsMP3/AAC/AAC+/WMA playerDivX/XviD/MP4/H.264/WMV playerOrganizerVoice dial/memo;Class 10;Class 10;
https://www.gsmarena.com/blackberry_storm3-3529.php;https://fdn2.gsmarena.com/vv/bigpic/BlackBerry-Storm3.jpg;BlackBerry Storm3;Released Not officially announced yet;;BlackBerry OS 6.1;8GB storage, microSDHC;16;N/A;857,105 hits;"3.7""";480x800 pixels;512 MB RAM;;1230 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 / 2100;;HSPA 7.2/0.384 Mbps;Not officially announced yet;Discontinued;-;-;;Mini-SIM;TFT, 65K colors;3.7 inches, 39.0 cm;480 x 800 pixels, 5:3 ratio (~252 ppi density);;BlackBerry OS 6.1;;1.2GHz;;microSDHC (dedicated slot);8GB 512MB RAM;;5 MP, AF;;720p;No;;Wi-Fi 802.11 b/g/n, UMA;2.1, A2DP, EDR;GPS, A-GPS;;No;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1230 mAh battery;Black;;;;;;;Optical trackpad;;;;;;Document editor (Word, Excel, PowerPoint, PDF)MP3/WMA/AAC+ playerMP4/H.264/WMV playerOrganizerVoice memo/dialPredictive text input;;;
https://www.gsmarena.com/blackberry_storm_9500-2534.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-9500-storm2.jpg;BlackBerry Storm 9500;Released 2008, November;155g, 14mm thickness;BlackBerry OS;1GB 128MB RAM storage, microSDHC slot;35;0.1%;5,576,264 hits;"3.25""";360x480 pixels;128 MB RAM;MSM7600;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 2100;;HSPA 7.2/0.384 Mbps;2008, September. Released 2008, November;Discontinued;112.5 x 62.2 x 14 mm (4.43 x 2.45 x 0.55 in);155 g (5.47 oz);;Mini-SIM;TFT, 65K colors;3.25 inches, 32.7 cm(~46.7% screen-to-body ratio);360 x 480 pixels, 4:3 ratio (~185 ppi density);;BlackBerry OS;Qualcomm MSM7600;528 MHz ARM 11;Adreno 130;microSDHC (dedicated slot), 8 GB included;1GB 128MB RAM;;3.15 MP, AF;LED flash;320p;No;;No;2.0, A2DP;GPS, A-GPS;;No;microUSB 2.0;Accelerometer;Removable Li-Ion 1400 mAh battery;Black;;0.57 W/kg (head)     0.50 W/kg (body);0.47 W/kg (head)     0.27 W/kg (body);About 80 EUR;;;;;Up to 360 h;Up to 5 h 30 min;;;BlackBerry mapsDocument editor (Word, Excel, PowerPoint, PDF)MP3/WMA/eAAC+ playerMP4/H.264/WMV playerOrganizerVoice dial/memo;;;
https://www.gsmarena.com/blackberry_storm_9530-2540.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-9500-storm1.jpg;BlackBerry Storm 9530;Released 2008, November;155g, 14mm thickness;BlackBerry OS;1GB 128MB RAM storage, microSDHC slot;30;0.1%;6,311,697 hits;"3.25""";360x480 pixels;128 MB RAM;MSM7600;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 2100;;HSPA 7.2/0.384 Mbps;2008, September. Released 2008, November;Discontinued;112.5 x 62.2 x 14 mm (4.43 x 2.45 x 0.55 in);155 g (5.47 oz);;Mini-SIM;TFT, 65K colors;3.25 inches, 32.7 cm(~46.7% screen-to-body ratio);360 x 480 pixels, 4:3 ratio (~185 ppi density);;BlackBerry OS;Qualcomm MSM7600;528 MHz ARM 11;Adreno 130;microSDHC (dedicated slot);1GB 128MB RAM;;3.15 MP, AF;LED flash;320p;No;;No;2.0, A2DP;GPS, A-GPS;;No;microUSB 2.0;Accelerometer;Removable Li-Ion 1400 mAh battery;Black;;0.93 W/kg (head)     0.56 W/kg (body);0.67 W/kg (head)     0.38 W/kg (body);About 100 EUR;;;;;Up to 360 h;Up to 5 h 30 min;;;BlackBerry mapsDocument editor (Word, Excel, PowerPoint, PDF)MP4/WMV/H.264 playerMP3/eAAC+/WMA playerOrganizerVoice memo/dial;;;
https://www.gsmarena.com/blackberry_pearl_flip_8230-3593.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-pearl-flip-8230.jpg;BlackBerry Pearl Flip 8230;Released 2009, May;102g, 17.5mm thickness;BlackBerry OS;128MB RAM storage, microSDHC slot;20;N/A;734,185 hits;"2.6""";240x320 pixels;128 MB RAM;;900 mAh Li-Ion;CDMA 800 / 1900;CDMA2000 1xEV-DO;;EV-DO Rev.0, 153.2 Kbps;2009, February. Released 2009, May;Discontinued;101 x 50 x 17.5 mm (3.98 x 1.97 x 0.69 in);102 g (3.60 oz);;Mini-SIM;65K colors;2.6 inches, 20.9 cm(~41.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;BlackBerry OS;;;;microSDHC (dedicated slot);128MB RAM, 128MB ROM;;2 MP;LED flash;Yes;No;;No;2.0, A2DP;No;;No;microUSB 2.0;;Removable Li-Ion 900 mAh battery;Black, Red, Pink;;1.23 W/kg (head)     0.95 W/kg (body);;About 70 EUR;;;Trackball;;Up to 216 h;Up to 3 h 30 min;;Secondary external 65K TFT display, 128x160 pixels;BlackBerry mapsMP4/WMV/H.264 playerMP3/eAAC+/WMA playerOrganizerVoice memo/dial/commandsPredictive text input;;;
https://www.gsmarena.com/blackberry_pearl_flip_8220-2521.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-pearl-flip-8220-1.jpg;BlackBerry Pearl Flip 8220;Released 2008, October;102g, 17.5mm thickness;BlackBerry OS;75MB storage, microSDHC slot;29;0.1%;2,348,483 hits;"2.6""";240x320 pixels; ;;900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2008, September. Released 2008, October;Discontinued;101.1 x 50 x 17.5 mm (3.98 x 1.97 x 0.69 in);102 g (3.60 oz);;Mini-SIM;65K colors;2.6 inches, 20.9 cm(~41.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;BlackBerry OS;;32-bit Intel XScale PXA272 312 MHz;;microSDHC (dedicated slot);75MB;;2 MP;LED flash;Yes;No;;Wi-Fi 802.11 b/g;2.0, A2DP;No;;No;microUSB 2.0;;Removable Li-Ion 900 mAh battery;Black;;1.15 W/kg (head)     1.18 W/kg (body);0.66 W/kg (head)     0.54 W/kg (body);About 110 EUR;;;Trackball;;Up to 336 h;Up to 4 h;;Secondary external 65K TFT display, 128x160 pixels;BlackBerry mapsDocument editor (Word, Excel, PowerPoint, PDF)MP4/WMV/H.264 playerMP3/eAAC+/WMA playerOrganizerVoice memo/dial;Class 10;Class 10;
https://www.gsmarena.com/blackberry_bold_9000-2370.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-bold.jpg;BlackBerry Bold 9000;Released 2008, May;133g, 14mm thickness;BlackBerry OS;1GB 128MB RAM storage, microSDHC slot;89;0.2%;9,311,467 hits;"2.6""";480x320 pixels;128 MB RAM;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 / 2100;;HSPA 3.6/0.384 Mbps;2008, May;Discontinued;114 x 66 x 14 mm (4.49 x 2.60 x 0.55 in);133 g (4.69 oz);;Mini-SIM;65K colors;2.6 inches, 20.1 cm(~26.8% screen-to-body ratio);480 x 320 pixels, 3:2 ratio (~222 ppi density);;BlackBerry OS;;624 MHz;;microSDHC (dedicated slot);1GB 128MB RAM;;2 MP;LED flash;Yes;No;;Wi-Fi 802.11 a/b/g;2.0, A2DP;GPS, A-GPS, BlackBerry Maps;;No;miniUSB 2.0;;Removable Li-Ion 1500 mAh battery;Black, White;;1.51 W/kg (head)     0.95 W/kg (body);0.84 W/kg (head)     0.66 W/kg (body);About 80 EUR;;;Trackball;;Up to 310 h;Up to 5 h;;;BlackBerry mapsDocument editor (Word, Excel, PowerPoint, PDF)MP4/WMV/H.264 playerMP3/eAAC+/WMA playerOrganizerVoice memo/dial;;;
https://www.gsmarena.com/blackberry_volt-3754.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-monaco-touch.jpg;BlackBerry Volt;Released Not officially announced yet;11.5mm thickness;BlackBerry OS 6.1;4GB 768MB RAM storage, microSDHC slot;18;N/A;263,094 hits;"3.7""";480x800 pixels;768 MB RAM;;;GSM 850 / 900 / 1800 / 1900;UMTS 2100;;EV-DO Rev.A 3.1 Mbps, UMTS;Not officially announced yet;Discontinued;120 x 62 x 11.5 mm (4.72 x 2.44 x 0.45 in);-;;Mini-SIM;TFT;3.7 inches, 39.0 cm(~52.4% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~252 ppi density);;BlackBerry OS 6.1;;1.2GHz;;microSDHC (dedicated slot);4GB 768MB RAM;;5 MP, AF;LED flash;720p;No;;Wi-Fi 802.11 b/g/n;2.1, A2DP, EDR;GPS, A-GPS;Yes;No;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion battery;Black;;;;;;;Optical trackpad;;;;;;Document editor (Word, Excel, PowerPoint, PDF)MP3/WMA/AAC+ playerMP4/H.264/WMV playerOrganizerVoice memo/dialPredictive text input;;;
https://www.gsmarena.com/blackberry_pearl_8130-3933.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-pearl-8130.jpg;BlackBerry Pearl 8130;Released 20078;96g, 14mm thickness;BlackBerry OS;32MB RAM storage, microSDHC slot;18;N/A;402,905 hits;"2.2""";240x260 pixels;32 MB RAM;;900 mAh Li-Ion;CDMA 800 / 1900;CDMA2000 1x;;EV-DO Rev.0, 153.2 Kbps;2007, October. Released 20078;Discontinued;107 x 50 x 14 mm (4.21 x 1.97 x 0.55 in);96 g (3.39 oz);;Mini-SIM;TFT, 65K colors;2.2 inches, 15.6 cm(~29.1% screen-to-body ratio);240 x 260 pixels (~161 ppi density);;BlackBerry OS;;32-bit Intel XScale PXA272 312 MHz;;microSDHC (dedicated slot);32MB RAM, 64MB ROM;;2 MP;LED flash;Yes;No;;No;2.0, A2DP;GPS, A-GPS;;No;miniUSB 2.0;;Removable Li-Ion 900 mAh battery;Black, White;;;;;;;;;Up to 216 h;Up to 3 h 40 min;;;Document editor (Word, Excel, PowerPoint, PDF)MP4/WMV/H.264 playerMP3/eAAC+/WMA playerOrganizerVoice memo/dial;;;
https://www.gsmarena.com/blackberry_pearl_8110-2226.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-8110.jpg;BlackBerry Pearl 8110;Released 2008, January;91g, 14mm thickness;BlackBerry OS;32MB RAM storage, microSDHC slot;21;N/A;1,307,769 hits;"2.2""";240x260 pixels;32 MB RAM;;900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2008, January. Released 2008, January;Discontinued;107 x 50 x 14 mm (4.21 x 1.97 x 0.55 in);91 g (3.21 oz);;Mini-SIM;65K colors;2.2 inches, 15.6 cm(~29.1% screen-to-body ratio);240 x 260 pixels (~161 ppi density);;BlackBerry OS;;32-bit Intel XScale PXA272 312 MHz;;microSDHC (dedicated slot);32MB RAM, 64MB ROM;;2 MP;LED flash;Yes;No;;No;2.0, A2DP;GPS;;No;miniUSB 2.0;;Removable Li-Ion 900 mAh battery;Black, Blue;;1.24 W/kg (head)     0.83 W/kg (body);1.13 W/kg (head)     0.71 W/kg (body);About 110 EUR;;;;;Up to 360 h;Up to 4 h 10 min;;;Document editor (Word, Excel, PowerPoint, PDF)MP4/WMV/H.264 playerMP3/eAAC+/WMA playerOrganizerVoice memo/dial;Class 10;Class 10;
https://www.gsmarena.com/blackberry_pearl_8120-2136.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-8120.gif;BlackBerry Pearl 8120;Released 2007, October;91g, 14mm thickness;BlackBerry OS;32MB RAM storage, microSDHC slot;18;N/A;1,506,120 hits;"2.2""";240x260 pixels;32 MB RAM;;900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2007, October;Discontinued;107 x 50 x 14 mm (4.21 x 1.97 x 0.55 in);91 g (3.21 oz);;Mini-SIM;65K colors;2.2 inches, 15.6 cm(~29.1% screen-to-body ratio);240 x 260 pixels (~161 ppi density);;BlackBerry OS;;32-bit Intel XScale PXA272 312 MHz;;microSDHC (dedicated slot);32MB RAM, 64MB ROM;;2 MP;LED flash;Yes;No;;Wi-Fi 802.11b/g;2.0;No;;No;miniUSB 2.0;;Removable Li-Ion 900 mAh battery;Titanium, Blue, Sunset;;1.48 W/kg (head)     1.39 W/kg (body);1.26 W/kg (head)     1.01 W/kg (body);About 90 EUR;;;;;Up to 360 h;Up to 4 h;;;Document editor (Word, Excel, PowerPoint, PDF)MP4/WMV/H.264 playerMP3/eAAC+/WMA playerOrganizerVoice memo/dial;Class 10;Class 10;
https://www.gsmarena.com/blackberry_curve_8330-3594.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-curve-8330.jpg;BlackBerry Curve 8330;Released 2007, December;113g, 15mm thickness;BlackBerry OS;32MB ROM storage, microSDHC slot;26;N/A;974,719 hits;"2.5""";320x240 pixels;32 MB RAM;;1150 mAh Li-Ion;CDMA 800 / 1900;;;EV-DO Rev.0, 153.2 Kbps;2007, September. Released 2007, December;Discontinued;106.6 x 61 x 15 mm (4.20 x 2.40 x 0.59 in);113 g (3.99 oz);;Mini-SIM;65K colors;2.5 inches, 19.4 cm(~29.8% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~160 ppi density);;BlackBerry OS;;312 MHz;;microSDHC (dedicated slot);32MB ROM, 96MB ROM;;2 MP;LED flash;Yes;No;;No;2.0, A2DP;No;;No;miniUSB 2.0;;Removable Li-Ion 1150 mAh battery;Titanium, Pink, Black;;;;;;;Trackball;;Up to 264 h;Up to 4 h 30 min;;;BlackBerry mapsMP4/WMV/H.264 playerMP3/WAV/eAAC+/WMA playerOrganizerVoice memo/dial/commandsPredictive text input;No;No;
https://www.gsmarena.com/blackberry_curve_8320-2121.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-curve-8320.gif;BlackBerry Curve 8320;Released 2007, September;111g, 15.5mm thickness;BlackBerry OS;64MB ROM storage, microSDHC slot;23;N/A;2,768,347 hits;"2.5""";320x240 pixels; ;;1100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2007, September;Discontinued;107 x 60 x 15.5 mm (4.21 x 2.36 x 0.61 in);111 g (3.92 oz);;Mini-SIM;65K colors;2.5 inches, 19.4 cm(~30.1% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~160 ppi density);;BlackBerry OS;;32-bit Intel XScale PXA272 312 MHz;;microSDHC (dedicated slot);64MB ROM;;2 MP;LED flash;240x180@15fps;No;;Wi-Fi 802.11b/g;2.0, A2DP;No;;No;miniUSB 2.0;;Removable Li-Ion 1100 mAh battery;Titanium, Pale Gold;;1.08 W/kg (head)     1.47 W/kg (body);0.60 W/kg (head)     1.13 W/kg (body);About 140 EUR;;;Trackball;;Up to 408 h;Up to 4 h;;;BlackBerry mapsDocument editor (Word, Excel, PowerPoint, PDF)MP4/WMV/H.264 playerMP3/WAV/eAAC+/WMA playerOrganizerVoice memo/dial;Class 10;Class 10;
https://www.gsmarena.com/blackberry_curve_8310-2050.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-curve-8310.gif;BlackBerry Curve 8310;Released 2007, August;111g, 15.5mm thickness;BlackBerry OS;64MB ROM storage, microSDHC slot;20;0.1%;3,320,155 hits;"2.5""";320x240 pixels; ;;1100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2007, August;Discontinued;107 x 60 x 15.5 mm (4.21 x 2.36 x 0.61 in);111 g (3.92 oz);;Mini-SIM;65K colors;2.5 inches, 19.4 cm(~30.1% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~160 ppi density);;BlackBerry OS;;32-bit Intel XScale PXA272 312 MHz;;microSDHC (dedicated slot);64MB ROM;;2 MP;LED flash;No;No;;No;2.0, A2DP;GPS;;No;miniUSB 2.0;;Removable Li-Ion 1100 mAh battery;Silver;;1.09 W/kg (head)     1.11 W/kg (body);0.59 W/kg (head)     0.63 W/kg (body);About 130 EUR;;;Trackball;;Up to 408 h;Up to 4 h;;;BlackBerry mapsDocument editor (Word, Excel, PowerPoint, PDF)MP4/WMV/H.264 playerMP3/WAV/eAAC+/WMA playerOrganizerVoice memo/dial;Class 10;Class 10;
https://www.gsmarena.com/blackberry_curve_8300-1979.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-curve.gif;BlackBerry Curve 8300;Released 2007, May;111g, 15.5mm thickness;BlackBerry OS;64MB storage, microSDHC slot;27;N/A;1,345,246 hits;"2.5""";320x240 pixels; ;;1100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2007, May;Discontinued;107 x 60 x 15.5 mm (4.21 x 2.36 x 0.61 in);111 g (3.92 oz);;Mini-SIM;65K colors;2.5 inches, 19.4 cm(~30.1% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~160 ppi density);;BlackBerry OS;;32-bit Intel XScale PXA272 312 MHz;;microSDHC (dedicated slot);64MB;;2 MP;LED flash;Yes;No;;No;2.0, A2DP;No;;No;miniUSB 2.0;;Removable Li-Ion 1100 mAh battery;Black;;1.51 W/kg (head)     1.12 W/kg (body);0.82 W/kg (head)     0.64 W/kg (body);About 130 EUR;;;Trackball;;Up to 408 h;Up to 4 h;;;BlackBerry mapsDocument editor (Word, Excel, PowerPoint, PDF)MP4/WMV/H.263/H.264 playerMP3/WAV/eAAC+/WMA playerOrganizerVoice memo/dial;Class 10;Class 10;
https://www.gsmarena.com/blackberry_8820-2033.php;https://fdn2.gsmarena.com/vv/bigpic/blackberry-8820.gif;BlackBerry 8820;Released 2007, July;134g, 14mm thickness;BlackBerry OS;64MB 16MB RAM storage, microSD slot;22;N/A;1,238,712 hits;"2.5""";320x240 pixels;16 MB RAM;;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2007, July;Discontinued;114 x 66 x 14 mm (4.49 x 2.60 x 0.55 in);134 g (4.73 oz);;Mini-SIM;65K colors;2.5 inches, 19.4 cm(~25.7% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~160 ppi density);;BlackBerry OS;;32-bit Intel XScale PXA272 312 MHz;;microSD (dedicated slot);64MB 16MB RAM;;No;;;;;Wi-Fi 802.11b/g;2.0, A2DP;GPS;;No;miniUSB;;Removable Li-Ion 1400 mAh battery;Silver;;1.28 W/kg (head)     1.58 W/kg (body);1.00 W/kg (head)     0.83 W/kg (body);About 110 EUR;;;Trackball;;Up to 520 h;Up to 5 h;;;BlackBerry mapsMedia playerOrganizerDocument viewer (Word, Excel, PowerPoint, PDF)Voice dial;Yes;Yes;
