Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;build;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;price;net5g;bodyother;displayprotection;cam2features;featuresother;optionalother;models;battalktime1;tbench;batlife;batstandby1;displayother;sar-us;sar-eu;batmusicplayback1;gprstext;edge
https://www.gsmarena.com/htc_wildfire-3337.php;https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-ofic.jpg;HTC Wildfire;Released 2010, May;118g, 12mm thickness;Android 2.1, up to 2.2, Sense UI;"384MB RAM; 512MB storage, microSDHC slot";114;0.2%;11,450,868 hits;"3.2""";240x320 pixels;384 MB RAM;Snapdragon S1;1300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/0.384 Mbps;2010, May. Released 2010, May;Discontinued;106.8 x 60.4 x 12 mm (4.20 x 2.38 x 0.47 in);118 g (4.16 oz);;Mini-SIM;TFT;3.2 inches, 31.7 cm(~49.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~125 ppi density);Android 2.1 (Eclair), upgradable to 2.2 (Froyo), Sense UI;Qualcomm MSM7225 Snapdragon S1;528 MHz ARM 11;No;microSDHC (dedicated slot);"384MB RAM; 512MB";;5 MP, AF;LED flash;Yes;No;;Wi-Fi 802.11 b/g, hotspot (Android 2.2);2.1, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1300 mAh battery;Black, Brown, White, Red, Silver;About 90 EUR;;Optical trackpad;Corning Gorilla Glass;;MP3/AAC+/WAV/WMA9 playerMP4/H.264/WMV9 playerVoice memoPredictive text input;;;Up to 7 h 20 min (2G) / Up to 8 h 10 min (3G);;;Up to 480 h (2G) / Up to 690 h (3G);;1.15 W/kg (head)     1.13 W/kg (body);;;;
https://www.gsmarena.com/htc_hd_mini-3163.php;https://fdn2.gsmarena.com/vv/bigpic/htc-hd-mini.jpg;HTC HD mini;Released 2010, April;110g, 11.7mm thickness;Microsoft Windows Mobile 6.5.3 Professional;384MB RAM storage, microSDHC slot;39;N/A;1,928,783 hits;"3.2""";320x480 pixels;384 MB RAM;Snapdragon S1;1200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/2 Mbps;2010, February. Released 2010, April;Discontinued;103.8 x 57.7 x 11.7 mm (4.09 x 2.27 x 0.46 in);110 g (3.88 oz);;Mini-SIM;TFT, 65K colors;3.2 inches, 30.5 cm(~50.9% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);Microsoft Windows Mobile 6.5.3 Professional, Sense UI;Qualcomm MSM7227 Snapdragon S1;600 MHz ARM 11;Adreno 200;microSDHC (dedicated slot);384MB RAM, 512MB ROM;;5 MP, AF;;480p@30fps;No;;Wi-Fi 802.11 b/g, Wi-Fi router;2.1, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion 1200 mAh battery;Black;About 120 EUR;;;Corning Gorilla Glass;;MP3/AAC+/WAV/WMA9 playerMP4/H.264 playerPocket OfficeFacebook, Twitter integrationHTC Peep, HTC FootprintsYouTube clientVoice memo;;;Up to 6 h 40 min (2G) / Up to 7 h 15 min (3G);;;Up to 340 h (2G) / Up to 500 h (3G);;;;Up to 12 h;;
https://www.gsmarena.com/htc_desire-3077.php;https://fdn2.gsmarena.com/vv/bigpic/htc-bravo.jpg;HTC Desire;Released 2010, March;135g, 11.9mm thickness;Android 2.1, up to 2.2, Sense UI;"576MB RAM; 512MB storage, microSDHC slot";191;0.4%;13,688,918 hits;"3.7""";480x800 pixels;576 MB RAM;Snapdragon S1;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/2 Mbps;2010, February. Released 2010, March;Discontinued;119 x 60 x 11.9 mm (4.69 x 2.36 x 0.47 in);135 g (4.76 oz);;Mini-SIM;AMOLED or SLCD;3.7 inches, 39.0 cm(~54.6% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~252 ppi density);Android 2.1 (Eclair), upgradable to 2.2 (Froyo), Sense UI;Qualcomm QSD8250 Snapdragon S1;1.0 GHz Scorpion;Adreno 200;microSDHC (dedicated slot), 4 GB included;"576MB RAM; 512MB";;5 MP, AF;LED flash;480p@15fps, 720p@30fps (via SW update);No;;Wi-Fi 802.11 b/g, hotspot (Android 2.2);2.1, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1400 mAh battery;Black, Brown, Silver, White;About 140 EUR;;Optical trackpad;Corning Gorilla Glass;;;;;Up to 6 h 40 min (2G) / Up to 6 h 30 min (3G);;;Up to 340 h (2G) / Up to 360 h (3G);;1.48 W/kg (head)     0.69 W/kg (body);;;;
https://www.gsmarena.com/htc_legend-3141.php;https://fdn2.gsmarena.com/vv/bigpic/htc-legend.jpg;HTC Legend;Released 2010, March;126g, 11.5mm thickness;Android 2.1, Sense UI;384MB RAM storage, microSDHC slot;57;0.1%;3,269,594 hits;"3.2""";320x480 pixels;384 MB RAM;Snapdragon S1;1300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/2 Mbps;2010, February. Released 2010, March;Discontinued;112 x 56.3 x 11.5 mm (4.41 x 2.22 x 0.45 in);126 g (4.44 oz);;Mini-SIM;AMOLED;3.2 inches, 30.5 cm(~48.4% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);Android 2.1 (Eclair), Sense UI;Qualcomm MSM7227 Snapdragon S1;600 MHz ARM 11;Adreno 200;microSDHC (dedicated slot);384MB RAM, 512MB;;5 MP, AF;LED flash;Yes;No;;Wi-Fi 802.11 b/g;2.1, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1300 mAh battery;Gray, Black;About 120 EUR;;Optical trackpad;Corning Gorilla Glass;;MP3/eAAC+/WAV playerMP4/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memoPredictive text input;;;Up to 7 h (2G) / Up to 6 h 10 min (3G);;;Up to 440 h (2G) / Up to 560 h (3G);;0.45 W/kg (head)     0.34 W/kg (body);;;;
https://www.gsmarena.com/htc_rider-3945.php;https://fdn2.gsmarena.com/vv/bigpic/htc-rider-new.jpg;HTC Rider;Released Not officially announced yet;;Android OS, Sense UI;1GB RAM storage, microSDHC slot;17;N/A;239,433 hits;"4.3""";540x960 pixels;1 GB RAM;Snapdragon S3;;CDMA 800 / 1900;CDMA2000 1xEV-DO;;EV-DO Rev.A 3.1 Mbps, HSPA;Not officially announced yet;Discontinued;-;-;;Mini-SIM;3D S-LCD;4.3 inches, 51.0 cm;540 x 960 pixels, 16:9 ratio (~256 ppi density);Android OS, Sense UI;Qualcomm MSM8660 Snapdragon S3;Dual-core 1.2 GHz Scorpion;Adreno 220;microSDHC (dedicated slot);1GB RAM;;8 MP, AF;LED flash;Yes;1.3 MP;;Wi-Fi 802.11 b/g/n, WiMAX 802.16 e, DLNA, hotspot;3.0, A2DP, EDR;GPS, A-GPS;;;microUSB 2.0;Accelerometer, gyro, proximity, compass;Removable Li-Ion battery;Black;;;;;;MP3/AAC+/WAV/WMA playerMP4/Xvid/H.264/WMV playerOrganizerDocument viewer/editorVoice memo/dial/commandsPredictive text input;;;;;;;;;;;;
https://www.gsmarena.com/htc_google_nexus_one-3069.php;https://fdn2.gsmarena.com/vv/bigpic/htc-google-nexus-one-final.jpg;HTC Google Nexus One;Released 2010, January;130g, 11.5mm thickness;Android 2.1, up to 2.3.6;512MB RAM storage, microSDHC slot;108;0.1%;5,606,679 hits;"3.7""";480x800 pixels;512 MB RAM;Snapdragon S1;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 1700 / 2100;;HSPA 7.2/2 Mbps;2010, January. Released 2010, January;Discontinued;119 x 59.8 x 11.5 mm (4.69 x 2.35 x 0.45 in);130 g (4.59 oz);;Mini-SIM;AMOLED;3.7 inches, 39.0 cm(~54.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~252 ppi density);Android 2.1 (Eclair), upgradable to 2.3.6 (Gingerbread);Qualcomm QSD8250 Snapdragon S1;1.0 GHz Scorpion;Adreno 200;microSDHC (dedicated slot), 4 GB included;512MB RAM, 512MB;;5 MP, AF;LED flash;480p@24fps;No;;Wi-Fi 802.11 a/b/g;2.1, A2DP;GPS, A-GPS;;Factory locked by default, can be enabled;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1400 mAh battery;Brown (teflon coating);About 120 EUR;;Trackball;;;Dedicated search keyMP3/eAAC+/WAV playerMP4/H.264 playerVoice memoPredictive text input;;;Up to 10 hours (2G) / Up to 7 hours (3G);;;Up to 290 h (2G) / Up to 250 h (3G);;0.37 W/kg (head)     0.74 W/kg (body);;Up to 20 hours;;
https://www.gsmarena.com/htc_smart-3080.php;https://fdn2.gsmarena.com/vv/bigpic/htc-smart.jpg;HTC Smart;Released 2010, March;108g, 12.8mm thickness;Feature phone;256MB RAM storage, microSDHC slot;22;N/A;2,037,772 hits;"2.8""";240x320 pixels;256 MB RAM;;1100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 2100;;HSPA 3.6/0.384 Mbps;2010, January. Released 2010, March;Discontinued;104 x 55 x 12.8 mm (4.09 x 2.17 x 0.50 in);108 g (3.81 oz);;Mini-SIM;TFT resistive touchscreen, 256K colors;2.8 inches, 24.3 cm(~42.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;300 MHz;;microSDHC (dedicated slot);256MB RAM, 256MB ROM;;3.15 MP;LED flash;Yes;No;;No;2.0, A2DP;No;;Stereo FM radio, RDS;miniUSB 2.0;;Removable Li-Ion 1100 mAh battery;Black;About 90 EUR;;;;;MP3/eAAC+/WAV/WMA9 playerMP4/H.264/WMV9 playerOrganizerPredictive text input;;;Up to 7 h 30 min (2G) / Up to 6 h 10 min (3G);;;Up to 450 h (2G) / Up to 600 h (3G);;;;;;
https://www.gsmarena.com/htc_hd2-2957.php;https://fdn2.gsmarena.com/vv/bigpic/htc-hd2-new.jpg;HTC HD2;Released 2009, November;157g, 11mm thickness;Microsoft Windows Mobile 6.5 Professional;448MB RAM storage, microSDHC slot;171;0.3%;9,099,390 hits;"4.3""";480x800 pixels;448 MB RAM;Snapdragon S1;1230 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/2 Mbps;2009, October. Released 2009, November;Discontinued;120.5 x 67 x 11 mm (4.74 x 2.64 x 0.43 in);157 g (5.54 oz);;Mini-SIM;TFT, 65K colors;4.3 inches, 52.6 cm(~65.2% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);Microsoft Windows Mobile 6.5 Professional, Sense UI;Qualcomm QSD8250 Snapdragon S1;1.0 GHz Scorpion;Adreno 200;microSDHC (dedicated slot);448MB RAM, 512MB ROM;;5 MP, AF;Dual-LED flash;480p@30fps;No;;Wi-Fi 802.11 b/g, Wi-Fi router;2.1, A2DP;"GPS, A-GPS; NaviPanel";;Stereo FM radio, RDS;microUSB;Accelerometer, proximity, compass;Removable Li-Ion 1230 mAh battery;Black;About 140 EUR;;;;;MP3/WAV/WMA/eAAC+ playerMP4/WMV/H.264 playerFacebook and Twitter integrationYouTube clientPocket OfficeHTC Peep, HTC FootprintsVoice memoPredictive text input;;;Up to 6 h 20 min (2G) / Up to 5 h 40 min (3G);;;Up to 490 h (2G) / Up to 390 h (3G);;0.63 W/kg (head)     0.72 W/kg (body);;Up to 12 h;;
https://www.gsmarena.com/htc_evo_4g-3427.php;https://fdn2.gsmarena.com/vv/bigpic/htc-evo-sprint.jpg;HTC Evo 4G;Released 2010, June;170g, 13mm thickness;Android 2.1, up to 2.3, Sense UI;1GB 512MB RAM storage, microSDHC slot;44;0.1%;2,808,923 hits;"4.3""";480x800 pixels;512 MB RAM;Snapdragon S1;1500 mAh Li-Ion;CDMA 800 / 1900;CDMA2000 1xEV-DO;;EV-DO Rev.A 3.1 Mbps;2010, March. Released 2010, June;Discontinued;122 x 66 x 13 mm (4.80 x 2.60 x 0.51 in);170 g (6.00 oz);;Mini-SIM;TFT, 65K colors;4.3 inches, 52.6 cm(~65.4% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);Android 2.1 (Eclair), upgradable to 2.3 (Gingerbread), Sense UI;Qualcomm QSD8650 Snapdragon S1;1.0 GHz Scorpion;Adreno 200;microSDHC (dedicated slot), 8 GB included;1GB 512MB RAM;;8 MP, AF;Dual-LED flash;720p;1.3 MP;;Wi-Fi 802.11 b/g, WiMAX 802.16 e (Wi-Fi router);2.1, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1500 mAh battery;Black, White;About 90 EUR;;;Corning Gorilla Glass;;HDMI portDedicated search keyMP3/AAC+/WAV/WMA9 playerMP4/H.264/WMV9 playerVoice memoPredictive text input;;;Up to 5 h 12 min;;;Up to 146 h;;1.03 W/kg (head)     0.96 W/kg (body);;;;
https://www.gsmarena.com/htc_droid_incredible-3230.php;https://fdn2.gsmarena.com/vv/bigpic/htc-droid-incredible.jpg;HTC Droid Incredible;Released 2010, April;130g, 11.9mm thickness;Android 2.1, Sense UI;8GB storage, microSDHC;21;N/A;1,236,662 hits;"3.7""";480x800 pixels; ;Snapdragon S1;1300 mAh Li-Ion;CDMA 800 / 1900;CDMA2000 1xEV-DO;;EV-DO Rev.A 3.1 Mbps;2010, April. Released 2010, April;Discontinued;117.5 x 58.5 x 11.9 mm (4.63 x 2.30 x 0.47 in);130 g (4.59 oz);;Mini-SIM;AMOLED;3.7 inches, 39.0 cm(~56.7% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~252 ppi density);Android 2.1 (Eclair), Sense UI;Qualcomm QSD8650 Snapdragon S1;1.0 GHz Scorpion;Adreno 200;microSDHC (dedicated slot);8GB;;8 MP, AF;LED flash;Yes;No;;Wi-Fi 802.11 b/g;2.1, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1300 mAh battery;Black;About 80 EUR;;Optical trackball;Corning Gorilla Glass;;Dedicated search keyMP3/eAAC+/WAV playerMP4/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memo/dialPredictive text input;;;Up to 5 h 15 min;;;Up to 146 h;;1.40 W/kg (head)     0.70 W/kg (body);;;;
https://www.gsmarena.com/htc_droid_eris-3428.php;https://fdn2.gsmarena.com/vv/bigpic/htc-droid-eris.jpg;HTC DROID ERIS;Released 2009, November;120g, 13mm thickness;Android 2.1, Sense UI;"288MB RAM; 512MB storage, microSDHC slot";19;N/A;370,494 hits;"3.2""";320x480 pixels;288 MB RAM;MSM7600;1300 mAh Li-Ion;CDMA 800 / 1900;CDMA2000 1xEV-DO;;EV-DO Rev.A 3.1 Mbps;2009, October. Released 2009, November;Discontinued;113 x 56 x 13 mm (4.45 x 2.20 x 0.51 in);120 g (4.23 oz);;Mini-SIM;TFT,  256K colors;3.2 inches, 30.5 cm(~48.2% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);Android 2.1 (Eclair), Sense UI;Qualcomm MSM7600;528 MHz ARM 11;;microSDHC (dedicated slot), 8 GB included;"288MB RAM; 512MB";;5 MP, AF;;Yes;No;;Wi-Fi 802.11 b/g;2.0, A2DP;GPS, A-GPS;;No;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion 1300 mAh battery;Black;About 80 EUR;;;Corning Gorilla Glass;;Dedicated search keyMP3/eAAC+/WAV/WMA playerMP4/H.264/WMV playerVoice memo/dial/commandsPredictive text input;;;Up to 3 h 30 min;;;Up to 373 h;;1.19 W/kg (head);;;;
https://www.gsmarena.com/htc_pure-2956.php;https://fdn2.gsmarena.com/vv/bigpic/htc-pure.jpg;HTC Pure;Released 2009, October;117.5g, 13.7mm thickness;Microsoft Windows Mobile 6.5 Professional;288MB RAM storage, microSD slot;20;N/A;925,321 hits;"3.2""";480x800 pixels;288 MB RAM;MSM7201A;1100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900;;HSPA 7.2/2 Mbps;2009, October. Released 2009, October;Discontinued;108 x 53 x 13.7 mm (4.25 x 2.09 x 0.54 in);117.5 g (4.13 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;3.2 inches, 29.1 cm(~50.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~292 ppi density);Microsoft Windows Mobile 6.5 Professional;Qualcomm MSM7201A;528 MHz ARM 11;Adreno 130;microSD (dedicated slot);288MB RAM, 512MB ROM;;5 MP, AF;;480p@15fps;VGA videocall camera;;Wi-Fi 802.11 b/g;2.0, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;miniUSB;Accelerometer;Removable Li-Ion 1100 mAh battery;Black;About 80 EUR;;;;;MP3/WAV/WMA/eAAC+ playerMP4/WMV/H.264 playerFacebook and Twitter integrationYouTube clientPocket OfficeVoice memo/dialPredictive text input;;;Up to 5 h 40 min;;;Up to 360 h;TouchFLO 3D finger swipe navigationTouch-sensitive zoom barHandwriting recognition;1.51 W/kg (head)     1.43 W/kg (body);;;;
https://www.gsmarena.com/htc_tattoo-2932.php;https://fdn2.gsmarena.com/vv/bigpic/htc-tatoo.jpg;HTC Tattoo;Released 2009, September;113g, 14mm thickness;Android 1.6, Sense UI;256MB RAM storage, microSD slot;36;N/A;1,734,466 hits;"2.8""";240x320 pixels;256 MB RAM;Snapdragon S1;1100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/0.384 Mbps;2009, September. Released 2009, September;Discontinued;106 x 55.2 x 14 mm (4.17 x 2.17 x 0.55 in);113 g (3.99 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;2.8 inches, 24.3 cm(~41.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);Android 1.6 (Donut), Sense UI;Qualcomm MSM7225 Snapdragon S1;528 MHz ARM 11;No;microSD (dedicated slot);256MB RAM, 512MB;;3.15 MP;;CIF@15fps;No;;Wi-Fi 802.11 b/g;2.0, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;miniUSB;Accelerometer, compass;Removable Li-Ion 1100 mAh battery;Brown, White, Graphite, Black, Violet;About 60 EUR;;;;;Dedicated search keyScenes quick profile switcherMP3/eAAC+/WAV/WMA9 playerMP4/H.264/WMV9 playerVoice memoPredictive text input;;;Up to 6 h 30 min (2G) / Up to 5 h 40 min (3G);;;Up to 340 h (2G) / Up to 520 h (3G);;1.25 W/kg (head)     1.74 W/kg (body);;;;
https://www.gsmarena.com/htc_touch2-2924.php;https://fdn2.gsmarena.com/vv/bigpic/htc-touch2-new.jpg;HTC Touch2;Released 2009, September;110g, 12.9mm thickness;Microsoft Windows Mobile 6.5 Professional;256MB RAM storage, microSDHC slot;38;N/A;2,749,785 hits;"2.8""";240x320 pixels;256 MB RAM;Snapdragon S1;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/0.384 Mbps;2009, September. Released 2009, September;Discontinued;104 x 55 x 12.9 mm (4.09 x 2.17 x 0.51 in);110 g (3.88 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;2.8 inches, 24.3 cm(~42.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);Microsoft Windows Mobile 6.5 Professional;Qualcomm MSM7225 Snapdragon S1;528 MHz ARM 11;No;microSDHC (dedicated slot);256MB RAM, 512MB ROM;;3.15 MP;;CIF@30fps;No;;Wi-Fi 802.11 b/g;2.1, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;miniUSB 2.0;;Removable Li-Ion 1000 mAh battery;Black, Brown, Silver;About 90 EUR;;;;;MP3/WAV/eAAC+/WMA playerMP4/WMV/AVI/H.264 playerPocket OfficeOrganizerVoice memoPredictive text input;;;Up to 7 h 30 min (2G) / Up to 6 h 10 min (3G);;;Up to 500 h (2G) / Up to 370 h (3G);TouchFLO finger swipe navigationTouch-sensitive zoom bar;0.83 W/kg (head)     1.07 W/kg (body);;;;
https://www.gsmarena.com/htc_hero_cdma-3481.php;https://fdn2.gsmarena.com/vv/bigpic/htc-hero-cdma.jpg;HTC Hero CDMA;Released 2009, October;128g, 14mm thickness;Android 2.1, Sense UI;288MB RAM storage, microSD slot;20;N/A;200,149 hits;"3.2""";320x480 pixels;288 MB RAM;MSM7200A;1500 mAh Li-Ion;CDMA 800 / 1900;CDMA2000 1xEV-DO;;EV-DO Rev.A 3.1 Mbps;2009, August. Released 2009, October;Discontinued;113 x 56 x 14 mm (4.45 x 2.20 x 0.55 in);128 g (4.52 oz);;Mini-SIM;TFT, 65K colors;3.2 inches, 30.5 cm(~48.2% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);Android 2.1 (Eclair), Sense UI;Qualcomm MSM7200A;528 MHz ARM 11;Adreno 130;microSD (dedicated slot);288MB RAM, 512MB;;5 MP, AF;;Yes;No;;Wi-Fi 802.11 b/g;2.0, A2DP;GPS, A-GPS;;No;miniUSB 2.0;Accelerometer, compass;Removable Li-Ion 1500 mAh battery;Silver;About 80 EUR;;Trackball;;;Dedicated search keyMP3/AAC+/WAV/WMA playerMP4/H.264/WMV playerOrganizerVoice memo/dial/commandsPredictive text input;;;Up to 4 h 10 min;;;Up to 360 h;;0.71 W/kg (head)     1.13 W/kg (body);;;;
https://www.gsmarena.com/htc_hero-2861.php;https://fdn2.gsmarena.com/vv/bigpic/htc-hero.jpg;HTC Hero;Released 2009, July;135g, 14.4mm thickness;Android 1.5, Sense UI;288MB RAM storage, microSD slot;71;0.1%;4,509,178 hits;"3.2""";320x480 pixels;288 MB RAM;MSM7200A;1350 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/2 Mbps;2009, June. Released 2009, July;Discontinued;112 x 56.2 x 14.4 mm (4.41 x 2.21 x 0.57 in);135 g (4.76 oz);;Mini-SIM;TFT, 65K colors;3.2 inches, 30.5 cm(~48.4% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);Android 1.5 (Cupcake), Sense UI;Qualcomm MSM7200A;528 MHz ARM 11;Adreno 130;microSD (dedicated slot);288MB RAM, 512MB;;5 MP, AF;;CIF@15fps;No;;Wi-Fi 802.11 b/g;2.0, A2DP;GPS, A-GPS;;No;miniUSB 2.0;Accelerometer, compass;Removable Li-Ion 1350 mAh battery;Brown, White (teflon coating), Graphite, Black, Pink;About 100 EUR;;Trackball;Corning Gorilla Glass;;MP3/AAC+/WAV/WMA9 playerMP4/H.264/WMV9 playerOrganizerVoice memoPredictive text input;;;Up to 8 h (2G) / Up to 7 h (3G);;;Up to 440 h (2G) / Up to 750 h (3G);;1.21 W/kg (head)     1.51 W/kg (body);;;;
https://www.gsmarena.com/htc_ozone-2886.php;https://fdn2.gsmarena.com/vv/bigpic/htc-ozone.jpg;HTC Ozone;Released 2009, June;105g, 12.7mm thickness;Microsoft Windows Mobile 6.1 Standard;192MB RAM storage, microSDHC slot;18;N/A;586,915 hits;"2.4""";320x240 pixels;192 MB RAM;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;1x EV-DO 800 / 1900;;EV–DO Rev. A;2009, March. Released 2009, June;Discontinued;114.3 x 63.5 x 12.7 mm (4.5 x 2.5 x 0.5 in);105 g (3.70 oz);;Mini-SIM;TFT, 65K colors;2.4 inches, 17.8 cm(~24.6% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~167 ppi density);Microsoft Windows Mobile 6.1 Standard;;528 MHz;;microSDHC (dedicated slot);192MB RAM, 256MB ROM;;2 MP;;Yes;No;;Wi-Fi 802.11b/g;2.0, A2DP;"GPS, A-GPS; VZ Navigator";;No;Proprietary;;Removable Li-Ion 1500 mAh battery;Black;About 80 EUR;;Trackball;;;MP3/AAC playerPocket OfficePredictive text inputOrganizer;;;8 h 30 min (2G) / 4 h 50 min (3G);;;Up to 380 h (2G) / 324 h (3G);;0.21 W/kg (head)     1.03 W/kg (body);;;Class 10;Class 10
https://www.gsmarena.com/htc_schubert-3469.php;https://fdn2.gsmarena.com/vv/bigpic/htc-schubert.jpg;HTC Schubert;Released Not officially announced yet;;Microsoft Windows Phone 7;No slot;17;N/A;237,915 hits;;; ;Snapdragon S1;;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;Not officially announced yet;Discontinued;-;-;;Mini-SIM;TFT;;;Microsoft Windows Phone 7;Qualcomm QSD8250 Snapdragon S1;1.0 GHz Scorpion;Adreno 200;No;;;Yes;;Yes;No;;Wi-Fi 802.11 b/g;2.1, A2DP;;;;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion battery;Black;;;;;;MP3/AAC+/WAV/WMA9 playerMP4/H.264/WMV9 playerOrganizerDocument viewer/editorVoice memoPredictive text input;;;;;;;;;;;;
https://www.gsmarena.com/htc_snap-2770.php;https://fdn2.gsmarena.com/vv/bigpic/htc-snap.jpg;HTC Snap;Released 2009, June;120g, 12mm thickness;Microsoft Windows Mobile 6.1 Standard;192MB RAM storage, microSDHC slot;21;N/A;1,268,641 hits;"2.4""";320x240 pixels;192 MB RAM;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;UMTS 900 / 2100;;HSPA 7.2/0.384 Mbps;2009, March. Released 2009, June;Discontinued;116.5 x 61.5 x 12 mm (4.59 x 2.42 x 0.47 in);120 g (4.23 oz);;Mini-SIM;TFT, 65K colors;2.4 inches, 17.8 cm(~24.9% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~167 ppi density);Microsoft Windows Mobile 6.1 Standard;;528 MHz;;microSDHC (dedicated slot);192MB RAM, 256MB ROM;;2 MP;;Yes;No;;Wi-Fi 802.11b/g;2.0, A2DP;GPS, A-GPS;;No;Proprietary;;Removable Li-Ion 1500 mAh battery;Brown;About 100 EUR;;Trackball;;;MP3/AAC playerPocket OfficePredictive text inputOrganizer;;;8 h 30 min (2G) / 5 h (3G);;;Up to 380 h (2G) / 480 h (3G);;0.21 W/kg (head)     1.03 W/kg (body);;;;
