Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;net5g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;displayother;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;price;build;models;displayprotection;cam2features;tbench;batlife;optionalother;bodyother;sar-us
https://www.gsmarena.com/tecno_camon_i4-11959.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-camon-i4.jpg;Tecno Camon i4;Released 2019, April 03;140g, 8mm thickness;Android 9.0;32GB/64GB storage, microSDXC;0;0.1%;3,919 hits;"6.2""";720x1520 pixels;2-4 GB RAM;Helio A22;3500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;LTE;;HSPA, LTE;2019, April 03;Available. Released 2019, April 03;156.9 x 75.8 x 8 mm (6.18 x 2.98 x 0.31 in);140 g (4.94 oz);Dual SIM;IPS LCD;6.2 inches, 95.9 cm(~80.7% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~271 ppi density);;Android 9.0 (Pie);Mediatek MT6761 Helio A22 (12 nm);Quad-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC (dedicated slot);32GB 2GB RAM, 32GB 3GB RAM, 64GB 4GB RAM;eMMC 5.1;13 MP, f/1.8, AF8 MP2 MP;Quad-LED flash, HDR;1080p@30fps;16 MP;Yes;Wi-Fi 802.11 b/g/n;5.0, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Po 3500 mAh, non-removable;Aqua Blue, Champagne Gold, Midnight Black, Nebula Black;About 150 EUR;;;;;;;;;
https://www.gsmarena.com/tecno_camon_iace2-9578.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-camon-iace2.jpg;Tecno Camon iACE2;Released 2019, February;150g, 8.5mm thickness;Android 8.1, HIOS 4.1;32GB storage, microSDXC;3;0.1%;96,833 hits;"5.5""";720x1440 pixels;2 GB RAM;Helio A22;3050 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;1,3,5,40;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2019, February;Available. Released 2019, February;148.3 x 71.9 x 8.5 mm (5.84 x 2.83 x 0.33 in);150 g (5.29 oz);Dual SIM;IPS LCD;5.5 inches, 78.1 cm(~73.2% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~293 ppi density);;Android 8.1 (Oreo), HIOS 4.1;Mediatek MT6761 Helio A22 (12 nm);Quad-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC (dedicated slot);32GB 2GB RAM;eMMC 5.1;13 MP, f/1.8, AF0.3 MP, (depth);Dual-LED, HDR, panorama;1080p@30fps;8 MP, f/2.0;;Wi-Fi 802.11 b/g/n;5.0, A2DP, LE;GPS, GLONASS, BDS;No;FM radio;microUSB 2.0;Аccelerometer, proximity;Li-Po 3050 mAh, non-removable;Champagne Gold, Midnight Black, City Blue;About 6700 INR;;;;LED flash;;;;;
https://www.gsmarena.com/tecno_camon_11_pro-9441.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-camon11-pro.jpg;Tecno Camon 11 Pro;Released 2018, November;155g, 5.6mm thickness;Android 8.1;64GB storage, microSDXC;33;0.6%;1,151,331 hits;"6.2""";720x1500 pixels;6 GB RAM;Helio P22;3750 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2018, September;Available. Released 2018, November;156.5 x 76 x 5.6 mm (6.16 x 2.99 x 0.22 in);155 g (5.47 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.2 inches, 96.7 cm(~81.3% screen-to-body ratio);720 x 1500 pixels (~268 ppi density);;Android 8.1 (Oreo);Mediatek MT6762 Helio P22 (12 nm);Octa-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC (dedicated slot);64GB 6GB RAM;eMMC 5.1;16 MP, f/1.8, 25mm (wide), AF5 MP, f/2.4, (depth);Quad-LED dual-tone flash, HDR, panorama;1080p@30fps;"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct (Africa)Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct (other markets);5.0, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Infrared Face ID, fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 3750 mAh, non-removable;Nebula black;;;CF8;NEG;LED flash, HDR;;;;;
https://www.gsmarena.com/tecno_camon_11-9442.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-camon11.jpg;Tecno Camon 11;Released 2018, November;150g, 5.6mm thickness;Android 8.1;32GB/64GB storage, microSDXC;16;1.1%;1,148,192 hits;"6.2""";720x1500 pixels;3/4 GB RAM;Helio A22;3750 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 20, 28;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2018, September;Available. Released 2018, November;156.5 x 76 x 5.6 mm (6.16 x 2.99 x 0.22 in);150 g (5.29 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.2 inches, 96.7 cm(~81.3% screen-to-body ratio);720 x 1500 pixels (~268 ppi density);;Android 8.1 (Oreo);Mediatek MT6761 Helio A22 (12 nm)Mediatek MT6739 (28 nm);Quad-core 2.0 GHz Cortex-A53Quad-core 1.5 GHz Cortex-A53;PowerVR GE8320PowerVR GE8100;microSDXC (dedicated slot);32GB 3GB RAM, 64GB 4GB RAM;eMMC 5.1;13 MP, f/1.8, AF2 MP, (depth);Quad-LED dual-tone flash, HDR, panorama;1080p@30fps;"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm";1080p@30fps;Wi-Fi 802.11 b/g/n, Wi-Fi Direct (Africa)Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct (other markets);4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Infrared Face ID, fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 3750 mAh, non-removable;Bordeaux Red, Aqua Blue, Midnight Black;;;CF7, CF7k;NEG;LED flash, HDR;;;;;
https://www.gsmarena.com/tecno_pop_1s-9465.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-pop1s.jpg;Tecno Pop 1s;Released 2018, July;140g, 8.6mm thickness;Android 8.1 Oreo;16GB storage, microSDHC;1;N/A;103,311 hits;"5.5""";720x1440 pixels;1/2 GB RAM;MT6739WA;3000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;1, 3, 7, 20, 28;;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2018, July;Available. Released 2018, July;148.1 x 71.6 x 8.6 mm (5.83 x 2.82 x 0.34 in);140 g (4.94 oz);Dual SIM;TFT;5.5 inches, 78.1 cm(~73.6% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~293 ppi density);;Android 8.1 Oreo (Go edition);Mediatek MT6739WA (28 nm);Quad-core 1.3 GHz Cortex-A53;PowerVR GE8100;microSDHC;16GB 1GB RAM, 16GB 2GB RAM;eMMC 5.1;8 MP, AF;LED flash, HDR;1080p@30fps;5 MP;1080p@30fps;Wi-Fi 802.11 b/g/n;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 3000 mAh, non-removable;Champagne Gold, Midnight Black, City Blue;;;;NEG T2X;Dual-LED flash, HDR;;;;;
https://www.gsmarena.com/tecno_pop_1_pro-9464.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-pop1-pro.jpg;Tecno Pop 1 Pro;Released 2018, June;140g, 8.5mm thickness;Android 7.0;16GB storage, microSDHC;1;0.1%;171,229 hits;"5.45""";480x960 pixels;1 GB RAM;MT6580W;2400 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 2100;;;HSPA 21.1/5.76 Mbps;2018, June;Available. Released 2018, June;151.5 x 71.9 x 8.5 mm (5.96 x 2.83 x 0.33 in);140 g (4.94 oz);Dual SIM;TFT;5.45 inches, 76.7 cm(~70.4% screen-to-body ratio);480 x 960 pixels, 18:9 ratio (~197 ppi density);;Android 7.0 (Nougat);Mediatek MT6580W (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;16GB 1GB RAM;;13 MP, AF;Dual-LED dual-tone flash, HDR;1080p@30fps;5 MP;1080p@30fps;Wi-Fi 802.11 b/g/n;4.0, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 2400 mAh, non-removable;Champagn Gold, Midnight Black, Bordeaux Red, Jewel Blue;;;;NEG T2X;HDR;;;;;
https://www.gsmarena.com/tecno_pop_1-9463.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-pop1.jpg;Tecno Pop 1;Released 2018, March;140g, 8.5mm thickness;Android 7.0;8GB storage, microSDHC;1;0.2%;276,649 hits;"5.45""";480x960 pixels;1 GB RAM;MT6580W;2400 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 2100;;;HSPA 21.1/5.76 Mbps;2018, March;Available. Released 2018, March;151.5 x 71.9 x 8.5 mm (5.96 x 2.83 x 0.33 in);140 g (4.94 oz);Dual SIM;TFT;5.45 inches, 76.7 cm(~70.4% screen-to-body ratio);480 x 960 pixels, 18:9 ratio (~197 ppi density);;Android 7.0 (Nougat);Mediatek MT6580W (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;;5 MP, AF;Dual-LED dual-tone flash, HDR;1080p@30fps;5 MP;1080p@30fps;Wi-Fi 802.11 b/g/n;4.0, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 2400 mAh, non-removable;Champagn Gold, Midnight Black, Bordeaux Red, Jewel Blue;;;F3;;HDR;;;;;
https://www.gsmarena.com/tecno_f2_lte-9461.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-f2-lte.jpg;Tecno F2 LTE;Released 2018, May;168.5g, 9.6mm thickness;Android 8.1 Oreo;8GB storage, microSDHC;0;0.1%;121,958 hits;"5.0""";480x854 pixels;1 GB RAM;MT6739WA;2400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 7, 20;;cat;2018, May;Available. Released 2018, May;143.8 x 74 x 9.6 mm (5.66 x 2.91 x 0.38 in);168.5 g (5.96 oz);Dual SIM;TFT;5.0 inches, 68.9 cm(~64.7% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);;Android 8.1 Oreo (Go edition);Mediatek MT6739WA (28 nm);Quad-core 1.3 GHz Cortex-A53;PowerVR GE8100;microSDHC;8GB 1GB RAM;eMMC 5.1;5 MP;Dual-LED flash, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer;Li-Ion 2400 mAh battery;Champagne Gold, Midnight Black, City Blue;;;;;LED flash;;;;;
https://www.gsmarena.com/tecno_f2-9460.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-f2.jpg;Tecno F2;Released 2018, March;152.4g, 9.7mm thickness;Android 7.0;8GB storage, microSDHC;0;0.1%;194,072 hits;"5.0""";480x854 pixels;1 GB RAM;MT6580M;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;;HSPA 21.1/5.76 Mbps;2018, March;Available. Released 2018, March;145 x 74.2 x 9.7 mm (5.71 x 2.92 x 0.38 in);152.4 g (5.36 oz);Dual SIM;TFT;5.0 inches, 68.9 cm(~64.0% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);;Android 7.0 (Nougat);Mediatek MT6580M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;;5 MP;Dual-LED flash, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n;4.0;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 2000 mAh battery;Champagne Gold, Ice Blue, Phantom Red;;;F2;;LED flash;;;;;
https://www.gsmarena.com/tecno_pop_1_lite-9459.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-pop1-lite.jpg;Tecno Pop 1 Lite;Released 2018, July;152.4g, 9.7mm thickness;Android 8.1 Oreo;8GB storage, microSDHC;3;N/A;49,589 hits;"5.0""";480x854 pixels;512 MB RAM;MT6580M;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;;HSPA 21.1/5.76 Mbps;2018, July;Available. Released 2018, July;145 x 74.2 x 9.7 mm (5.71 x 2.92 x 0.38 in);152.4 g (5.36 oz);Dual SIM;TFT;5.0 inches, 68.9 cm(~64.0% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);;Android 8.1 Oreo (Go edition);Mediatek MT6580M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 512MB RAM;;5 MP;Dual-LED flash, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n;4.0;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 2000 mAh battery;Champagne Gold, Ice Blue, Dark Blue, Elegant Black;;;;;;;;;;
https://www.gsmarena.com/tecno_pouvoir_2_pro-9458.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-pouvoir-2-pro.jpg;Tecno Pouvoir 2 Pro;Released 2018, August;171g, 8.2mm thickness;Android 8.1;16GB storage, microSDHC;1;0.3%;409,793 hits;"6.0""";720x1440 pixels;3 GB RAM;;5000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 7, 20;;HSPA, LTE;2018, August;Available. Released 2018, August;159.8 x 76.8 x 8.2 mm (6.29 x 3.02 x 0.32 in);171 g (6.03 oz);Dual SIM (Micro-SIM, dual stand-by);TFT;6.0 inches, 92.9 cm(~75.7% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~268 ppi density);;Android 8.1 (Oreo);;Quad-core 1.3 GHz Cortex-A7;;microSDHC;16GB 3GB RAM;;13 MP, AF;Dual-LED dual-tone flash;1080p@30fps;13 MP;1080p@30fps;Wi-Fi 802.11 b/g/n;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 5000 mAh, non-removable;City Blue, Phantom Black, Honor Gold, Champagne Gold;;;LA7 Pro;;LED flash;;;;;
https://www.gsmarena.com/tecno_pouvoir_2-9457.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-pouvoir2.jpg;Tecno Pouvoir 2;Released 2018, May;167g, 8.5mm thickness;Android 8.1;16GB storage, microSDHC;7;0.4%;406,225 hits;"6.0""";720x1440 pixels;2 GB RAM;;5000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 7, 20;;HSPA, LTE;2018, May;Available. Released 2018, May;159.8 x 76.8 x 8.5 mm (6.29 x 3.02 x 0.33 in);167 g (5.89 oz);Dual SIM (Micro-SIM, dual stand-by);TFT;6.0 inches, 92.9 cm(~75.7% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~268 ppi density);;Android 8.1 (Oreo);;Quad-core 1.3 GHz Cortex-A7;;microSDHC;16GB 2GB RAM;;13 MP, AF;Dual-LED dual-tone flash;1080p@30fps;8 MP;1080p@30fps;Wi-Fi 802.11 b/g/n;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 5000 mAh, non-removable;City Blue, Midnight Black, Champagne Gold;;;CA7, LA7;;LED flash;;;;;
https://www.gsmarena.com/tecno_pouvoir_1-9456.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-pouvoir.jpg;Tecno Pouvoir 1;Released 2018, May;164g, 8.8mm thickness;Android 7.0;16GB storage, microSDHC;1;0.1%;137,926 hits;"5.5""";720x1280 pixels;1 GB RAM;MT6580W;5000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;;HSPA 21.1/5.76 Mbps;2018, May;Available. Released 2018, May;154.5 x 77.2 x 8.8 mm (6.08 x 3.04 x 0.35 in);164 g (5.78 oz);Dual SIM (Micro-SIM, dual stand-by);TFT;5.5 inches, 83.4 cm(~69.9% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);;Android 7.0 (Nougat);Mediatek MT6580W (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;16GB 1GB RAM;;8 MP, AF;LED flash;1080p@30fps;5 MP, f/2.0;1080p@30fps;Wi-Fi 802.11 b/g/n;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 5000 mAh, non-removable;Dark Black, Spruce Green, Ice Blue, Amber Gold;;;;;LED flash;;;;;
https://www.gsmarena.com/tecno_spark_pro-9455.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-spark-pro.jpg;Tecno Spark Pro;Released 2017, November;182g, 7.9mm thickness;Android 7.0;16GB storage, microSDHC;1;0.2%;153,533 hits;"5.5""";720x1280 pixels;1/2 GB RAM;;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 7, 20;;HSPA, LTE;2017, October;Available. Released 2017, November;153 x 76.4 x 7.9 mm (6.02 x 3.01 x 0.31 in);182 g (6.42 oz);Dual SIM;IPS LCD;5.5 inches, 83.4 cm(~71.3% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);;Android 7.0 (Nougat);;Quad-core 1.3 GHz;;microSDHC;16GB 1GB RAM, 16GB 2GB RAM;;13 MP, AF;LED flash;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 3000 mAh, non-removable;Coral Blue, Champagne Gold, Black, Metallic Red;;;K8;Corning Gorilla Glass (unspecified version);LED flash;;;;;
https://www.gsmarena.com/tecno_spark_plus-9452.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-spark-plus.jpg;Tecno Spark Plus;Released 2017, July;194g, 7.8mm thickness;Android 7.0;16GB storage, microSDHC;0;0.1%;152,968 hits;"6.0""";720x1280 pixels;2 GB RAM;MT6580;3400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;HSPA;2017, June;Available. Released 2017, July;162 x 82.6 x 7.8 mm (6.38 x 3.25 x 0.31 in);194 g (6.84 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;6.0 inches, 99.2 cm(~74.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~245 ppi density);;Android 7.0 (Nougat);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;16GB 2GB RAM;;13 MP, f/2.0, AF;LED flash, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 3400 mAh, non-removable;Scarlet Red, Champagne Gold, Anthracite Grey, Elegant Blue;;;K9;Corning Gorilla Glass (unspecified version);LED flash;;;;;
https://www.gsmarena.com/tecno_spark_cm-9451.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-spark-cm.jpg;Tecno Spark CM;Released 2017, December;172g, 5.6mm thickness;Android 7.0;16GB storage, microSDHC;0;N/A;56,207 hits;"5.7""";720x1440 pixels;2 GB RAM;MT6737;3050 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 2100;1, 3, 8, 40, 41;;HSPA, LTE-A;2017, December;Available. Released 2017, December;152.2 x 71.7 x 5.6 mm (5.99 x 2.82 x 0.22 in);172 g (6.07 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.7 inches, 83.8 cm(~76.8% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~282 ppi density);;Android 7.0 (Nougat);Mediatek MT6737;Quad-core 1.3 GHz Cortex-A53;Mali-T720MP2;microSDHC;16GB 2GB RAM;eMMC 5.0;13 MP, f/2.0, AF;Quad-LED flash, HDR;1080p@30fps;8 MP;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 3050 mAh, non-removable;Midnight Black, Champagne Gold;;;KA9;Corning Gorilla Glass (unspecified version);LED flash;;;;;
https://www.gsmarena.com/tecno_spark_2-9450.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-spark2.jpg;Tecno Spark 2;Released 2018, June;175g, 7.8mm thickness;Android 8.1 Oreo;16GB storage, microSDHC;3;0.9%;894,164 hits;"6.0""";720x1440 pixels;1/2 GB RAM;MT6580;3500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;HSPA;2018, June;Available. Released 2018, June;159.4 x 76.2 x 7.8 mm (6.28 x 3.00 x 0.31 in);175 g (6.17 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;6.0 inches, 92.9 cm(~76.5% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~268 ppi density);;Android 8.1 Oreo (Go edition);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;16GB 1GB RAM, 16GB 2GB RAM;;13 MP, f/2.0, AF;Triple-LED flash, HDR;1080p@30fps;8 MP;1080p@30fps;Wi-Fi 802.11 b/g/n;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 3500 mAh, non-removable;Champagne Gold, Black, Coral Blue, Metallic Red;;;KA7, KA7O;Corning Gorilla Glass (unspecified version);Dual-LED flash;;;;;
https://www.gsmarena.com/tecno_spark-9449.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-spark.jpg;Tecno Spark;Released 2017, June;169g, 7.9mm thickness;Android 7.0;16GB storage, microSDHC;2;0.5%;401,514 hits;"5.5""";720x1280 pixels;1/2 GB RAM;MT6580;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;HSPA;2017, May;Available. Released 2017, June;153 x 76.4 x 7.9 mm (6.02 x 3.01 x 0.31 in);169 g (5.96 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~71.3% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);;Android 7.0 (Nougat);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;16GB 1GB RAM, 16GB 2GB RAM;;13 MP, f/2.0, AF;LED flash, HDR;1080p@30fps;5 MP;720p;Wi-Fi 802.11 b/g/n;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 3000 mAh, non-removable;Champagne Gold, Black, Coral Blue, Metallic Red;;;K7;Corning Gorilla Glass (unspecified version);HDR;;;;;
https://www.gsmarena.com/tecno_camon_x_pro-9448.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-camon-x-pro.jpg;Tecno Camon X Pro;Released 2018, March;148g, 5.2mm thickness;Android 8.1;64GB storage, microSDXC;13;0.3%;360,000 hits;"6.0""";1080x2160 pixels;4 GB RAM;Helio P23;3750 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 20, 28, 40, 41;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2018, March;Available. Released 2018, March;158 x 75.2 x 5.2 mm (6.22 x 2.96 x 0.20 in);148 g (5.22 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.0 inches, 92.9 cm(~78.2% screen-to-body ratio);1080 x 2160 pixels, 18:9 ratio (~402 ppi density);;Android 8.1 (Oreo);Mediatek MT6763T Helio P23 (16 nm);Octa-core 2.0 GHz Cortex-A53;Mali-G71 MP2;microSDXC;64GB 4GB RAM;eMMC 5.1;16 MP, f/1.8, PDAF;Quad-LED flash, HDR;1080p@30fps;"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm";;Wi-Fi 802.11 a/b/g/n;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 3750 mAh, non-removable;Midnight Black, Bordeaux Red;;;CA8;NEG;Dual-LED flash, HDR;;;;;
https://www.gsmarena.com/tecno_camon_x-9447.php;https://fdn2.gsmarena.com/vv/bigpic/tecno-mobile-camon-x.jpg;Tecno Camon X;Released 2018, March;149g, 5.2mm thickness;Android 8.1;16GB/32GB storage, microSDXC;4;0.3%;394,018 hits;"6.0""";720x1440 pixels;3 GB RAM;Helio P23;3750 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1800 / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 20, 28, 40;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2018, March;Available. Released 2018, March;158.6 x 75.8 x 5.2 mm (6.24 x 2.98 x 0.20 in);149 g (5.26 oz);Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.0 inches, 92.9 cm(~77.3% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~268 ppi density);;Android 8.1 (Oreo);Mediatek MT6763T Helio P23 (16 nm);Octa-core 2.0 GHz Cortex-A53;Mali-G71 MP2;microSDXC;16GB 3GB RAM, 32GB 3GB RAM;eMMC 5.1;16 MP, f/1.8, PDAF;Quad-LED flash, HDR;1080p@30fps;20 MP, f/2.0, (wide);;Wi-Fi 802.11 a/b/g/n;4.2, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 3750 mAh, non-removable;Champagne Gold, Midnight Black, City Blue;;;;NEG;Dual-LED flash, HDR;;;;;
