Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;build;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;gprstext;edge;bodyother;sar-us;optionalother;displayprotection;batstandby1;battalktime1;cam2features;displayother;sar-eu;batlife;featuresother;tbench
https://www.gsmarena.com/gionee_s11_lite-8951.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-s11-mini-.jpg;Gionee S11 lite;Released 2018, February;141g, 7.9mm thickness;Android 7.1, Amigo 5;32GB storage, microSDXC;5;0.2%;390,766 hits;"5.7""";720x1440 pixels;4 GB RAM;Snapdragon 430;3030 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;LTE (unspecified);HSPA, LTE;2017, November. Released 2018, February;Discontinued;153.8 x 72.6 x 7.9 mm (6.06 x 2.86 x 0.31 in);141 g (4.97 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.7 inches, 83.8 cm(~75.1% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~282 ppi density);Android 7.1 (Nougat), Amigo 5;Qualcomm MSM8937 Snapdragon 430 (28 nm);Octa-core 1.4 GHz Cortex-A53;Adreno 505;microSDXC (uses shared SIM slot);32GB 4GB RAM;eMMC 5.1;13 MP, f/2.2, AF2 MP, (depth);LED flash, HDR, panorama;1080p@30fps;"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm";;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 3030 mAh, non-removable;Gold, Dark Blue, Black;S11 lite;About 200 EUR;;;;;;;;;;;;;;
https://www.gsmarena.com/gionee_m7_plus-8950.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-m7-plus.jpg;Gionee M7 Plus;Released 2018, July;241g, 8.7mm thickness;Android 7.1, Amigo 5;128GB storage, microSDXC;58;0.1%;365,353 hits;"6.43""";1080x2160 pixels;6 GB RAM;Snapdragon 660;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 4, 5, 7, 8, 12, 34, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2017, November. Released 2018, July;Discontinued;166.5 x 81.6 x 8.7 mm (6.56 x 3.21 x 0.34 in);241 g (8.50 oz);Glass front, aluminum/leather back, aluminum frame;Dual SIM (Nano-SIM, dual stand-by);AMOLED;6.43 inches, 106.7 cm(~78.5% screen-to-body ratio);1080 x 2160 pixels, 18:9 ratio (~376 ppi density);Android 7.1 (Nougat), Amigo 5;Qualcomm SDM660 Snapdragon 660 (14 nm);Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver);Adreno 512;microSDXC;128GB 6GB RAM;eMMC 5.1;16 MP, AF8 MP;LED flash, HDR, panorama;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n;5.0, A2DP, LE;GPS;Yes;FM radio;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Po 5000 mAh, non-removable;Blue;;About 670 EUR;;;;;;;;;;;;;;
https://www.gsmarena.com/gionee_m7_power-8879.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-m7-power-.jpg;Gionee M7 Power;Released 2017, November;199g, 8.6mm thickness;Android 7.1.1, Amigo 5;64GB storage, microSDXC;17;0.3%;622,949 hits;"6.0""";720x1440 pixels;4 GB RAM;Snapdragon 435;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, October. Released 2017, November;Discontinued;156.4 x 76.7 x 8.6 mm (6.16 x 3.02 x 0.34 in);199 g (7.02 oz);Glass front (Gorilla Glass 3), aluminum back, aluminum frame;Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.0 inches, 92.9 cm(~77.4% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~268 ppi density);Android 7.1.1 (Nougat), Amigo 5;Qualcomm MSM8940 Snapdragon 435 (28 nm);Octa-core 1.4 GHz Cortex-A53;Adreno 505;microSDXC (uses shared SIM slot);64GB 4GB RAM;eMMC 5.1;13 MP, f/2.0, AF;LED flash, HDR, panorama;1080p@30fps;8 MP, f/2.2;;Wi-Fi 802.11 b/g/n;4.1, A2DP, LE;GPS, GLONASS, BDS;No;FM radio;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Po 5000 mAh, non-removable;Dark blue, black, gold;M7 Power;About 260 EUR;;;;;;Corning Gorilla Glass 3;Up to 625 h (3G);Up to 56 h (3G);;;;;;
https://www.gsmarena.com/gionee_m7-8874.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-m7.jpg;Gionee M7;Released 2017, September;180g, 7.2mm thickness;Android 7.1, Amigo 5;64GB storage, microSDXC;38;0.5%;631,323 hits;"6.01""";1080x2160 pixels;6 GB RAM;Helio P30;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 34, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, September. Released 2017, September;Discontinued;157 x 76 x 7.2 mm (6.18 x 2.99 x 0.28 in);180 g (6.35 oz);Glass front, aluminum back, aluminum frame;Dual SIM (Nano-SIM, dual stand-by);AMOLED;6.01 inches, 93.2 cm(~78.1% screen-to-body ratio);1080 x 2160 pixels, 18:9 ratio (~402 ppi density);Android 7.1 (Nougat), Amigo 5;Mediatek Helio P30 (16 nm);Octa-core (4x2.3 GHz Cortex-A53 & 4x1.65 GHz Cortex A53);Mali-G71 MP2;microSDXC;64GB 6GB RAM;;16 MP, AF8 MP;LED flash, HDR, panorama;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n;4.2, A2DP;GPS;Yes;FM radio, recording;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Po 4000 mAh, non-removable;Sapphire Blue, Star Blue, Maple Red, Champagne Gold, Black;;About 360 EUR;;;;;;;;;;;;;;
https://www.gsmarena.com/gionee_x1s-8871.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-x1s.jpg;Gionee X1s;Released 2017, September;166g, 8.8mm thickness;Android 7, Amigo 4;16GB storage, microSDXC;5;0.1%;301,727 hits;"5.2""";720x1280 pixels;3 GB RAM;MT6737T;4000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA;LTE (unspecified);HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, September. Released 2017, September;Discontinued;150.4 x 73.5 x 8.8 mm (5.92 x 2.89 x 0.35 in);166 g (5.86 oz);;Dual SIM;IPS LCD;5.2 inches, 74.5 cm(~67.4% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~282 ppi density);Android 7 (Nougat), Amigo 4;Mediatek MT6737T (28 nm);Quad-core 1.5 GHz Cortex-A53;Mali-T720;microSDXC (dedicated slot);16GB 3GB RAM;eMMC 5.0;13 MP, AF;Dual-LED dual-tone flash, HDR, panorama;1080p@30fps;"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm";1080p@30fps;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 4000 mAh, non-removable;Black, Gold;X1S, SWW1627;About 13000 INR;Yes;Yes;;;;Corning Gorilla Glass 3;;;;;;;;
https://www.gsmarena.com/gionee_x1-8815.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-x1.jpg;Gionee X1;Released 2017, August;8.8mm thickness;Android 7, Amigo 5;16GB storage, microSDXC;5;0.1%;295,904 hits;"5.0""";720x1280 pixels;2 GB RAM;MT6737;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA;LTE (unspecified);HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, August. Released 2017, August;Discontinued;144.3 x 72.2 x 8.8 mm (5.68 x 2.84 x 0.35 in);-;;Dual SIM;IPS LCD;5.0 inches, 68.9 cm(~66.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 7 (Nougat), Amigo 5;Mediatek MT6737 (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720;microSDXC;16GB 2GB RAM;eMMC 5.0;8 MP, AF;Dual-LED dual-tone flash, HDR, panorama;1080p@30fps;"8 MP, f/2.0, 1/4"", 1.12µm";720p;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 3000 mAh, non-removable;Black, Gold;X1;About 9000 INR;Yes;Yes;;;;;;;;;;;;
https://www.gsmarena.com/gionee_p8_max-8499.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-p8-max.jpg;Gionee P8 Max;Released 2017, Q4;9.2mm thickness;Android 6.0, Amigo 3.2;32GB storage, microSDXC;12;N/A;270,505 hits;"5.5""";720x1280 pixels;3 GB RAM;MT6737T;3150 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA;LTE (unspecified);HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, June. Released 2017, Q4;Discontinued;154.4 x 76.6 x 9.2 mm (6.08 x 3.02 x 0.36 in);-;;Dual SIM;IPS LCD;5.5 inches, 83.4 cm(~70.5% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 6.0 (Marshmallow), Amigo 3.2;Mediatek MT6737T (28 nm);Quad-core 1.5 GHz Cortex-A53;Mali-T720;microSDXC;32GB 3GB RAM;eMMC 5.0;13 MP, f/2.2, AF;LED flash, HDR, panorama;1080p@30fps;8 MP, f/2.2;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 3150 mAh, non-removable;Gold, Gray, White;;;Yes;Yes;;;;Corning Gorilla Glass (unspecified version);;;;;;;;
https://www.gsmarena.com/gionee_a1_lite-8724.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-a1-lite-.jpg;Gionee A1 Lite;Released 2017, August;161g, 8mm thickness;Android 7, Amigo 4;32GB storage, microSDXC;11;0.1%;640,362 hits;"5.3""";720x1280 pixels;3 GB RAM;MT6753;4000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;LTE (unspecified);HSPA, LTE;2017, June. Released 2017, August;Discontinued;150.5 x 74.4 x 8 mm (5.93 x 2.93 x 0.31 in);161 g (5.68 oz);;Dual SIM;IPS LCD;5.3 inches, 77.4 cm(~69.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~277 ppi density);Android 7 (Nougat), Amigo 4;Mediatek MT6753 (28 nm);Octa-core 1.3 GHz Cortex-A53;Mali-T720MP3;microSDXC (dedicated slot);32GB 3GB RAM;;"13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF";Dual-LED flash, HDR;1080p@30fps;"20 MP, f/2.0, (wide), 1/2.8"", 1.0µm";;Wi-Fi 802.11 b/g/n;4.1, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Ion 4000 mAh, non-removable;Gold, Black;A1 lite;About 15000 INR;;;;;;Corning Gorilla Glass 3;;;LED flash;;;;;
https://www.gsmarena.com/gionee_s10-8648.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-s10.jpg;Gionee S10;Released 2017, July;178g, 7.4mm thickness;Android 7, Amigo 4;64GB storage, microSDXC;33;0.8%;778,147 hits;"5.5""";1080x1920 pixels;4 GB RAM;Helio P25;3450 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 34, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2017, May. Released 2017, July;Discontinued;155 x 76.8 x 7.4 mm (6.10 x 3.02 x 0.29 in);178 g (6.28 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~70.1% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 7 (Nougat), Amigo 4;Mediatek MT6757T Helio P25 (16 nm);Octa-core (4x2.5 GHz Cortex-A53 & 4x1.4 GHz Cortex-A53);Mali-T880MP2;microSDXC (uses shared SIM slot);64GB 4GB RAM;;16 MP, AF8 MP;LED flash, HDR, panorama;1080p@30fps;"20 MP, f/2.0, (wide), 1/2.8"", 1.0µm8 MP";;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.0, A2DP, LE;GPS;No;"FM radio; recording";microUSB 2.0, OTG;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;Li-Po 3450 mAh, non-removable;Cherry Gold, Dark Black, Indigo Blue, Primrose Green;S10BL;About 340 EUR;;;;;;;;;;;;;;
https://www.gsmarena.com/gionee_s10b-8701.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-s10b.jpg;Gionee S10B;Released 2017, July;176g, 7.6mm thickness;Android 7, Amigo 4;64GB storage, microSDXC;11;0.1%;189,204 hits;"5.5""";1080x1920 pixels;4 GB RAM;Helio P10;3700 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 34, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, May. Released 2017, July;Discontinued;154.5 x 76 x 7.6 mm (6.08 x 2.99 x 0.30 in);176 g (6.21 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~71.0% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 7 (Nougat), Amigo 4;Mediatek MT6755 Helio P10 (28 nm);Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Mali-T860MP2;microSDXC (uses shared SIM slot);64GB 4GB RAM;eMMC 5.1;13 MP, PDAF5 MP, f/2.4, (depth);Dual-LED dual-tone flash, HDR, panorama;1080p@30fps;"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm";;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.0, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;Li-Po 3700 mAh, non-removable;Black, Gold;;About 220 EUR;;;;;;;;;;;;;;
https://www.gsmarena.com/gionee_s10c-8702.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-s10c.jpg;Gionee S10C;Released 2017, July;151g, 7.9mm thickness;Android 7.1.1, Amigo 5;32GB storage, microSDXC;6;0.1%;160,776 hits;"5.2""";720x1280 pixels;4 GB RAM;Snapdragon 427;3100 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 34, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, May. Released 2017, July;Discontinued;148.7 x 73.7 x 7.9 mm (5.85 x 2.90 x 0.31 in);151 g (5.33 oz);;Hybrid Dual SIM;IPS LCD;5.2 inches, 74.5 cm(~68.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~282 ppi density);Android 7.1.1 (Nougat), Amigo 5;Qualcomm MSM8920 Snapdragon 427 (28 nm);Quad-core 1.4 GHz Cortex-A53;Adreno 308;microSDXC (uses shared SIM slot);32GB 4GB RAM;eMMC 5.1;13 MP, f/2.0, PDAF;LED flash, HDR, panorama;1080p@30fps;"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm";;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.0, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Fingerprint (front-mounted), accelerometer, proximity, compass;Li-Po 3100 mAh, non-removable;Black, Gold, Green;;About 180 EUR;;;;;;;;;;;;;;
https://www.gsmarena.com/gionee_m6s_plus-8673.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-m6s-plus.jpg;Gionee M6s Plus;Released 2017, May;215g, 8.3mm thickness;Android 6.0, Amigo 3.5;64GB/256GB storage, microSDXC;41;N/A;298,279 hits;"6.0""";1080x1920 pixels;6 GB RAM;Snapdragon 653;6020 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 38, 39, 40, 41;HSPA, LTE;2017, April. Released 2017, May;Discontinued;163.3 x 80.9 x 8.3 mm (6.43 x 3.19 x 0.33 in);215 g (7.58 oz);;Dual SIM (Nano-SIM, dual stand-by);AMOLED;6.0 inches, 99.2 cm(~75.1% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~367 ppi density);Android 6.0 (Marshmallow), Amigo 3.5;Qualcomm MSM8976 Pro Snapdragon 653 (28 nm);Octa-core (4x1.95 GHz Cortex-A72 & 4x1.44 GHz Cortex-A53);Adreno 510;microSDXC (dedicated slot);64GB 6GB RAM, 256GB 6GB RAM;eMMC 5.1;"12 MP, f/1.9, 1/2.55"", 1.4µm, PDAF";Dual-LED dual-tone flash, panorama, HDR;1080p@30fps;"8 MP, f/2.0, 1/4"", 1.12µm";;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.0, A2DP;GPS;No;FM radio, RDS, recording;microUSB 2.0, OTG;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;Li-Po 6020 mAh, non-removable;Black;;About 460 EUR;;;;;;;Up to 843 h (3G);Up to 51 h (3G);;;;;;
https://www.gsmarena.com/gionee_a1_plus-8606.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-a1-.jpg;Gionee A1 Plus;Released 2017, May;226g, 9.1mm thickness;Android 7, Amigo 4;64GB storage, microSDXC;42;0.1%;1,092,772 hits;"6.0""";1080x1920 pixels;4 GB RAM;Helio P25;4550 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2017, February. Released 2017, May;Discontinued;166.4 x 83.3 x 9.1 mm (6.55 x 3.28 x 0.36 in);226 g (7.97 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;6.0 inches, 99.2 cm(~71.6% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~367 ppi density);Android 7 (Nougat), Amigo 4;Mediatek MT6757T Helio P25 (16 nm);Octa-core (4x2.5 GHz Cortex-A53 & 4x1.4 GHz Cortex-A53);Mali-T880MP2;microSDXC (uses shared SIM slot);64GB 4GB RAM;;"13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF5 MP, f/2.4, (depth)";LED flash, HDR;1080p@30fps;"20 MP, f/2.0, (wide), 1/2.8"", 1.0µm";;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.0, A2DP;GPS;No;FM radio;USB Type-C, OTG;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 4550 mAh, non-removable;Gray, Mocha Gold;A1 Plus;About 370 EUR;;;;;;;;;;;;;;
https://www.gsmarena.com/gionee_a1-8581.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-a1.jpg;Gionee A1;Released 2017, April;182g, 8.3mm thickness;Android 7, Amigo 4;64GB storage, microSDXC;36;0.2%;2,210,807 hits;"5.5""";1080x1920 pixels;4 GB RAM;Helio P10;4010 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2017, February. Released 2017, April;Discontinued;154.5 x 76.5 x 8.3 mm (6.08 x 3.01 x 0.33 in);182 g (6.42 oz);;Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~70.6% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 7 (Nougat), Amigo 4;Mediatek MT6755 Helio P10 (28 nm);Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Mali-T860MP2;microSDXC (uses shared SIM slot);64GB 4GB RAM;eMMC 5.1;"13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF";LED flash, HDR;1080p@30fps;"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm";;Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct;4.0, A2DP;GPS;No;FM radio;microUSB 2.0, OTG;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;Li-Ion 4010 mAh, non-removable;Black, Gray, Gold;A1;About 280 EUR;;;;;;Corning Gorilla Glass (unspecified version);;;;;;;;
https://www.gsmarena.com/gionee_f5-8565.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-f5.jpg;Gionee F5;Released 2017, February;162g, 7.7mm thickness;Android 6.0;32GB storage, microSDXC;8;0.1%;234,409 hits;"5.3""";720x1280 pixels;4 GB RAM;MT6750;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 5, 7, 8, 38;HSPA, LTE;2017, January. Released 2017, February;Discontinued;150 x 74.5 x 7.7 mm (5.91 x 2.93 x 0.30 in);162 g (5.71 oz);;Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.3 inches, 77.4 cm(~69.3% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~277 ppi density);Android 6.0 (Marshmallow);Mediatek MT6750 (28 nm);Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Mali-T860MP2;microSDXC;32GB 4GB RAM;eMMC 5.1;13 MP, AF;LED flash, panorama, HDR;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Po 4000 mAh, non-removable;Gold, Rose gold;;About 250 EUR;;;;;;;;;;;;;;
https://www.gsmarena.com/gionee_m2017-8495.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-m2017.jpg;Gionee M2017;Released 2016, December;238g, 7.4mm thickness;Android 6.0.1, Amigo 3.5;128GB storage, no card slot;82;0.1%;669,470 hits;"5.7""";1440x2560 pixels;6 GB RAM;Snapdragon 653;7000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 4, 5, 7, 8, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2016, December. Released 2016, December;Discontinued;155.2 x 77.6 x 7.4 mm, 10.8 cc (6.11 x 3.06 x 0.29 in);238 g (8.40 oz);;Dual SIM (Nano-SIM, dual stand-by);AMOLED;5.7 inches, 89.6 cm(~74.4% screen-to-body ratio);1440 x 2560 pixels, 16:9 ratio (~515 ppi density);Android 6.0.1 (Marshmallow), Amigo 3.5;Qualcomm MSM8976 Pro Snapdragon 653 (28 nm);Octa-core (4x1.95 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53);Adreno 510;No;128GB 6GB RAM;eMMC 5.1;12 MP, PDAF13 MP, 2x optical zoom;LED flash, panorama, HDR;4K@30fps;8 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.0, A2DP;GPS;No;FM radio;USB Type-C 2.0, OTG;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;Li-Po 7000 mAh, non-removable;Black, Gold;;About 1150 EUR;;;;;;;Up to 915 h (3G);Up to 25 h (3G);;;;;;
https://www.gsmarena.com/gionee_steel_2-8521.php;https://fdn2.gsmarena.com/vv/bigpic/gionee-steel-2.jpg;Gionee Steel 2;Released 2017, January;160g, 8.6mm thickness;Android 6.0, Amigo 3.5;16GB/32GB storage, microSDXC;7;N/A;167,469 hits;"5.0""";720x1280 pixels;3 GB RAM;MT6737;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;1, 3, 7, 38, 39, 40, 41;HSPA, LTE;2016, December. Released 2017, January;Discontinued;144.3 x 70.5 x 8.6 mm (5.68 x 2.78 x 0.34 in);160 g (5.64 oz);;Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~67.7% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 6.0 (Marshmallow), Amigo 3.5;Mediatek MT6737 (28 nm);Quad-core 1.25 GHz Cortex-A53;Mali-T720MP2;microSDXC (dedicated slot);16GB 3GB RAM, 32GB 3GB RAM;eMMC 5.0;8 MP, AF;LED flash, panorama, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Po 4000 mAh, non-removable;Jazz Gold, Gold Black;;About 210 EUR;;;;;;S;Up to 527 h (3G);Up to 45 h (3G);;;;;;
