Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;wlan;bluetooth;gps;radio;usb;sensors;featuresother;batdescription1;batstandby1;battalktime1;batmusicplayback1;colors;sar-eu;price;cam2video;batlife;displayother;bodyother;sar-us;gprstext;edge;models;optionalother;memoryother
https://www.gsmarena.com/sony_ericsson_wt18i-3948.php;https://fdn2.gsmarena.com/vv/bigpic/sony-ericsson-wt18i.jpg;Sony Ericsson WT18i;Released 2011, Q3;110g, 14.3mm thickness;Android-based, OMS 2.5;150MB storage, microSDHC slot;37;N/A;850,520 hits;"3.2""";320x480 pixels; ;;1200 mAh Li-Po;GSM 900 / 1800 / 1900;TD-SCDMA;HSPA 2.8/2 Mbps;2011, May. Released 2011, Q3;Discontinued;106 x 56.5 x 14.3 mm (4.17 x 2.22 x 0.56 in);110 g (3.88 oz);Mini-SIM;TFT;3.2 inches, 30.5 cm(~50.9% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);Scratch-resistant glass;Android-based, OMS 2.5;;806 MHz, Marvell PXA 920;;microSDHC (dedicated slot);150MB;3.15 MP;;480p@24fps;Yes;Wi-Fi 802.11 b/g/n;2.1, A2DP;GPS, A-GPS;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Walkman playerMP4/H.264/WMV playerMP3/eAAC+/WMA/WAV playerTrackID music recognitionVoice memoPredictive text input;Removable Li-Po 1200 mAh battery;Up to 200 h (2G) / Up to 200 h (3G);Up to 6 h (2G) / Up to 6 h (3G);;Black, White;;About 230 EUR;;;Timescape UI;;;Up to 80 kbps;Up to 237 kbps;;;
https://www.gsmarena.com/sony_ericsson_w8-3935.php;https://fdn2.gsmarena.com/vv/bigpic/se-w8.jpg;Sony Ericsson W8;Released 2011, May;104g, 15mm thickness;Android 2.1;128MB 168MB RAM storage, microSDHC slot;44;0.1%;4,870,869 hits;"3.0""";320x480 pixels;168 MB RAM;Snapdragon S1;1200 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;HSPA 7.2/2 Mbps;2011, April. Released 2011, May;Discontinued;99 x 54 x 15 mm (3.90 x 2.13 x 0.59 in);104 g (3.67 oz);Mini-SIM;TFT;3.0 inches, 26.8 cm(~50.1% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~192 ppi density);Scratch-resistant glass;Android 2.1 (Eclair);Qualcomm MSM7227 Snapdragon S1;600 MHz ARM 11;Adreno 200;microSDHC (dedicated slot);128MB 168MB RAM;3.15 MP;;480p@30fps;No;Wi-Fi 802.11 b/g;2.1, A2DP;GPS, A-GPS;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Walkman playerMP4/H.264/WMV playerMP3/eAAC+/WMA/WAV playerTrackID music recognitionVoice memoPredictive text input;Removable Li-Po 1200 mAh battery;Up to 446 h (2G) / Up to 476 h (3G);Up to 4 h 45 min;Up to 23 h 40 min;Azure, Orange, Red;;About 100 EUR;;;Timescape UI;;;;;;;
https://www.gsmarena.com/sony_ericsson_xperia_play-3608.php;https://fdn2.gsmarena.com/vv/bigpic/Sony-Ericsson-Xperia-Play-ofic.jpg;Sony Ericsson Xperia PLAY;Released 2011, March;175g, 16mm thickness;Android 2.3.4;400MB 512MB RAM storage, microSDHC slot;223;0.4%;6,657,246 hits;"4.0""";480x854 pixels;512 MB RAM;Snapdragon S2;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;HSPA 7.2/5.76 Mbps;2011, February. Released 2011, March;Discontinued;119 x 62 x 16 mm (4.69 x 2.44 x 0.63 in);175 g (6.17 oz);Mini-SIM;LED-backlit LCD,;4.0 inches, 44.1 cm(~59.8% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~245 ppi density);;Android 2.3.4 (Gingerbread);Qualcomm MSM8255 Snapdragon S2;1.0 GHz Scorpion;Adreno 205;microSDHC (dedicated slot), 8 GB included;400MB 512MB RAM;5 MP, AF;LED flash;720p;VGA;Wi-Fi 802.11 b/g/n, DLNA, hotspot;2.1, A2DP, EDR;GPS, A-GPS, GLONASS;No;microUSB 2.0, OTG;Accelerometer, proximity, compass;Dedicated game storeMP4/H.264/WMV playerMP3/eAAC+/WMA/WAV playerOrganizerDocument viewer/editorVoice memo/dial/commandsPredictive text input (Swype);Removable Li-Ion 1500 mAh battery;Up to 425 h (2G) / Up to 413 h (3G);Up to 8 h 25 min (2G) / Up to 6 h 25 min (3G);Up to 31 h;Black, White, Stealth Blue (for Play 4G), Orange;0.36 W/kg (head);About 140 EUR;;;Touch-sensitive gaming controlsPSP like gaming buttonsTimescape UI;;;;;;;
https://www.gsmarena.com/sony_ericsson_xperia_pro-3779.php;https://fdn2.gsmarena.com/vv/bigpic/sony-ericsson-xperia-pro-new.jpg;Sony Ericsson Xperia pro;Released  2011, October;142g, 15.3mm thickness;Android 2.3, up to 4.0;1GB storage, microSDHC slot;125;0.2%;4,152,703 hits;"3.7""";480x854 pixels;512 MB RAM;Snapdragon S2;1500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100 - MK16i;HSPA 7.2/5.76 Mbps;2011, February. Released  2011, October;Discontinued;120 x 57 x 15.3 mm (4.72 x 2.24 x 0.60 in);142 g (5.01 oz);Mini-SIM;LED-backlit LCD,;3.7 inches, 37.7 cm(~55.2% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~265 ppi density);Scratch-resistant glass;Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich);Qualcomm MSM8255 Snapdragon S2;1.0 GHz Scorpion;Adreno 205;microSDHC (dedicated slot), 8 GB included;1GB (320MB user available), 512MB RAM;8 MP, AF;LED flash;720p@30fps;VGA;Wi-Fi 802.11 b/g/n, DLNA, hotspot;2.1, A2DP;"GPS, A-GPS; GLONASS";Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity;ANT+Type & Send featureHDMI portMP4/H.264/WMV playerMP3/WMA/WAV/eAAC+ playerTrackID music recognitionOrganizerOffice Suite Pro document viewer/editorVoice memo/dial/commandsPredictive text input;Removable Li-Po 1500 mAh battery;Up to 430 h (2G) / Up to 400 h (3G);Up to 6 h 55 min (2G) / Up to 7 h (3G);Up to 31 h;Black, Silver, Red;0.88 W/kg (head);About 190 EUR;;;;;;;;;;
https://www.gsmarena.com/sony_ericsson_xperia_neo-3734.php;https://fdn2.gsmarena.com/vv/bigpic/sony-ericsson-xperia-neo.jpg;Sony Ericsson Xperia Neo;Released 2011, March;126g, 13mm thickness;Android 2.3.4, up to 4.0;320MB 512MB RAM storage, microSDHC slot;98;0.1%;6,869,335 hits;"3.7""";480x854 pixels;512 MB RAM;Snapdragon S2;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;HSPA 7.2/5.76 Mbps;2011, February. Released 2011, March;Discontinued;116 x 57 x 13 mm (4.57 x 2.24 x 0.51 in);126 g (4.44 oz);Mini-SIM;LED-backlit LCD,;3.7 inches, 37.7 cm(~57.1% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~265 ppi density);Scratch-resistant glass;Android 2.3.4 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich);Qualcomm MSM8255 Snapdragon S2;1.0 GHz Scorpion;Adreno 205;microSDHC (dedicated slot), 8 GB included;320MB 512MB RAM;8 MP, AF;LED flash;720p@30fps;Yes;Wi-Fi 802.11 b/g/n, DLNA, hotspot;2.1, A2DP;GPS, A-GPS;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;ANT+HDMI portMP4/H.264/WMV playerMP3/WMA/WAV/eAAC+ playerTrackID music recognitionOrganizerDocument viewerVoice memo/dial/commandsPredictive text input;Removable Li-Ion 1500 mAh battery;Up to 430 h (2G) / Up to 400 h (3G);Up to 6 h 55 min (2G) / Up to 7 h (3G);Up to 31 h;Blue Gradient, Red, Silver;1.10 W/kg (head);About 110 EUR;;;;;;;;;;
https://www.gsmarena.com/sony_ericsson_xperia_arc-3619.php;https://fdn2.gsmarena.com/vv/bigpic/sony-ericsson-XPERIA-arc.jpg;Sony Ericsson Xperia Arc;Released 2011, March;117g, 8.7mm thickness;Android 2.3, up to 4.0;320MB 512MB RAM storage, microSDHC slot;147;0.2%;12,968,753 hits;"4.2""";480x854 pixels;512 MB RAM;Snapdragon S2;1500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100 - LT15i;HSPA 7.2/5.76 Mbps;2011, January. Released 2011, March;Discontinued;125 x 63 x 8.7 mm (4.92 x 2.48 x 0.34 in);117 g (4.13 oz);Mini-SIM;LED-backlit LCD,;4.2 inches, 48.6 cm(~61.7% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~233 ppi density);Scratch-resistant glass;Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich);Qualcomm MSM8255 Snapdragon S2;1.0 GHz Scorpion;Adreno 205;microSDHC (dedicated slot), 8 GB included;320MB 512MB RAM;8 MP, AF;LED flash;720p@30fps;No;Wi-Fi 802.11 b/g/n, DLNA, hotspot;2.1, A2DP;GPS, A-GPS;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;ANT+HDMI portMP4/H.264/WMV playerMP3/eAAC+/WMA/WAV playerTrackID music recognitionNeoReader barcode scannerDocument viewerVoice memo/dial/commandsPredictive text input;Removable Li-Po 1500 mAh battery;Up to 430 h (2G) / Up to 400 h (3G);Up to 7 h (2G) / Up to 7 h (3G);Up to 31 h;Midnight Blue, Misty Silver;0.66 W/kg (head);About 180 EUR;;;;;;;;;;
https://www.gsmarena.com/sony_ericsson_xperia_play_cdma-3780.php;https://fdn2.gsmarena.com/vv/bigpic/sony-ericsson-xperia-play-cdma.jpg;Sony Ericsson Xperia PLAY CDMA;Released 2011, May;175g, 16mm thickness;Android 2.3.4;400MB 512MB RAM storage, microSDHC slot;47;0.1%;927,626 hits;"4.0""";480x854 pixels;512 MB RAM;Snapdragon S2;1500 mAh Li-Ion;CDMA 800 / 1900;CDMA2000 1xEV-DO;EV-DO Rev.A 3.1 Mbps;2011, February. Released 2011, May;Discontinued;119 x 62 x 16 mm (4.69 x 2.44 x 0.63 in);175 g (6.17 oz);Mini-SIM;LED-backlit LCD,;4.0 inches, 44.1 cm(~59.8% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~245 ppi density);;Android 2.3.4 (Gingerbread);Qualcomm MSM8255 Snapdragon S2;1.0 GHz Scorpion;Adreno 205;microSDHC (dedicated slot), 8 GB included;400MB 512MB RAM;5 MP, AF;LED flash;720p;Yes;Wi-Fi 802.11 b/g/n, DLNA, hotspot;2.1, A2DP;GPS, A-GPS;No;microUSB 2.0;Accelerometer, proximity, compass;Dedicated game storeMP4/H.264/WMV playerMP3/eAAC+/WMA/WAV playerTrack IDOrganizerDocument viewer/editorVoice memo/dial/commandsPredictive text input;Removable Li-Ion 1500 mAh battery;Up to 405 h;Up to 7 h 40 min;;Black, White;0.36 W/kg (head);About 70 EUR;;;Touch-sensitive gaming controlsPSP like gaming buttonsTimescape UI;;;;;;;
https://www.gsmarena.com/sony_ericsson_a8i-3497.php;https://fdn2.gsmarena.com/vv/bigpic/Sony-Ericsson-A8i.jpg;Sony Ericsson A8i;Released 2010, Q4;136g, 14mm thickness;Android-based OPhone 2.0;200MB storage, microSDHC slot;30;N/A;1,709,658 hits;"3.5""";480x854 pixels; ;;;GSM 850 / 900 / 1800 / 1900;TD-SCDMA;TD-SCDMA;2010, August. Released 2010, Q4;Discontinued;117 x 59 x 14 mm (4.61 x 2.32 x 0.55 in);136 g (4.80 oz);Mini-SIM;TFT,  256K colors;3.5 inches, 33.8 cm(~48.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~280 ppi density);Scratch-resistant glass;Android-based OPhone 2.0;;;;microSDHC (dedicated slot);200MB;5 MP, AF;LED flash;Yes;No;Wi-Fi 802.11 b/g;2.1, A2DP;GPS, A-GPS;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;CMMB mobile TVMP4/H.264/WMV playerMP3/eAAC+/WMA/WAV playerTrackID music recognitionPredictive text input;Removable Li-Po battery;Up to 260 h (2G) / Up to 260 h (3G);Up to 5 h (2G) / Up to 7 h 30 min (3G);;White, Black;;About 130 EUR;;;;;;Class 10;Class 10;;;
https://www.gsmarena.com/sony_ericsson_xperia_x8-3403.php;https://fdn2.gsmarena.com/vv/bigpic/se-x8.jpg;Sony Ericsson Xperia X8;Released 2010, September;104g, 15mm thickness;Android 1.6, up to 2.1;128MB 168MB RAM storage, microSDHC slot;135;0.2%;13,514,906 hits;"3.0""";320x480 pixels;168 MB RAM;Snapdragon S1;1200 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;HSPA 7.2/2 Mbps;2010, June. Released 2010, September;Discontinued;99 x 54 x 15 mm (3.90 x 2.13 x 0.59 in);104 g (3.67 oz);Mini-SIM;TFT;3.0 inches, 26.8 cm(~50.1% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~192 ppi density);Scratch-resistant glass;Android 1.6 (Donut), upgradable to 2.1 (Eclair);Qualcomm MSM7227 Snapdragon S1;600 MHz ARM 11;Adreno 200;microSDHC (dedicated slot), 2 GB included;128MB 168MB RAM;3.15 MP;;480p@30fps;No;Wi-Fi 802.11 b/g;2.1, A2DP;GPS, A-GPS;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;ANT+;Removable Li-Po 1200 mAh battery;Up to 446 h (2G) / Up to 476 h (3G);Up to 4 h 45 min (2G) / Up to 5 h 40 min (3G);Up to 23 h 40 min;White, Dark Blue/ White, Aqua Blue/ White, Pink/ White, Silver/ White;0.84 W/kg (head);About 100 EUR;;;Timescape UI;;0.76 W/kg (head)     0.68 W/kg (body);;;;;
https://www.gsmarena.com/sony_ericsson_cedar-3404.php;https://fdn2.gsmarena.com/vv/bigpic/se-cedar-ofic.jpg;Sony Ericsson Cedar;Released 2010, September;84g, 15.5mm thickness;Feature phone;280MB storage, microSDHC slot;101;0.1%;3,063,245 hits;"2.2""";240x320 pixels; ;;1000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 2100;HSPA 7.2/2 Mbps;2010, June. Released 2010, September;Discontinued;111 x 49 x 15.5 mm (4.37 x 1.93 x 0.61 in);84 g (2.96 oz);Mini-SIM;TFT, 256K colors;2.2 inches, 15.0 cm(~27.6% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;;microSDHC (dedicated slot);280MB;2 MP;;320p@15fps;No;No;2.1, A2DP;No;Stereo FM radio, RDS;microUSB 2.0;;MP3/eAAC+/WAV playerMP4/H.264 playerYouTube, Facebook, MySpace, Twitter appsOrganizerWidget managerEco friendly materialsVoice memoPredictive text input;Removable Li-Po 1000 mAh battery (BST-43);Up to 420 h (2G) / Up to 475 h (3G);Up to 12 h 30 min (2G) / Up to 5 h (3G);;Black/Silver, Black/Red;1.16 W/kg (head);About 50 EUR;;;;;1.08 W/kg (head)     0.56 W/kg (body);;;;;
https://www.gsmarena.com/sony_ericsson_yendo-3374.php;https://fdn2.gsmarena.com/vv/bigpic/se-yendo-ofic.jpg;Sony Ericsson Yendo;Released 2010, October;81g, 15.5mm thickness;Feature phone;5MB storage, microSDHC slot;44;0.1%;3,509,532 hits;"2.6""";240x320 pixels; ;;970 mAh Li-Po;GSM 900 / 1800;;;2010, June. Released 2010, October;Discontinued;93.5 x 52 x 15.5 mm (3.68 x 2.05 x 0.61 in);81 g (2.86 oz);Mini-SIM;TFT, 256K colors;2.6 inches, 20.9 cm(~43.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;;156 MHz;;microSDHC (dedicated slot);5MB;2 MP;;Yes;No;No;2.1, A2DP;No;Stereo FM radio, RDS;microUSB 2.0;;TrackID music recognitionMP4/H.263 playerWalkman playerFacebook, Twitter appsVoice memoPredictive text input;Removable Li-Po 970 mAh battery (BST-38);Up to 312 h;Up to 3 h 30 min;;Black, Blue, Green, Orange, Pink, Purple, Red, Silver, White, Yellow;1.07 W/kg (head);About 70 EUR;;;;;;Class 10;Class 10;;;
https://www.gsmarena.com/sony_ericsson_bravia_s004-3343.php;https://fdn2.gsmarena.com/vv/bigpic/se-s004.jpg;Sony Ericsson BRAVIA S004;Released 2010, Q3;145g, 18mm thickness;Feature phone;800MB storage, microSDHC slot;41;0.1%;1,506,652 hits;"3.2""";480x854 pixels; ;Snapdragon S1;930 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;CDMA;CDMA;2010, May. Released 2010, Q3;Discontinued;111 x 51 x 18 mm (4.37 x 2.01 x 0.71 in);145 g (5.11 oz);Mini-SIM;TFT, 16M colors;3.2 inches, 28.2 cm(~49.8% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~306 ppi density);;;Qualcomm QSD8250 Snapdragon S1;1.0 GHz Scorpion;Adreno 200;microSDHC (dedicated slot);800MB;8 MP, AF;;Yes;No;Wi-Fi 802.11 b/g (via external Wi-Fi WIN card);2.0, A2DP;No;Stereo FM radio, RDS;microUSB 2.0;Accelerometer;TV tunerBarcode readerMobile FeliCa payment systemIPX5/IPX7 certifiedMP4/H.264 playerMP3/WMA/WAV/eAAC+ playerOrganizerDocument viewerVoice memoPredictive text input;Removable Li-Po 930 mAh battery;Up to 260 h;Up to 3 h 30 min;;Black, Red, Silver;;About 210 EUR;;;External OLED display (128 x 36 pixels, 0,9 inches);;;Class 10;Class 10;;;
https://www.gsmarena.com/sony_ericsson_s003-3342.php;https://fdn2.gsmarena.com/vv/bigpic/se-s003.jpg;Sony Ericsson S003;Released 2010, Q3;154g, 17.6mm thickness;Feature phone;350MB storage, microSDHC slot;33;N/A;1,033,895 hits;"3.2""";480x854 pixels; ;Snapdragon S1;870 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;CDMA;CDMA;2010, May. Released 2010, Q3;Discontinued;118 x 52 x 17.6 mm (4.65 x 2.05 x 0.69 in);154 g (5.43 oz);Mini-SIM;TFT, 26M colors;3.2 inches, 28.2 cm(~46.0% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~306 ppi density);;;Qualcomm QSD8250 Snapdragon S1;1.0 GHz Scorpion;Adreno 200;microSDHC (dedicated slot);350MB;12 MP, AF;Dual-LED flash;Yes;Yes;No;2.0, A2DP;GPS;Stereo FM radio, RDS;microUSB 2.0;Accelerometer;TV tunerMobile FeliCa payment systemIPX5/IPX7 certifiedMP4/H.264 playerMP3/WMA/WAV/eAAC+ playerTV outOrganizerDocument viewerVoice memoPredictive text input;Removable Li-Po 870 mAh battery;Up to 260 h;Up to 4 h 20 min;;Pink;;About 160 EUR;;;;;;Class 10;Class 10;;;
https://www.gsmarena.com/sony_ericsson_zylo-3268.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-zylo-stealth_black-real.jpg;Sony Ericsson Zylo;Released 2010, July;115g, 16mm thickness;Feature phone;260MB storage, microSDHC slot;53;0.1%;2,605,544 hits;"2.6""";240x320 pixels; ;;;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;HSPA 7.2/2 Mbps;2010, April. Released 2010, July;Discontinued;103 x 52 x 16 mm (4.06 x 2.05 x 0.63 in);115 g (4.06 oz);Mini-SIM;TFT, 256K colors;2.6 inches, 20.9 cm(~39.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);Scratch-resistant glass;;;;;microSDHC (dedicated slot);260MB;3.15 MP;;480p@24fps;No;No;2.1, A2DP;No;Stereo FM radio, RDS;USB 2.0;Accelerometer;Walkman 4.0 playerFLAC/MP3/eAAC+/WAV playerSensMe, Track IDMP4/H.264 playerPhoto editorYouTube, Facebook, Twitter applicationsOrganizerPredictive text input;Removable Li-Ion battery;Up to 340 h (2G) / Up to 400 h (3G);Up to 4 h (2G) / Up to 3 h 30 min (3G);;Jazz Black, Chacha Silver, Swing Pink, Energetic Black, Meteorite White, Nebula Red;0.88 W/kg (head);About 80 EUR;;;;;;;;;;
https://www.gsmarena.com/sony_ericsson_spiro-3267.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-spiro.jpg;Sony Ericsson Spiro;Released 2010, August;90g, 16.8mm thickness;Feature phone;5MB storage, microSDHC slot;37;0.1%;2,150,423 hits;"2.2""";240x320 pixels; ;;;GSM 900 / 1800;;;2010, April. Released 2010, August;Discontinued;92 x 48 x 16.8 mm (3.62 x 1.89 x 0.66 in);90 g (3.17 oz);Mini-SIM;TFT, 256K colors;2.2 inches, 15.0 cm(~33.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;;microSDHC (dedicated slot);5MB;2 MP;;Yes;No;No;2.1, A2DP;No;Stereo FM radio, RDS;microUSB 2.0;;Walkman 4.0 playerMP3/eAAC+/WAV playerTrack IDMP4/H.264 playerFacebook, Twitter applicationsOrganizerPredictive text input;Removable Li-Ion battery;Up to 476 h;Up to 4 h 30 min;Up to 20 h;Contrast Black, Sunset Pink, Spring Green, Stealth Black;1.03 W/kg (head);About 80 EUR;;;;Flashlight;;Class 10;Class 10;;;
https://www.gsmarena.com/sony_ericsson_xperia_x10_mini_pro-3147.php;https://fdn2.gsmarena.com/vv/bigpic/se-x10-mini-pro.jpg;Sony Ericsson Xperia X10 mini pro;Released 2010, June;120g, 17mm thickness;Android 1.6, up to 2.1;128MB storage, microSDHC slot;106;0.1%;6,775,360 hits;"2.55""";240x320 pixels; ;Snapdragon S1;930 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;HSPA 7.2/2 Mbps;2010, February. Released 2010, June;Discontinued;90 x 52 x 17 mm (3.54 x 2.05 x 0.67 in);120 g (4.23 oz);Mini-SIM;TFT  (65K effective);2.55 inches, 20.1 cm(~43.0% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~157 ppi density);Scratch-resistant glass;Android 1.6 (Donut), upgradable to 2.1 (Eclair);Qualcomm MSM7227 Snapdragon S1;600 MHz ARM 11;Adreno 200;microSDHC (dedicated slot), 2 GB included;128MB;5 MP, AF;LED flash;480p@30fps;No;Wi-Fi 802.11 b/g, hotspot (v2.2 or higher);2.1, A2DP;GPS, A-GPS;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;ANT+MP4/H.264/WMV playerMP3/eAAC+/WMA/WAV playerTrackID music recognitionDocument viewerVoice memoPredictive text input;Removable Li-Po 930 mAh battery;Up to 285 h (2G) / Up to 360 h (3G);Up to 4 h (2G) / Up to 3 h 30 min (3G);;Black, Red, Pink;1.61 W/kg (head);About 70 EUR;;;Timescape UI;;;;;;;
https://www.gsmarena.com/sony_ericsson_xperia_x10_mini-3125.php;https://fdn2.gsmarena.com/vv/bigpic/se-x10-mini.jpg;Sony Ericsson Xperia X10 mini;Released 2010, May;88g, 16mm thickness;Android 1.6, up to 2.1;128MB storage, microSDHC slot;113;0.2%;7,691,926 hits;"2.55""";240x320 pixels; ;Snapdragon S1;950 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100 - E10i;HSPA 7.2/2 Mbps;2010, February. Released 2010, May;Discontinued;83 x 50 x 16 mm (3.27 x 1.97 x 0.63 in);88 g (3.10 oz);Mini-SIM;TFT  (65K effective);2.55 inches, 20.1 cm(~48.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~157 ppi density);Scratch-resistant glass;Android 1.6 (Donut), upgradable to 2.1 (Eclair);Qualcomm MSM7227 Snapdragon S1;600 MHz ARM 11;Adreno 200;microSDHC (dedicated slot), 2 GB included;128MB;5 MP, AF;LED flash;480p@30fps;No;Wi-Fi 802.11 b/g, hotspot (v2.2 or higher);2.0, A2DP, EDR;GPS, A-GPS;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;ANT+MP4/H.264/WMV playerMP3/eAAC+/WMA/WAV playerTrackID music recognitionDocument viewerVoice memoPredictive text input;Non-removable Li-Po 950 mAh battery;Up to 285 h (2G) / Up to 360 h (3G);Up to 4 h (2G) / Up to 3 h 30 min (3G);;Gold, Pearl White, Black, Pink, Lime, Red, Silver;1.17 W/kg (head);About 70 EUR;;;Timescape UI;;;;;;;
https://www.gsmarena.com/sony_ericsson_vivaz_pro-3075.php;https://fdn2.gsmarena.com/vv/bigpic/se-vivaz-pro.jpg;Sony Ericsson Vivaz pro;Released 2010, May;117g, 15mm thickness;Symbian Series 60, 5th edition;75MB storage, microSDHC slot;51;0.1%;3,611,780 hits;"3.2""";360x640 pixels; ;;1200 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;HSPA 10.2/2 Mbps;2010, February. Released 2010, May;Discontinued;109 x 52 x 15 mm (4.29 x 2.05 x 0.59 in);117 g (4.13 oz);Mini-SIM;TFT resistive touchscreen, 16M colors;3.2 inches, 28.2 cm(~49.8% screen-to-body ratio);360 x 640 pixels, 16:9 ratio (~229 ppi density);Scratch-resistant glass;Symbian Series 60, 5th edition;;720 MHz, PowerVR SGX GPU;;microSDHC (dedicated slot), 8 GB included;75MB;5 MP, AF;LED flash;720p@24fps;No;Wi-Fi 802.11 b/g, DLNA;2.1, A2DP;"GPS, A-GPS; Wisepilot navigation";Stereo FM radio, RDS;microUSB 2.0;Accelerometer;Facebook and Twitter appsWMV/RV/MP4/3GP playerMP3/WMA/WAV/RA/AAC/M4A playerTrackID music recognitionTV out (VGA resolution)OrganizerDocument viewerVoice memoPredictive text input;Removable Li-Po 1200 mAh battery;Up to 430 h (2G) / Up to 440 h (3G);Up to 12 h 30 min (2G) / Up to 5 h 10 min (3G);;Black, White;1.03 W/kg (head);About 150 EUR;;;Handwriting recognition;;;;;;;
https://www.gsmarena.com/sony_ericsson_aspen-3082.php;https://fdn2.gsmarena.com/vv/bigpic/sony-ericsson-aspen-new.jpg;Sony Ericsson Aspen;Released 2010, July;130g, 12.5mm thickness;Microsoft Windows Mobile 6.5.3 Professional;256MB RAM storage, microSDHC slot;57;0.1%;2,821,795 hits;"2.4""";320x240 pixels;256 MB RAM;Snapdragon S1;1500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;HSPA 7.2/2 Mbps;2010, February. Released 2010, July;Discontinued;117 x 60 x 12.5 mm (4.61 x 2.36 x 0.49 in);130 g (4.59 oz);Mini-SIM;TFT resistive touchscreen, 65K colors;2.4 inches, 17.8 cm(~25.4% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~167 ppi density);;Microsoft Windows Mobile 6.5.3 Professional;Qualcomm MSM7227 Snapdragon S1;600 MHz ARM 11;Adreno 200;microSDHC (dedicated slot), 4 GB included;256MB RAM, 256MB ROM, 100MB;3.15 MP;;480p@15fps;No;Wi-Fi 802.11 b/g;2.1, A2DP;GPS, A-GPS;Stereo FM radio, RDS;microUSB 2.0;;MP3/eAAC+/WAV/WMA playerMP4/H.264/WMV playerPocket OfficeOrganizerEco friendly materialsVoice memo/dialPredictive text input;Removable Li-Po 1500 mAh battery;Up to 560 h (2G) / Up to 500 h (3G);Up to 6 h 30 min (2G) / Up to 7 h 30 min (3G);Up to 12 h;Iconic Black, White Silver;1.05 W/kg (head);About 70 EUR;;;XPERIA Panels;;;;;;;
