Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;displayprotection;sar-us;cam2features;build;battalktime1;batstandby1;batmusicplayback1;sar-eu;gprstext;edge;bodyother;featuresother;optionalother;displayother
https://www.gsmarena.com/micromax_canvas_selfie_3_q460-8916.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-selfie-3.jpg;Micromax Canvas Selfie 3 Q460;Released 2017, September;;Android 7.0;32GB storage, microSDHC;0;N/A;82,354 hits;"5.0""";1080x1920 pixels;3 GB RAM;Snapdragon 435;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, September. Released 2017, September;Discontinued;-;-;Dual SIM;IPS LCD;5.0 inches, 68.9 cm;1080 x 1920 pixels, 16:9 ratio (~441 ppi density);Android 7.0 (Nougat);Qualcomm MSM8940 Snapdragon 435 (28 nm);Octa-core 1.4 GHz Cortex-A53;Adreno 505;microSDHC;32GB 3GB RAM;eMMC 5.1;13 MP, f/2.0, AF;LED flash, HDR, panorama;1080p@30fps;"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm";;Wi-Fi 802.11 b/g/n;4.2, A2DP;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 3000 mAh, non-removable;Black, BLue;;About 12000 INR;;;LED flash;;;;;;;;;;;
https://www.gsmarena.com/micromax_bharat_4_q440-8919.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-bharat-4.jpg;Micromax Bharat 4 Q440;Released 2017, September;150g, 9mm thickness;Android 7.0;16GB storage, microSDHC;1;0.1%;139,800 hits;"5.0""";720x1280 pixels;3 GB RAM;MT6737;2500 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, September. Released 2017, September;Discontinued;144.5 x 73 x 9 mm (5.69 x 2.87 x 0.35 in);150 g (5.29 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~65.3% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 7.0 (Nougat);Mediatek MT6737 (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720;microSDHC;16GB 3GB RAM;eMMC 5.0;5 MP;LED flash;720p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 2500 mAh, non-removable;Gold, Black;Q440;About 5000 INR;;;LED flash;;Up to 7 h (3G);Up to 180 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_bharat_3_q437-8918.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-bharat-3.jpg;Micromax Bharat 3 Q437;Released 2017, September;130g, 9.7mm thickness;Android 7.0;8GB storage, microSDHC;0;N/A;101,527 hits;"4.5""";480x854 pixels;1 GB RAM;MT6737M;1600 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, September. Released 2017, September;Discontinued;136.5 x 67 x 9.7 mm (5.37 x 2.64 x 0.38 in);130 g (4.59 oz);Dual SIM (Micro-SIM, dual stand-by);TFT;4.5 inches, 55.8 cm(~61.0% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 7.0 (Nougat);Mediatek MT6737M (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720;microSDHC;8GB 1GB RAM;eMMC 5.0;5 MP;LED flash;720p@30fps;2 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 2000 mAh, removable;Gold, Black;Q437;About 4500 INR;;;LED flash;;Up to 7 h (3G);Up to 180 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_bharat_2+-8917.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-brahat2-q402.jpg;Micromax Bharat 2+;Released 2017, Q4;120g, 10.8mm thickness;Android 7.0;8GB storage, microSDHC;1;N/A;95,482 hits;"4.0""";480x800 pixels;1 GB RAM;;1600 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;1, 3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, Q4. Released 2017, Q4;Discontinued;125 x 63.4 x 10.8 mm (4.92 x 2.50 x 0.43 in);120 g (4.23 oz);Dual SIM (Micro-SIM, dual stand-by);TFT;4.0 inches, 45.5 cm(~57.5% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 7.0 (Nougat);;;;microSDHC;8GB 1GB RAM;;5 MP;LED flash;720p@30fps;2 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1600 mAh, removable;Gold;;About 50 EUR;;;;;Up to 16 h (3G);Up to 160 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_selfie_2_note_q4601-8920.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-selfie2-.jpg;Micromax Selfie 2 Note Q4601;Released 2017, September;167g, 8.5mm thickness;Android 7.0;32GB storage, microSDHC;1;N/A;87,783 hits;"5.5""";720x1280 pixels;3 GB RAM;MT6737;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, September. Released 2017, September;Discontinued;153.5 x 77.5 x 8.5 mm (6.04 x 3.05 x 0.33 in);167 g (5.89 oz);Dual SIM;IPS LCD;5.5 inches, 83.4 cm(~70.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 7.0 (Nougat);Mediatek MT6737 (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720;microSDHC;32GB 3GB RAM;eMMC 5.0;"13 MP, f/2.0, 1/3"", AF";LED flash, panorama;1080p@30fps;"8 MP, f/2.0, 1/4""";;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 3000 mAh, removable;Black;;;;;LED flash;;;;;;;;;;;
https://www.gsmarena.com/micromax_canvas_infinity-8823.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-infinity.jpg;Micromax Canvas Infinity;Released 2017, September;160g, 9mm thickness;Android 7.1.2, up to Android 8.0;32GB storage, microSDXC;57;0.1%;1,331,858 hits;"5.7""";720x1440 pixels;3 GB RAM;Snapdragon 425;2980 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, August. Released 2017, September;Discontinued;152 x 73 x 9 mm (5.98 x 2.87 x 0.35 in);160 g (5.64 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.7 inches, 85.7 cm(~77.2% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~279 ppi density);Android 7.1.2 (Nougat), upgradable to Android 8.0 (Oreo);Qualcomm MSM8917 Snapdragon 425 (28 nm);Quad-core 1.4 GHz Cortex-A53;Adreno 308;microSDXC (dedicated slot);32GB 3GB RAM;eMMC 5.1;"13 MP, f/2.0, 1/3.1"", 1.12µm, AF";LED flash, auto-HDR;1080p@30fps;"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm, AF";1080p@30fps;Wi-Fi 802.11 b/g/n;4.1, A2DP;GPS;No;FM radio;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 2980 mAh, removable;Black;HS2;About 10000 INR;;;LED flash;Glass front, aluminum back, aluminum frame;Up to 20 h (3G);Up to 420 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_evok_dual_note_e4815-8829.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-evok-dual-note-e4817.jpg;Micromax Evok Dual Note E4815;Released 2017, August;7.8mm thickness;Android 7.0;32GB storage, microSDHC;7;N/A;168,835 hits;"5.5""";1080x1920 pixels;3 GB RAM;MT6750T;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 7, 20, 38, 40;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2017, August. Released 2017, August;Discontinued;154 x 76.4 x 7.8 mm (6.06 x 3.01 x 0.31 in);-;Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~70.9% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 7.0 (Nougat);Mediatek MT6750T (28 nm);Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Mali-T860MP2;microSDHC (uses shared SIM slot);32GB 3GB RAM;eMMC 5.1;13 MP, AF5 MP, f/2.4, (depth);Dual-LED dual-tone flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0, OTG;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;Li-Po 3000 mAh, non-removable;Champagne Gold, Prussian Blue;;About 10000 INR;;;;;;;;;;;;;;
https://www.gsmarena.com/micromax_selfie_2_q4311-8795.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-selfie2-.jpg;Micromax Selfie 2 Q4311;Released 2017, August;157g, 8.4mm thickness;Android 7.0;32GB storage, microSDHC;6;N/A;160,224 hits;"5.2""";720x1280 pixels;3 GB RAM;MT6737;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, July. Released 2017, August;Discontinued;144 x 72 x 8.4 mm (5.67 x 2.83 x 0.33 in);157 g (5.54 oz);Dual SIM;IPS LCD;5.2 inches, 74.5 cm(~71.9% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~282 ppi density);Android 7.0 (Nougat);Mediatek MT6737 (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720;microSDHC;32GB 3GB RAM;eMMC 5.0;"13 MP, f/2.0, 1/3"", AF";LED flash, panorama;1080p@30fps;"8 MP, f/2.0, 1/4""";;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 3000 mAh, non-removable;Black;Q4311;About 10000 INR;;;LED flash;;;;;;;;;;;
https://www.gsmarena.com/micromax_canvas_1-8772.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-1-.jpg;Micromax Canvas 1;Released 2017, August;150g, 8.3mm thickness;Android 7.0;16GB storage, microSDXC;4;0.1%;224,614 hits;"5.0""";720x1280 pixels;2 GB RAM;MT6737;2500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, July. Released 2017, August;Discontinued;143 x 71 x 8.3 mm (5.63 x 2.80 x 0.33 in);150 g (5.29 oz);Dual SIM;IPS LCD;5.0 inches, 68.9 cm(~67.9% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 7.0 (Nougat);Mediatek MT6737 (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720;microSDXC (dedicated slot);16GB 2GB RAM;eMMC 5.0;"8 MP, f/2.2, 1/3.2"", 1.4µm, AF";Dual-LED dual-tone flash, panorama;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2500 mAh, removable;Matte Black, Chrome Black;C1;About 7000 INR;;;LED flash;;Up to 7 h (3G);;Up to 15 h;;;;;;;
https://www.gsmarena.com/micromax_canvas_2_q4310-8755.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-2-q4310.jpg;Micromax Canvas 2 Q4310;Released 2017, July;160g, 8.5mm thickness;Android 7.0;16GB storage, microSDXC;6;0.1%;283,381 hits;"5.0""";720x1280 pixels;3 GB RAM;MT6737;3050 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2017, July. Released 2017, July;Discontinued;144.2 x 70.8 x 8.5 mm (5.68 x 2.79 x 0.33 in);160 g (5.64 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~67.5% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 7.0 (Nougat);Mediatek MT6737 (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720;microSDXC (dedicated slot);16GB 3GB RAM;eMMC 5.0;13 MP, f/2.0, AF;LED flash, HDR;1080p@28fps;5 MP, f/2.0;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio, RDS, recording;microUSB 2.0;Fingerprint (front-mounted), accelerometer, proximity;Li-Ion 3050 mAh, non-removable;Black, Gold;Q4310;About 12000 INR;Corning Gorilla Glass 5;;;;Up to 11 h (3G);;Up to 22 h;;;;;;;
https://www.gsmarena.com/micromax_canvas_evok_power_q4260-8652.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-evok-power-q4260.jpg;Micromax Canvas Evok Power Q4260;Released 2017, April;9.7mm thickness;Android 6.0;16GB storage, microSDHC;6;N/A;185,431 hits;"5.0""";720x1280 pixels;2 GB RAM;MT6737;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, April. Released 2017, April;Discontinued;144.3 x 72.4 x 9.7 mm (5.68 x 2.85 x 0.38 in);-;Hybrid Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~66.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 6.0 (Marshmallow);Mediatek MT6737 (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720;microSDHC (uses shared SIM slot);16GB 2GB RAM;eMMC 5.0;8 MP, AF;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio, recording;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Po 4000 mAh, non-removable;Champagne Gold;Q426;About 100 EUR;Corning Gorilla Glass 3;;;;;;;;;;;;;
https://www.gsmarena.com/micromax_canvas_evok_note_e453-8651.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-evok-note-e453.jpg;Micromax Canvas Evok Note E453;Released 2017, April;162g, 8.5mm thickness;Android 6.0;32GB storage, microSDHC;7;N/A;171,873 hits;"5.5""";1080x1920 pixels;3 GB RAM;MT6753;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2017, April. Released 2017, April;Discontinued;153 x 75 x 8.5 mm (6.02 x 2.95 x 0.33 in);162 g (5.71 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~72.7% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 6.0 (Marshmallow);Mediatek MT6753 (28 nm);Octa-core 1.3 GHz Cortex-A53;Mali-T720MP3;microSDHC (uses shared SIM slot);32GB 3GB RAM;;13 MP, AF;Dual-LED dual-tone flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio, recording;microUSB 2.0;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;Li-Po 4000 mAh, non-removable;Champagne Gold;;About 140 EUR;;;;;;;;;;;;;;
https://www.gsmarena.com/micromax_bharat_2_q402-8643.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-brahat2-q402.jpg;Micromax Bharat 2 Q402;Released 2017, April;120g, 10.3mm thickness;Android 6.0;4GB 512MB RAM storage, microSDHC slot;6;0.1%;434,090 hits;"4.0""";480x800 pixels;512 MB RAM;Spreadtrum SC9832;1300 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, April. Released 2017, April;Discontinued;125 x 63.4 x 10.3 mm (4.92 x 2.50 x 0.41 in);120 g (4.23 oz);Dual SIM (Micro-SIM, dual stand-by);TFT, 256K colors;4.0 inches, 45.5 cm(~57.5% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 6.0 (Marshmallow);Spreadtrum SC9832;Quad-core 1.1 GHz;;microSDHC;4GB 512MB RAM;;2 MP;LED flash;Yes;VGA;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1300 mAh, non-removable;Gold;Q402, Q402Plus;About 50 EUR;;;;;;;;;;;;;;
https://www.gsmarena.com/micromax_dual_5-8631.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-dual-5.jpg;Micromax Dual 5;Released 2017, April;164 g;Android 6.0;128GB storage, microSDXC;23;N/A;438,853 hits;"5.5""";1080x1920 pixels;4 GB RAM;Snapdragon 652;3200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;LTE (unspecified);HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2017, March. Released 2017, April;Discontinued;-;164 g (5.78 oz);Dual SIM;AMOLED;5.5 inches, 83.4 cm;1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 6.0 (Marshmallow);Qualcomm MSM8976 Snapdragon 652 (28 nm);Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53);Adreno 510;microSDXC;128GB 4GB RAM;eMMC 5.1;13 MP, PDAF2 MP, (depth);Dual-LED dual-tone flash, HDR, panorama;4K@30fps, 1080p@30fps;13 MP;1080p@30fps;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;USB Type-C;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 3200 mAh, non-removable;Gold;E4820;About 360 EUR;Corning Gorilla Glass 3;;;;;;;;;;;;;
https://www.gsmarena.com/micromax_spark_vdeo_q415-8628.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-spark-vdeo-q415.jpg;Micromax Spark Vdeo Q415;Released 2017, March;140g, 10mm thickness;Android 6.0;8GB storage, microSDHC;0;N/A;131,709 hits;"4.5""";480x854 pixels;1 GB RAM;Spreadtrum SC9832A;1800 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, March. Released 2017, March;Discontinued;133.8 x 67.5 x 10 mm (5.27 x 2.66 x 0.39 in);140 g (4.94 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;4.5 inches, 55.8 cm(~61.8% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 6.0 (Marshmallow);Spreadtrum SC9832A;Quad-core 1.1 GHz;;microSDHC;8GB 1GB RAM;;5 MP;LED flash;720p@30fps;2 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1800 mAh, non-removable;Gold;;About 60 EUR;;;;;Up to 5 h (3G);Up to 150 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_vdeo_5-8576.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-vdeo-5.jpg;Micromax Vdeo 5;Released 2017, March;8.6mm thickness;Android 6.0;8GB storage, microSDHC;5;N/A;118,304 hits;"5.5""";720x1280 pixels;1 GB RAM;Spreadtrum SC9832A;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, February. Released 2017, March;Discontinued;153.5 x 77.6 x 8.6 mm (6.04 x 3.06 x 0.34 in);-;Dual SIM;IPS LCD;5.5 inches, 83.4 cm(~70.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 6.0 (Marshmallow);Spreadtrum SC9832A;Quad-core 1.3 GHz;;microSDHC;8GB 1GB RAM;;8 MP, AF;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 3000 mAh, non-removable;Gold;;About 100 EUR;Corning Gorilla Glass (unspecified version);;;;;;;;;;;;;
https://www.gsmarena.com/micromax_vdeo_4-8575.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-vdeo-4.jpg;Micromax Vdeo 4;Released 2017, February;9.8mm thickness;Android 6.0;8GB storage, microSDHC;2;N/A;97,534 hits;"5.0""";720x1280 pixels;1 GB RAM;Snapdragon 210;4000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, January. Released 2017, February;Discontinued;145.5 x 71.5 x 9.8 mm (5.73 x 2.81 x 0.39 in);-;Dual SIM (Micro-SIM);IPS LCD;5.0 inches, 68.9 cm(~66.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 6.0 (Marshmallow);Qualcomm MSM8909 Snapdragon 210 (28 nm);Quad-core 1.1 GHz Cortex-A7;Adreno 304;microSDHC;8GB 1GB RAM;eMMC 4.5;8 MP;LED flash;720p@30fps;2 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 4000 mAh, non-removable;Gold;Q4251;About 90 EUR;Corning Gorilla Glass (unspecified version);;;;Up to 24 h (3G);Up to 350 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_vdeo_3-8574.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-vdeo-3.jpg;Micromax Vdeo 3;Released 2017, February;9.7mm thickness;Android 6.0;8GB storage, microSDHC;2;N/A;110,269 hits;"4.5""";480x854 pixels;1 GB RAM;Spreadtrum SC9832A;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2017, January. Released 2017, February;Discontinued;132 x 66 x 9.7 mm (5.20 x 2.60 x 0.38 in);-;Dual SIM;IPS LCD;4.5 inches, 55.8 cm(~64.1% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 6.0 (Marshmallow);Spreadtrum SC9832A;Quad-core 1.3 GHz;;microSDHC;8GB 1GB RAM;;5 MP;LED flash;720p@30fps;2 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1800 mAh, removable;Rose Gold;Q4202;About 80 EUR;Corning Gorilla Glass (unspecified version);;;;Up to 4 h 30 min (3G);Up to 120 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_vdeo_2-8498.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-vdeo2.jpg;Micromax Vdeo 2;Released 2016, December;156g, 9.7mm thickness;Android 6.0;8GB storage, microSDHC;3;N/A;213,831 hits;"4.5""";480x854 pixels;1 GB RAM;Spreadtrum;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, December. Released 2016, December;Discontinued;132 x 66 x 9.7 mm (5.20 x 2.60 x 0.38 in);156 g (5.50 oz);Dual SIM;IPS LCD;4.5 inches, 55.8 cm(~64.1% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 6.0 (Marshmallow);Spreadtrum;Quad-core 1.3 GHz;;microSDHC;8GB 1GB RAM;;5 MP;LED flash;Yes;2 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1800 mAh, removable;Rose Gold, Black;Q4101;About 70 EUR;Corning Gorilla Glass (unspecified version);;;;;;;;;;;;;
https://www.gsmarena.com/micromax_vdeo_1-8497.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-vdeo-.jpg;Micromax Vdeo 1;Released 2016, December;10mm thickness;Android 6.0;8GB storage, microSDHC;6;N/A;170,346 hits;"4.0""";480x800 pixels;1 GB RAM;Spreadtrum;1600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;3, 5, 40;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, December. Released 2016, December;Discontinued;165 x 63.6 x 10 mm (6.50 x 2.50 x 0.39 in);-;Dual SIM;IPS LCD;4.0 inches, 45.5 cm(~43.4% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 6.0 (Marshmallow);Spreadtrum;Quad-core 1.3 GHz;;microSDHC;8GB 1GB RAM;;5 MP, AF;LED flash;Yes;2 MP;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1600 mAh, removable;Rose Gold, Black;Q4001;About 60 EUR;Corning Gorilla Glass (unspecified version);;;;;;;;;;;;;
