Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;sar-eu;gpu;gprstext;edge;memoryother;cam2features;price;batstandby1;battalktime1;featuresother;bodyother;displayother;sar-us
https://www.gsmarena.com/celkon_a99-4541.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-a99.jpg;Celkon A99;Released 2012;120g, 11.3mm thickness;Android 2.3.5;microSDHC slot;7;N/A;172,618 hits;"4.0""";320x480 pixels; ;;1200 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;HSPA;2012;Discontinued;121.4 x 64 x 11.3 mm (4.78 x 2.52 x 0.44 in);120 g (4.23 oz);Dual SIM (Mini-SIM);TFT, 256K colors;4.0 inches, 47.6 cm(~61.3% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~144 ppi density);Android 2.3.5 (Gingerbread);;650 MHz;microSDHC (dedicated slot);;3.15 MP;;Yes;Yes;;Wi-Fi 802.11 b/g, hotspot;2.1, A2DP;GPS, A-GPS;;"Stereo FM radio, RDS, recording; FM transmitter";microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 1200 mAh battery;Black;;;;;;;;Up to 400 h;Up to 3 h;MP3/WAV/eAAC playerMP4/H.264 playerDocument viewerOrganizerVoice memo/dialPredictive text input;;;
https://www.gsmarena.com/celkon_c3030-4471.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c3030.jpg;Celkon C3030;Released 2012;152g, 16mm thickness;Feature phone;microSDHC slot;7;N/A;59,353 hits;"2.6""";240x320 pixels; ;;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2012;Discontinued;120 x 56 x 16 mm (4.72 x 2.20 x 0.63 in);152 g (5.36 oz);Dual SIM (Mini-SIM);TFT;2.6 inches, 20.9 cm(~31.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 3000 mAh battery;Black, Red;;;Yes;No;;;;Up to 750 h;Up to 13 h 20 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c90-4472.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c90.jpg;Celkon C90;Released 2012;86g, 12.3mm thickness;Feature phone;microSDHC slot;6;N/A;90,024 hits;"2.4""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2012;Discontinued;101 x 52 x 12.3 mm (3.98 x 2.05 x 0.48 in);86 g (3.03 oz);Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~34.0% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Red, White/Red;;;Yes;No;;;About 30 EUR;Up to 300 h;Up to 8 h 20 min;Audio/video player;;;
https://www.gsmarena.com/celkon_c909-4473.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c909.jpg;Celkon C909;Released 2011;78g, 11.4mm thickness;Feature phone;microSDHC slot;5;N/A;47,024 hits;"2.4""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;115 x 52 x 11.4 mm (4.53 x 2.05 x 0.45 in);78 g (2.75 oz);Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~29.8% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black, Black/Red;;;Yes;No;;;;Up to 400 h;Up to 5 h;Audio/video player;;;
https://www.gsmarena.com/celkon_c60-4474.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c60.jpg;Celkon C60;Released 2012;74g, 14.8mm thickness;Feature phone;microSDHC slot;5;N/A;53,755 hits;"2.0""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2012;Discontinued;100 x 47 x 14.8 mm (3.94 x 1.85 x 0.58 in);74 g (2.61 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.6 cm(~26.8% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black, White;;;Yes;No;;;;Up to 300 h;Up to 3 h 30 min;Audio/video player;;;
https://www.gsmarena.com/celkon_c305-4475.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c305.jpg;Celkon C305;Released 2011;73g, 15mm thickness;Feature phone;microSDHC slot;7;N/A;50,029 hits;"1.8""";186x220 pixels; ;;850 mAh Li-Ion;GSM 850 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;105 x 43 x 15 mm (4.13 x 1.69 x 0.59 in);73 g (2.57 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.3 cm(~22.8% screen-to-body ratio);186 x 220 pixels (~160 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 850 mAh battery;Black/Red;;;Yes;No;;;;Up to 160 h;Up to 5 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c220-4476.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c220.jpg;Celkon C220;Released 2011;96g, 13mm thickness;Feature phone;microSDHC slot;6;N/A;49,799 hits;"2.2""";240x320 pixels; ;;1500 mAh Li-Ion;GSM 850 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;112 x 47 x 13 mm (4.41 x 1.85 x 0.51 in);96 g (3.39 oz);Dual SIM (Mini-SIM);TFT;2.2 inches, 15.0 cm(~28.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;LED flash;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1500 mAh battery;Black/Silver;;;Yes;No;;;;Up to 650 h;Up to 10 h 50 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c303-4477.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c303.jpg;Celkon C303;Released 2011;78g, 12mm thickness;Feature phone;microSDHC slot;5;N/A;47,152 hits;"2.0""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;112 x 45 x 12 mm (4.41 x 1.77 x 0.47 in);78 g (2.75 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.6 cm(~25.0% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Orange;;;Yes;No;;;;Up to 500 h;Up to 4 h;Audio/video playerMobile tracker;Flashlight;;
https://www.gsmarena.com/celkon_c201-4478.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c201.jpg;Celkon C201;Released 2011;87g, 14.8mm thickness;Feature phone;microSDHC slot;9;N/A;57,794 hits;"1.8""";128x160 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;105 x 44.4 x 14.8 mm (4.13 x 1.75 x 0.58 in);87 g (3.07 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~21.9% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black, Orange;;;No;No;;;;Up to 350 h;Up to 4 h;Audio/video player;;;
https://www.gsmarena.com/celkon_c202-4479.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c202.jpg;Celkon C202;Released 2011;103g, 13mm thickness;Feature phone;microSDHC slot;5;N/A;52,918 hits;"2.2""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;115 x 45 x 13 mm (4.53 x 1.77 x 0.51 in);103 g (3.63 oz);Dual SIM (Mini-SIM);TFT;2.2 inches, 15.2 cm(~29.4% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Red;;;No;No;;;;Up to 350 h;Up to 4 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c404-4480.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c404.jpg;Celkon C404;Released 2011;120g, 14mm thickness;Feature phone;microSDHC slot;10;N/A;47,822 hits;"2.4""";240x320 pixels; ;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;117 x 50 x 14 mm (4.61 x 1.97 x 0.55 in);120 g (4.23 oz);Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~30.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 2000 mAh battery;Black/Blue, Black/Red;;;Yes;No;;;;Up to 650 h;Up to 11 h 40 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c5050-4481.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c5050.jpg;Celkon C5050;Released 2011;89g, 14.5mm thickness;Feature phone;microSDHC slot;5;N/A;119,183 hits;"2.8""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;101.6 x 57 x 14.5 mm (4.0 x 2.24 x 0.57 in);89 g (3.14 oz);Dual SIM (Mini-SIM);TFT;2.8 inches, 24.3 cm(~41.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Red;;;Yes;No;;;About 40 EUR;Up to 400 h;Up to 5 h;;;;
https://www.gsmarena.com/celkon_c227-4482.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c227.jpg;Celkon C227;Released 2011;107g, 11mm thickness;Feature phone;microSDHC slot;8;N/A;55,416 hits;"2.8""";240x400 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;117 x 57 x 11 mm (4.61 x 2.24 x 0.43 in);107 g (3.77 oz);Dual SIM (Mini-SIM);TFT;2.8 inches, 22.3 cm(~33.5% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;3.15 MP;LED flash;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black;;;Yes;Yes;;;About 50 EUR;Up to 300 h;Up to 3 h;Audio/video player;;;
https://www.gsmarena.com/celkon_i9-4483.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-i9.jpg;Celkon i9;Released 2011;81g, 14.8mm thickness;Feature phone;microSDHC slot;6;N/A;52,453 hits;"2.4""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;105 x 45 x 14.8 mm (4.13 x 1.77 x 0.58 in);81 g (2.86 oz);Dual SIM (Mini-SIM);TFT;2.4 inches, 18.1 cm(~38.4% screen-to-body ratio);176 x 220 pixels (~117 ppi density);;;;microSDHC (dedicated slot);;Yes;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Li-Ion 1000 mAh battery;Black, White;;;Yes;No;;;;Up to 500 h;Up to 4 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c2010-4484.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c2010.jpg;Celkon C2010;Released 2011;146g, 14.3mm thickness;Feature phone;microSDHC slot;6;N/A;48,710 hits;"2.8""";240x320 pixels; ;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;120 x 55.8 x 14.3 mm (4.72 x 2.20 x 0.56 in);146 g (5.15 oz);Dual SIM (Mini-SIM);TFT;2.8 inches, 24.3 cm(~36.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 2000 mAh battery;Black/Silver;;;Yes;No;;;;Up to 600 h;Up to 10 h 50 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c207-4485.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c207.jpg;Celkon C207;Released 2011;87g, 12mm thickness;Feature phone;microSDHC slot;8;N/A;46,550 hits;"1.8""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 850 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;107 x 45 x 12 mm (4.21 x 1.77 x 0.47 in);87 g (3.07 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 1.80, 10.2 cm(~21.2% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Red, Black/Orange;;;Yes;No;;;;Up to 500 h;Up to 4 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_a1-4486.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-a1.jpg;Celkon A1;Released 2011;127g, 12.3mm thickness;Android 2.2.1;microSDHC slot;6;N/A;96,122 hits;"3.2""";240x400 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;113.5 x 54.5 x 12.3 mm (4.47 x 2.15 x 0.48 in);127 g (4.48 oz);Dual SIM (Mini-SIM);TFT;3.2 inches, 29.1 cm(~47.1% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~146 ppi density);Android 2.2.1 (Froyo);;;microSDHC (dedicated slot);;3.15 MP;;Yes;No;;Wi-Fi 802.11 b/g;2.0;GPS, A-GPS;;Stereo FM radio;2.0;;Li-Ion 1000 mAh battery;Black;;;Yes;Yes;;;;Up to 400 h;Up to 5 h;MP3/WAV/eAAC playerMP4/H.264 playerDocument viewerOrganizerVoice memo/dialPredictive text input;;;
https://www.gsmarena.com/celkon_c609-4487.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c609.jpg;Celkon C609;Released 2011;98g, 14mm thickness;Feature phone;microSDHC slot;6;N/A;53,276 hits;"2.0""";176x220 pixels; ;;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;112 x 47 x 14 mm (4.41 x 1.85 x 0.55 in);98 g (3.46 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.6 cm(~23.9% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1800 mAh battery;Black/Blue, Black/Red;;;Yes;No;;;;Up to 600 h;Up to 7 h 30 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c102-4488.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c102.jpg;Celkon C102;Released 2011;78g, 15.3mm thickness;Feature phone;microSDHC slot;7;N/A;49,182 hits;"1.8""";128x160 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;111 x 46 x 15.3 mm (4.37 x 1.81 x 0.60 in);78 g (2.75 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~20.0% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;microSDHC (dedicated slot);;No;;;;;No;No;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Orange;;;Yes;No;;;;Up to 500 h;Up to 4 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c77-4489.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c77.jpg;Celkon C77;Released 2011;93g, 12.2mm thickness;Feature phone;microSDHC slot;4;N/A;53,814 hits;"2.8""";240x400 pixels; ;;1200 mAh Li-Ion;GSM 850 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;110.2 x 53.4 x 12.2 mm (4.34 x 2.10 x 0.48 in);93 g (3.28 oz);Dual SIM (Mini-SIM);TFT;2.8 inches, 22.3 cm(~37.9% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1200 mAh battery;Gray;;;Yes;No;;;;Up to 400 h;Up to 9 h 10 min;Audio/video playerKing movies;;;
https://www.gsmarena.com/celkon_c100-4490.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c100.jpg;Celkon C100;Released 2011;69g, 15.5mm thickness;Feature phone;microSD slot;6;N/A;45,123 hits;"1.8""";128x160 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;113 x 48.5 x 15.5 mm (4.45 x 1.91 x 0.61 in);69 g (2.43 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~18.6% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;microSD (dedicated slot);;Yes;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Red, Black/Blue;;;Yes;No;;;;Up to 500 h;Up to 4 h;Audio/video player;;;
https://www.gsmarena.com/celkon_c555-4491.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c555.jpg;Celkon C555;Released 2011;108g, 12.5mm thickness;Feature phone;microSDHC slot;5;N/A;59,641 hits;"3.2""";240x400 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;108.3 x 54.8 x 12.5 mm (4.26 x 2.16 x 0.49 in);108 g (3.81 oz);Dual SIM (Mini-SIM);TFT;3.2 inches, 29.1 cm(~49.1% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~146 ppi density);;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Yellow, Black;;;Yes;No;;;;Up to 400 h;Up to 5 h;SNS applicationsPhoto editorAudio/video playerHandwriting recognition;;3D UI;
https://www.gsmarena.com/celkon_c205-4492.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c205.jpg;Celkon C205;Released 2011;86g, 15.5mm thickness;Feature phone;microSDHC slot;6;N/A;54,121 hits;"1.8""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;113 x 48.5 x 15.5 mm (4.45 x 1.91 x 0.61 in);86 g (3.03 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 1.80, 10.2 cm(~18.6% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Red;;;Yes;No;;;;Up to 350 h;Up to 4 h;Audio/video player;;;
https://www.gsmarena.com/celkon_c44-4493.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c44.jpg;Celkon C44;Released 2011;96g, 15.3mm thickness;Feature phone;microSDHC slot;7;N/A;71,907 hits;"2.4""";240x320 pixels; ;;1800 mAh Li-Ion;GSM 850 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;114 x 50 x 15.3 mm (4.49 x 1.97 x 0.60 in);96 g (3.39 oz);Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~31.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1800 mAh battery;Black/Red, Black/Orange;;;Yes;No;;;;Up to 500 h;Up to 12 h;Audio/video playerMovie King;Flashlight;;
https://www.gsmarena.com/celkon_c101-4494.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c101.jpg;Celkon C101;Released 2011;72g, 15.3mm thickness;Feature phone;microSDHC slot;8;N/A;55,461 hits;"1.8""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;111 x 46 x 15.3 mm (4.37 x 1.81 x 0.60 in);72 g (2.54 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~20.0% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;No;;;;;No;No;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Orange;;;No;No;;;;Up to 500 h;Up to 4 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c33-4495.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c33.jpg;Celkon C33;Released 2011;77g, 14.3mm thickness;Feature phone;microSDHC slot;7;N/A;44,283 hits;"2.0""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;111 x 46 x 14.3 mm (4.37 x 1.81 x 0.56 in);77 g (2.72 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.6 cm(~24.7% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio, recording;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Yellow, Black/Silver;;;Yes;No;;;;Up to 400 h;Up to 9 h 20 min;Audio/video player;;;
https://www.gsmarena.com/celkon_c550-4496.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c550.jpg;Celkon C550;Released 2011;82g, 14.9mm thickness;Feature phone;microSDHC slot;8;N/A;42,020 hits;"2.4""";240x320 pixels; ;;1550 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;112.2 x 48.5 x 14.9 mm (4.42 x 1.91 x 0.59 in);82 g (2.89 oz);Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~32.8% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1550 mAh battery;Black/Silver;;;Yes;No;;;;Up to 550 h;Up to 6 h 40 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c66-4497.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c66.jpg;Celkon C66;Released 2011;110g, 15.3mm thickness;Feature phone;microSDHC slot;6;N/A;48,837 hits;"2.4""";240x320 pixels; ;;2000 mAh Li-Ion;GSM 850 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;114 x 50 x 15.3 mm (4.49 x 1.97 x 0.60 in);110 g (3.88 oz);Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~31.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 2000 mAh battery;Black/Red;;;Yes;No;;;;Up to 600 h;Up to 12 h 30 min;Audio/video playerKing Movie;Flashlight;;
https://www.gsmarena.com/celkon_c339-4498.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c339.jpg;Celkon C339;Released 2011;83g, 15mm thickness;Feature phone;microSDHC slot;5;N/A;43,422 hits;"1.8""";128x160 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;108 x 44.5 x 15 mm (4.25 x 1.75 x 0.59 in);83 g (2.93 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~21.2% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Red;;;Yes;No;;;About 20 EUR;Up to 500 h;Up to 4 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c10-4499.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c10.jpg;Celkon C10;Released 2011;81g, 14.3mm thickness;Feature phone;microSDHC slot;6;N/A;50,195 hits;"1.8""";128x160 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;108 x 46 x 14.3 mm (4.25 x 1.81 x 0.56 in);81 g (2.86 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~20.5% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;microSDHC (dedicated slot);;Yes;;Yes;No;;No;No;No;;Stereo FM radio;microUSB;;Removable Li-Ion 800 mAh battery;Black/Red;;;Yes;No;;;;Up to 150 h;Up to 5 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c770-4500.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c770.jpg;Celkon C770;Released 2011;102g, 15.3mm thickness;Feature phone;microSDHC slot;6;N/A;52,468 hits;"2.4""";240x320 pixels; ;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;114 x 50 x 15.3 mm (4.49 x 1.97 x 0.60 in);102 g (3.60 oz);Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~31.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1500 mAh battery;Black/Red, Black/Silver;;;Yes;No;;;;Up to 550 h;Up to 6 h 40 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c20-4501.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c20.jpg;Celkon C20;Released 2011;83g, 14.3mm thickness;Feature phone;microSD slot;8;N/A;46,000 hits;"1.8""";128x160 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;108 x 46 x 14.3 mm (4.25 x 1.81 x 0.56 in);83 g (2.93 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~20.5% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;microSD (dedicated slot);;Yes;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 800 mAh battery;Black/Orange;;;Yes;No;;;;Up to 150 h;Up to 4 h 40 min;Audio/video player;Flashlight;;
